"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_MF_DIRECT","calmodulin-dependent protein phosphatase activity","0.56%","12","1383","84","19253","3.74e-2","4.92e-1","1.99","1.00e+0","4.86e-1","1.66e-2"
"GOTERM_MF_DIRECT","histone H2AXS140 phosphatase activity","0.56%","12","1383","84","19253","3.74e-2","4.92e-1","1.99","1.00e+0","4.86e-1","1.66e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity","0.56%","12","1383","84","19253","3.74e-2","4.92e-1","1.99","1.00e+0","4.86e-1","1.66e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity","0.56%","12","1383","84","19253","3.74e-2","4.92e-1","1.99","1.00e+0","4.86e-1","1.66e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity","0.56%","12","1383","84","19253","3.74e-2","4.92e-1","1.99","1.00e+0","4.86e-1","1.66e-2"
"GOTERM_BP_DIRECT","cell morphogenesis","0.66%","14","1359","108","19478","3.75e-2","1.00e+0","1.86","1.00e+0","9.93e-1","1.80e-2"
"GOTERM_CC_DIRECT","endosome","1.41%","30","1388","308","20795","3.85e-2","3.68e-1","1.46","1.00e+0","3.49e-1","2.44e-2"
"GOTERM_BP_DIRECT","rhythmic process","0.56%","12","1359","87","19478","3.90e-2","1.00e+0","1.98","1.00e+0","9.93e-1","1.74e-2"
"GOTERM_BP_DIRECT","regulation of cell motility","0.23%","5","1359","19","19478","3.93e-2","1.00e+0","3.77","1.00e+0","9.93e-1","8.36e-3"
"GOTERM_BP_DIRECT","melanosome assembly","0.23%","5","1359","19","19478","3.93e-2","1.00e+0","3.77","1.00e+0","9.93e-1","8.36e-3"
"GOTERM_MF_DIRECT","JUN kinase binding","0.19%","4","1383","11","19253","3.94e-2","5.09e-1","5.06","1.00e+0","5.02e-1","5.81e-3"
"GOTERM_MF_DIRECT","dystroglycan binding","0.19%","4","1383","11","19253","3.94e-2","5.09e-1","5.06","1.00e+0","5.02e-1","5.81e-3"
"GOTERM_BP_DIRECT","positive regulation of canonical Wnt signaling pathway","0.70%","15","1359","120","19478","3.98e-2","1.00e+0","1.79","1.00e+0","9.93e-1","1.99e-2"
"GOTERM_MF_DIRECT","protein homodimerization activity","3.19%","68","1383","753","19253","4.02e-2","5.15e-1","1.26","1.00e+0","5.08e-1","3.05e-2"
"GOTERM_MF_DIRECT","mRNA 5'-UTR binding","0.28%","6","1383","27","19253","4.07e-2","5.16e-1","3.09","1.00e+0","5.09e-1","1.09e-2"
"GOTERM_BP_DIRECT","placenta development","0.33%","7","1359","37","19478","4.11e-2","1.00e+0","2.71","1.00e+0","9.93e-1","1.28e-2"
"GOTERM_CC_DIRECT","brush border","0.42%","9","1388","59","20795","4.12e-2","3.90e-1","2.29","1.00e+0","3.70e-1","1.57e-2"
"GOTERM_MF_DIRECT","RNA helicase activity","0.52%","11","1383","75","19253","4.13e-2","5.19e-1","2.04","1.00e+0","5.13e-1","1.77e-2"
"GOTERM_BP_DIRECT","respiratory gaseous exchange by respiratory system","0.28%","6","1359","28","19478","4.20e-2","1.00e+0","3.07","1.00e+0","9.93e-1","1.14e-2"
"GOTERM_BP_DIRECT","spliceosomal complex assembly","0.28%","6","1359","28","19478","4.20e-2","1.00e+0","3.07","1.00e+0","9.93e-1","1.14e-2"
"GOTERM_BP_DIRECT","regulation of transforming growth factor beta2 production","0.14%","3","1359","5","19478","4.22e-2","1.00e+0","8.60","1.00e+0","9.93e-1","3.05e-3"
"GOTERM_BP_DIRECT","nuclear receptor-mediated glucocorticoid signaling pathway","0.14%","3","1359","5","19478","4.22e-2","1.00e+0","8.60","1.00e+0","9.93e-1","3.05e-3"
"GOTERM_BP_DIRECT","positive regulation of retinoic acid receptor signaling pathway","0.14%","3","1359","5","19478","4.22e-2","1.00e+0","8.60","1.00e+0","9.93e-1","3.05e-3"
"GOTERM_BP_DIRECT","organelle localization by membrane tethering","0.14%","3","1359","5","19478","4.22e-2","1.00e+0","8.60","1.00e+0","9.93e-1","3.05e-3"
"GOTERM_BP_DIRECT","positive regulation of protein transport","0.14%","3","1359","5","19478","4.22e-2","1.00e+0","8.60","1.00e+0","9.93e-1","3.05e-3"
"GOTERM_CC_DIRECT","spindle microtubule","0.33%","7","1388","39","20795","4.29e-2","4.01e-1","2.69","1.00e+0","3.81e-1","1.36e-2"
"GOTERM_BP_DIRECT","protein monoubiquitination","0.37%","8","1359","47","19478","4.29e-2","1.00e+0","2.44","1.00e+0","9.93e-1","1.51e-2"
"GOTERM_MF_DIRECT","protein phosphatase activator activity","0.23%","5","1383","19","19253","4.30e-2","5.37e-1","3.66","1.00e+0","5.30e-1","9.44e-3"
"GOTERM_CC_DIRECT","early endosome membrane","1.03%","22","1388","211","20795","4.33e-2","4.01e-1","1.56","1.00e+0","3.81e-1","2.53e-2"
"GOTERM_BP_DIRECT","cellular response to calcium ion","0.52%","11","1359","78","19478","4.40e-2","1.00e+0","2.02","1.00e+0","9.93e-1","1.91e-2"
"GOTERM_MF_DIRECT","RS domain binding","0.14%","3","1383","5","19253","4.45e-2","5.41e-1","8.35","1.00e+0","5.34e-1","3.31e-3"
"GOTERM_MF_DIRECT","neutral L-amino acid:sodium symporter activity","0.14%","3","1383","5","19253","4.45e-2","5.41e-1","8.35","1.00e+0","5.34e-1","3.31e-3"
"GOTERM_MF_DIRECT","Rab geranylgeranyltransferase activity","0.14%","3","1383","5","19253","4.45e-2","5.41e-1","8.35","1.00e+0","5.34e-1","3.31e-3"
"GOTERM_MF_DIRECT","metal ion binding","10.87%","232","1383","2904","19253","4.50e-2","5.42e-1","1.11","1.00e+0","5.35e-1","3.88e-2"
"GOTERM_CC_DIRECT","clathrin-coated vesicle","0.47%","10","1388","71","20795","4.58e-2","4.19e-1","2.11","1.00e+0","3.98e-1","1.90e-2"
"GOTERM_BP_DIRECT","postreplication repair","0.19%","4","1359","12","19478","4.63e-2","1.00e+0","4.78","1.00e+0","9.93e-1","7.42e-3"
"GOTERM_BP_DIRECT","positive regulation of mRNA catabolic process","0.19%","4","1359","12","19478","4.63e-2","1.00e+0","4.78","1.00e+0","9.93e-1","7.42e-3"
"GOTERM_BP_DIRECT","peroxisome fission","0.19%","4","1359","12","19478","4.63e-2","1.00e+0","4.78","1.00e+0","9.93e-1","7.42e-3"
"GOTERM_MF_DIRECT","sodium channel regulator activity","0.33%","7","1383","37","19253","4.64e-2","5.52e-1","2.63","1.00e+0","5.45e-1","1.49e-2"
"GOTERM_MF_DIRECT","myosin phosphatase activity","0.56%","12","1383","87","19253","4.66e-2","5.52e-1","1.92","1.00e+0","5.45e-1","2.14e-2"
"GOTERM_BP_DIRECT","negative regulation of protein ubiquitination","0.42%","9","1359","58","19478","4.70e-2","1.00e+0","2.22","1.00e+0","9.93e-1","1.84e-2"
"GOTERM_BP_DIRECT","mitotic metaphase chromosome alignment","0.37%","8","1359","48","19478","4.74e-2","1.00e+0","2.39","1.00e+0","9.93e-1","1.71e-2"
"GOTERM_CC_DIRECT","cytoplasmic vesicle","1.36%","29","1388","301","20795","4.78e-2","4.34e-1","1.44","1.00e+0","4.12e-1","2.97e-2"
"GOTERM_BP_DIRECT","regulation of intracellular pH","0.28%","6","1359","29","19478","4.79e-2","1.00e+0","2.97","1.00e+0","9.93e-1","1.35e-2"
"GOTERM_BP_DIRECT","positive regulation of cold-induced thermogenesis","0.61%","13","1359","101","19478","4.83e-2","1.00e+0","1.84","1.00e+0","9.93e-1","2.32e-2"
"GOTERM_MF_DIRECT","MAP-kinase scaffold activity","0.19%","4","1383","12","19253","4.98e-2","5.73e-1","4.64","1.00e+0","5.66e-1","8.22e-3"
"GOTERM_MF_DIRECT","histone H4 acetyltransferase activity","0.19%","4","1383","12","19253","4.98e-2","5.73e-1","4.64","1.00e+0","5.66e-1","8.22e-3"
"GOTERM_MF_DIRECT","co-SMAD binding","0.19%","4","1383","12","19253","4.98e-2","5.73e-1","4.64","1.00e+0","5.66e-1","8.22e-3"
"GOTERM_CC_DIRECT","sarcolemma","0.61%","13","1388","106","20795","4.98e-2","4.46e-1","1.84","1.00e+0","4.23e-1","2.42e-2"
"GOTERM_MF_DIRECT","protein phosphatase binding","0.56%","12","1383","88","19253","4.99e-2","5.73e-1","1.90","1.00e+0","5.66e-1","2.32e-2"
"GOTERM_MF_DIRECT","histone demethylase activity","0.23%","5","1383","20","19253","5.08e-2","5.79e-1","3.48","1.00e+0","5.72e-1","1.19e-2"
"GOTERM_CC_DIRECT","AP-3 adaptor complex","0.19%","4","1388","13","20795","5.12e-2","4.46e-1","4.61","1.00e+0","4.23e-1","8.68e-3"
"GOTERM_CC_DIRECT","sarcomere","0.37%","8","1388","51","20795","5.14e-2","4.46e-1","2.35","1.00e+0","4.23e-1","1.89e-2"
"GOTERM_BP_DIRECT","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","0.33%","7","1359","39","19478","5.14e-2","1.00e+0","2.57","1.00e+0","9.93e-1","1.70e-2"
"GOTERM_MF_DIRECT","protein phosphatase regulator activity","0.33%","7","1383","38","19253","5.19e-2","5.87e-1","2.56","1.00e+0","5.79e-1","1.72e-2"
"GOTERM_CC_DIRECT","protein folding chaperone complex","0.28%","6","1388","31","20795","5.24e-2","4.46e-1","2.90","1.00e+0","4.23e-1","1.52e-2"
"GOTERM_CC_DIRECT","lamellipodium","0.94%","20","1388","191","20795","5.28e-2","4.46e-1","1.57","1.00e+0","4.23e-1","3.06e-2"
"GOTERM_BP_DIRECT","angiogenesis","1.27%","27","1359","267","19478","5.30e-2","1.00e+0","1.45","1.00e+0","9.93e-1","3.35e-2"
"GOTERM_MF_DIRECT","histone H3K14 acetyltransferase activity","0.28%","6","1383","29","19253","5.32e-2","5.92e-1","2.88","1.00e+0","5.85e-1","1.54e-2"
"GOTERM_MF_DIRECT","poly(U) RNA binding","0.28%","6","1383","29","19253","5.32e-2","5.92e-1","2.88","1.00e+0","5.85e-1","1.54e-2"
"GOTERM_BP_DIRECT","positive regulation of epithelial cell proliferation","0.47%","10","1359","70","19478","5.35e-2","1.00e+0","2.05","1.00e+0","9.93e-1","2.29e-2"
"GOTERM_BP_DIRECT","negative regulation of mRNA splicing, via spliceosome","0.23%","5","1359","21","19478","5.43e-2","1.00e+0","3.41","1.00e+0","9.93e-1","1.30e-2"
"GOTERM_BP_DIRECT","regulation of mitotic spindle organization","0.23%","5","1359","21","19478","5.43e-2","1.00e+0","3.41","1.00e+0","9.93e-1","1.30e-2"
"GOTERM_BP_DIRECT","negative regulation of epidermal growth factor receptor signaling pathway","0.23%","5","1359","21","19478","5.43e-2","1.00e+0","3.41","1.00e+0","9.93e-1","1.30e-2"
"GOTERM_BP_DIRECT","regulation of transforming growth factor beta receptor signaling pathway","0.23%","5","1359","21","19478","5.43e-2","1.00e+0","3.41","1.00e+0","9.93e-1","1.30e-2"
"GOTERM_BP_DIRECT","negative regulation of translational initiation","0.23%","5","1359","21","19478","5.43e-2","1.00e+0","3.41","1.00e+0","9.93e-1","1.30e-2"
"GOTERM_BP_DIRECT","regulation of centrosome duplication","0.23%","5","1359","21","19478","5.43e-2","1.00e+0","3.41","1.00e+0","9.93e-1","1.30e-2"
"GOTERM_BP_DIRECT","stress granule assembly","0.28%","6","1359","30","19478","5.43e-2","1.00e+0","2.87","1.00e+0","9.93e-1","1.59e-2"
"GOTERM_BP_DIRECT","positive regulation of viral genome replication","0.28%","6","1359","30","19478","5.43e-2","1.00e+0","2.87","1.00e+0","9.93e-1","1.59e-2"
"GOTERM_BP_DIRECT","anterograde axonal transport","0.28%","6","1359","30","19478","5.43e-2","1.00e+0","2.87","1.00e+0","9.93e-1","1.59e-2"
"GOTERM_BP_DIRECT","positive regulation of mRNA splicing, via spliceosome","0.28%","6","1359","30","19478","5.43e-2","1.00e+0","2.87","1.00e+0","9.93e-1","1.59e-2"
"GOTERM_BP_DIRECT","regulation of Rho protein signal transduction","0.28%","6","1359","30","19478","5.43e-2","1.00e+0","2.87","1.00e+0","9.93e-1","1.59e-2"
"GOTERM_BP_DIRECT","cellular response to oxidative stress","0.61%","13","1359","103","19478","5.47e-2","1.00e+0","1.81","1.00e+0","9.93e-1","2.69e-2"
"GOTERM_CC_DIRECT","exon-exon junction complex","0.23%","5","1388","22","20795","5.50e-2","4.46e-1","3.40","1.00e+0","4.23e-1","1.33e-2"
"GOTERM_CC_DIRECT","Sin3-type complex","0.23%","5","1388","22","20795","5.50e-2","4.46e-1","3.40","1.00e+0","4.23e-1","1.33e-2"
"GOTERM_CC_DIRECT","X chromosome","0.14%","3","1388","6","20795","5.57e-2","4.46e-1","7.49","1.00e+0","4.23e-1","5.09e-3"
"GOTERM_CC_DIRECT","myelin sheath abaxonal region","0.14%","3","1388","6","20795","5.57e-2","4.46e-1","7.49","1.00e+0","4.23e-1","5.09e-3"
"GOTERM_CC_DIRECT","protein phosphatase 4 complex","0.14%","3","1388","6","20795","5.57e-2","4.46e-1","7.49","1.00e+0","4.23e-1","5.09e-3"
"GOTERM_CC_DIRECT","pICln-Sm protein complex","0.14%","3","1388","6","20795","5.57e-2","4.46e-1","7.49","1.00e+0","4.23e-1","5.09e-3"
"GOTERM_CC_DIRECT","collagen type IV trimer","0.14%","3","1388","6","20795","5.57e-2","4.46e-1","7.49","1.00e+0","4.23e-1","5.09e-3"
"GOTERM_CC_DIRECT","GABA-ergic synapse","0.61%","13","1388","108","20795","5.61e-2","4.46e-1","1.80","1.00e+0","4.23e-1","2.77e-2"
"GOTERM_CC_DIRECT","axon","1.55%","33","1388","358","20795","5.63e-2","4.46e-1","1.38","1.00e+0","4.23e-1","3.77e-2"
"GOTERM_BP_DIRECT","O-glycan processing","0.33%","7","1359","40","19478","5.70e-2","1.00e+0","2.51","1.00e+0","9.93e-1","1.94e-2"
"GOTERM_BP_DIRECT","regulation of glycolytic process","0.19%","4","1359","13","19478","5.71e-2","1.00e+0","4.41","1.00e+0","9.93e-1","1.01e-2"
"GOTERM_BP_DIRECT","endoplasmic reticulum tubular network organization","0.19%","4","1359","13","19478","5.71e-2","1.00e+0","4.41","1.00e+0","9.93e-1","1.01e-2"
"GOTERM_BP_DIRECT","regulation of exit from mitosis","0.19%","4","1359","13","19478","5.71e-2","1.00e+0","4.41","1.00e+0","9.93e-1","1.01e-2"
"GOTERM_CC_DIRECT","mitotic spindle","0.80%","17","1388","157","20795","5.97e-2","4.69e-1","1.62","1.00e+0","4.45e-1","3.32e-2"
"GOTERM_MF_DIRECT","ubiquitin conjugating enzyme binding","0.28%","6","1383","30","19253","6.02e-2","6.61e-1","2.78","1.00e+0","6.52e-1","1.82e-2"
"GOTERM_MF_DIRECT","protein serine/threonine/tyrosine kinase activity","0.28%","6","1383","30","19253","6.02e-2","6.61e-1","2.78","1.00e+0","6.52e-1","1.82e-2"
"GOTERM_BP_DIRECT","positive regulation of cytoplasmic mRNA processing body assembly","0.14%","3","1359","6","19478","6.04e-2","1.00e+0","7.17","1.00e+0","9.93e-1","5.77e-3"
"GOTERM_BP_DIRECT","positive regulation of muscle contraction","0.14%","3","1359","6","19478","6.04e-2","1.00e+0","7.17","1.00e+0","9.93e-1","5.77e-3"
"GOTERM_BP_DIRECT","regulation of T cell differentiation in thymus","0.14%","3","1359","6","19478","6.04e-2","1.00e+0","7.17","1.00e+0","9.93e-1","5.77e-3"
"GOTERM_BP_DIRECT","ganglioside biosynthetic process via lactosylceramide","0.14%","3","1359","6","19478","6.04e-2","1.00e+0","7.17","1.00e+0","9.93e-1","5.77e-3"
"GOTERM_CC_DIRECT","intermediate filament cytoskeleton","0.37%","8","1388","53","20795","6.11e-2","4.75e-1","2.26","1.00e+0","4.51e-1","2.34e-2"
"GOTERM_MF_DIRECT","nuclear retinoic acid receptor binding","0.19%","4","1383","13","19253","6.14e-2","6.63e-1","4.28","1.00e+0","6.55e-1","1.12e-2"
"GOTERM_MF_DIRECT","poly(A)-specific ribonuclease activity","0.19%","4","1383","13","19253","6.14e-2","6.63e-1","4.28","1.00e+0","6.55e-1","1.12e-2"
"GOTERM_CC_DIRECT","oligosaccharyltransferase complex","0.19%","4","1388","14","20795","6.20e-2","4.78e-1","4.28","1.00e+0","4.54e-1","1.15e-2"
"GOTERM_BP_DIRECT","cellular response to glucose starvation","0.37%","8","1359","51","19478","6.23e-2","1.00e+0","2.25","1.00e+0","9.93e-1","2.40e-2"
"GOTERM_BP_DIRECT","intracellular transport","0.37%","8","1359","51","19478","6.23e-2","1.00e+0","2.25","1.00e+0","9.93e-1","2.40e-2"
"GOTERM_BP_DIRECT","positive regulation of mitochondrial fission","0.23%","5","1359","22","19478","6.29e-2","1.00e+0","3.26","1.00e+0","9.93e-1","1.59e-2"
"GOTERM_BP_DIRECT","cellular respiration","0.33%","7","1359","41","19478","6.31e-2","1.00e+0","2.45","1.00e+0","9.93e-1","2.20e-2"
"GOTERM_CC_DIRECT","melanosome membrane","0.23%","5","1388","23","20795","6.32e-2","4.83e-1","3.26","1.00e+0","4.59e-1","1.61e-2"
"GOTERM_MF_DIRECT","histone H3 demethylase activity","0.14%","3","1383","6","19253","6.36e-2","6.68e-1","6.96","1.00e+0","6.59e-1","6.27e-3"
"GOTERM_MF_DIRECT","superoxide dismutase activity","0.14%","3","1383","6","19253","6.36e-2","6.68e-1","6.96","1.00e+0","6.59e-1","6.27e-3"
"GOTERM_MF_DIRECT","phosphate transmembrane transporter activity","0.14%","3","1383","6","19253","6.36e-2","6.68e-1","6.96","1.00e+0","6.59e-1","6.27e-3"
"GOTERM_MF_DIRECT","histone H2A deubiquitinase activity","0.14%","3","1383","6","19253","6.36e-2","6.68e-1","6.96","1.00e+0","6.59e-1","6.27e-3"
"GOTERM_MF_DIRECT","phosphatase activity","0.37%","8","1383","50","19253","6.48e-2","6.75e-1","2.23","1.00e+0","6.66e-1","2.51e-2"
"GOTERM_BP_DIRECT","mRNA export from nucleus","0.42%","9","1359","62","19478","6.52e-2","1.00e+0","2.08","1.00e+0","9.93e-1","2.73e-2"
"GOTERM_BP_DIRECT","cellular response to hypoxia","0.75%","16","1359","141","19478","6.70e-2","1.00e+0","1.63","1.00e+0","9.93e-1","3.70e-2"
"GOTERM_MF_DIRECT","histone H4K8 acetyltransferase activity","0.28%","6","1383","31","19253","6.77e-2","6.85e-1","2.69","1.00e+0","6.76e-1","2.12e-2"
"GOTERM_MF_DIRECT","histone H4K5 acetyltransferase activity","0.28%","6","1383","31","19253","6.77e-2","6.85e-1","2.69","1.00e+0","6.76e-1","2.12e-2"
"GOTERM_MF_DIRECT","histone H4K12 acetyltransferase activity","0.28%","6","1383","31","19253","6.77e-2","6.85e-1","2.69","1.00e+0","6.76e-1","2.12e-2"
"GOTERM_BP_DIRECT","protein localization to cell surface","0.28%","6","1359","32","19478","6.86e-2","1.00e+0","2.69","1.00e+0","9.93e-1","2.16e-2"
"GOTERM_BP_DIRECT","multivesicular body assembly","0.28%","6","1359","32","19478","6.86e-2","1.00e+0","2.69","1.00e+0","9.93e-1","2.16e-2"
"GOTERM_BP_DIRECT","neuron cellular homeostasis","0.28%","6","1359","32","19478","6.86e-2","1.00e+0","2.69","1.00e+0","9.93e-1","2.16e-2"
"GOTERM_MF_DIRECT","mitogen-activated protein kinase binding","0.23%","5","1383","22","19253","6.86e-2","6.85e-1","3.16","1.00e+0","6.76e-1","1.79e-2"
"GOTERM_MF_DIRECT","tau-protein kinase activity","0.23%","5","1383","22","19253","6.86e-2","6.85e-1","3.16","1.00e+0","6.76e-1","1.79e-2"
"GOTERM_MF_DIRECT","translation factor activity, RNA binding","0.23%","5","1383","22","19253","6.86e-2","6.85e-1","3.16","1.00e+0","6.76e-1","1.79e-2"
"GOTERM_BP_DIRECT","synaptic vesicle recycling","0.19%","4","1359","14","19478","6.91e-2","1.00e+0","4.10","1.00e+0","9.93e-1","1.34e-2"
"GOTERM_BP_DIRECT","detection of calcium ion","0.19%","4","1359","14","19478","6.91e-2","1.00e+0","4.10","1.00e+0","9.93e-1","1.34e-2"
"GOTERM_BP_DIRECT","random inactivation of X chromosome","0.19%","4","1359","14","19478","6.91e-2","1.00e+0","4.10","1.00e+0","9.93e-1","1.34e-2"
"GOTERM_BP_DIRECT","regulation of respiratory gaseous exchange by nervous system process","0.19%","4","1359","14","19478","6.91e-2","1.00e+0","4.10","1.00e+0","9.93e-1","1.34e-2"
"GOTERM_BP_DIRECT","commissural neuron axon guidance","0.19%","4","1359","14","19478","6.91e-2","1.00e+0","4.10","1.00e+0","9.93e-1","1.34e-2"
"GOTERM_MF_DIRECT","heat shock protein binding","0.42%","9","1383","61","19253","6.91e-2","6.86e-1","2.05","1.00e+0","6.77e-1","2.93e-2"
"GOTERM_CC_DIRECT","postsynapse","0.94%","20","1388","198","20795","7.04e-2","5.33e-1","1.51","1.00e+0","5.06e-1","4.22e-2"
"GOTERM_BP_DIRECT","protein localization to plasma membrane","0.80%","17","1359","154","19478","7.11e-2","1.00e+0","1.58","1.00e+0","9.93e-1","4.04e-2"
"GOTERM_MF_DIRECT","promoter-specific chromatin binding","0.47%","10","1383","72","19253","7.17e-2","6.90e-1","1.93","1.00e+0","6.81e-1","3.25e-2"
"GOTERM_CC_DIRECT","intracellular membraneless organelle","0.23%","5","1388","24","20795","7.20e-2","5.41e-1","3.12","1.00e+0","5.14e-1","1.93e-2"
"GOTERM_BP_DIRECT","SMAD protein signal transduction","0.23%","5","1359","23","19478","7.21e-2","1.00e+0","3.12","1.00e+0","9.93e-1","1.92e-2"
"GOTERM_BP_DIRECT","vacuolar acidification","0.23%","5","1359","23","19478","7.21e-2","1.00e+0","3.12","1.00e+0","9.93e-1","1.92e-2"
"GOTERM_BP_DIRECT","mitophagy","0.37%","8","1359","53","19478","7.38e-2","1.00e+0","2.16","1.00e+0","9.93e-1","2.95e-2"
"GOTERM_BP_DIRECT","tRNA processing","0.37%","8","1359","53","19478","7.38e-2","1.00e+0","2.16","1.00e+0","9.93e-1","2.95e-2"
"GOTERM_MF_DIRECT","N6-methyladenosine-containing RNA reader activity","0.19%","4","1383","14","19253","7.41e-2","6.90e-1","3.98","1.00e+0","6.81e-1","1.48e-2"
"GOTERM_MF_DIRECT","ribosomal large subunit binding","0.19%","4","1383","14","19253","7.41e-2","6.90e-1","3.98","1.00e+0","6.81e-1","1.48e-2"
"GOTERM_MF_DIRECT","S100 protein binding","0.19%","4","1383","14","19253","7.41e-2","6.90e-1","3.98","1.00e+0","6.81e-1","1.48e-2"
"GOTERM_BP_DIRECT","BMP signaling pathway","0.52%","11","1359","86","19478","7.57e-2","1.00e+0","1.83","1.00e+0","9.93e-1","3.65e-2"
"GOTERM_MF_DIRECT","dioxygenase activity","0.28%","6","1383","32","19253","7.58e-2","6.90e-1","2.61","1.00e+0","6.81e-1","2.45e-2"
"GOTERM_BP_DIRECT","synaptic vesicle endocytosis","0.33%","7","1359","43","19478","7.62e-2","1.00e+0","2.33","1.00e+0","9.93e-1","2.80e-2"
"GOTERM_BP_DIRECT","cellular response to ionizing radiation","0.33%","7","1359","43","19478","7.62e-2","1.00e+0","2.33","1.00e+0","9.93e-1","2.80e-2"
"GOTERM_BP_DIRECT","establishment of cell polarity","0.33%","7","1359","43","19478","7.62e-2","1.00e+0","2.33","1.00e+0","9.93e-1","2.80e-2"
"GOTERM_BP_DIRECT","GPI anchor biosynthetic process","0.28%","6","1359","33","19478","7.64e-2","1.00e+0","2.61","1.00e+0","9.93e-1","2.49e-2"
"GOTERM_BP_DIRECT","membrane organization","0.28%","6","1359","33","19478","7.64e-2","1.00e+0","2.61","1.00e+0","9.93e-1","2.49e-2"
"GOTERM_MF_DIRECT","protein tyrosine kinase activity","0.66%","14","1383","117","19253","7.65e-2","6.90e-1","1.67","1.00e+0","6.81e-1","4.10e-2"
"GOTERM_MF_DIRECT","potassium channel regulator activity","0.37%","8","1383","52","19253","7.68e-2","6.90e-1","2.14","1.00e+0","6.81e-1","3.10e-2"
"GOTERM_MF_DIRECT","histone H3K18 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H2BK5 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H3K4 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H3K56 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H3K23 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H2AK5 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H3K36 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H2BK12 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H2AK9 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H3K122 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H3K9 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H3K27 acetyltransferase activity","0.23%","5","1383","23","19253","7.85e-2","6.90e-1","3.03","1.00e+0","6.81e-1","2.15e-2"
"GOTERM_BP_DIRECT","response to endoplasmic reticulum stress","0.56%","12","1359","98","19478","7.90e-2","1.00e+0","1.76","1.00e+0","9.93e-1","3.99e-2"
"GOTERM_BP_DIRECT","neuron development","0.37%","8","1359","54","19478","7.99e-2","1.00e+0","2.12","1.00e+0","9.93e-1","3.26e-2"
"GOTERM_BP_DIRECT","regulation of G1/S transition of mitotic cell cycle","0.37%","8","1359","54","19478","7.99e-2","1.00e+0","2.12","1.00e+0","9.93e-1","3.26e-2"
"GOTERM_BP_DIRECT","protein geranylgeranylation","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
"GOTERM_BP_DIRECT","ribosomal large subunit export from nucleus","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
"GOTERM_BP_DIRECT","establishment of vesicle localization","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
"GOTERM_BP_DIRECT","positive regulation of protein localization to centrosome","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
"GOTERM_BP_DIRECT","apical junction assembly","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
"GOTERM_BP_DIRECT","regulation of cardiac muscle cell action potential","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
