"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","regulation of alternative mRNA splicing, via spliceosome","0.41%","15","3093","65","29712","6.25e-3","2.57e-1","2.22","1.00e+0","2.55e-1","2.36e-3"
"GOTERM_BP_DIRECT","phosphatidylinositol dephosphorylation","0.25%","9","3093","28","29712","6.28e-3","2.57e-1","3.09","1.00e+0","2.55e-1","1.55e-3"
"GOTERM_CC_DIRECT","heterochromatin","0.41%","15","3101","65","29722","6.37e-3","7.09e-2","2.21","9.99e-1","6.46e-2","2.41e-3"
"GOTERM_BP_DIRECT","biological_process","31.17%","1131","3093","10254","29712","6.49e-3","2.61e-1","1.06","1.00e+0","2.58e-1","6.09e-3"
"GOTERM_BP_DIRECT","negative regulation of signal transduction","0.33%","12","3093","46","29712","6.49e-3","2.61e-1","2.51","1.00e+0","2.58e-1","2.10e-3"
"GOTERM_BP_DIRECT","regulation of embryonic development","0.33%","12","3093","46","29712","6.49e-3","2.61e-1","2.51","1.00e+0","2.58e-1","2.10e-3"
"GOTERM_BP_DIRECT","positive regulation of filopodium assembly","0.30%","11","3093","40","29712","6.66e-3","2.66e-1","2.64","1.00e+0","2.63e-1","2.02e-3"
"GOTERM_CC_DIRECT","cortical cytoskeleton","0.28%","10","3101","34","29722","6.73e-3","7.36e-2","2.82","9.99e-1","6.71e-2","1.87e-3"
"GOTERM_CC_DIRECT","presynaptic membrane","0.94%","34","3101","203","29722","6.76e-3","7.36e-2","1.61","9.99e-1","6.71e-2","3.79e-3"
"GOTERM_BP_DIRECT","phosphatidylinositol 3-kinase/protein kinase B signal transduction","0.50%","18","3093","86","29712","6.88e-3","2.72e-1","2.01","1.00e+0","2.69e-1","2.93e-3"
"GOTERM_BP_DIRECT","cellular response to starvation","0.52%","19","3093","93","29712","6.92e-3","2.72e-1","1.96","1.00e+0","2.69e-1","3.04e-3"
"GOTERM_CC_DIRECT","spindle","0.77%","28","3101","158","29722","6.96e-3","7.51e-2","1.70","9.99e-1","6.84e-2","3.64e-3"
"GOTERM_MF_DIRECT","protein serine/threonine kinase binding","0.25%","9","3069","28","28924","7.04e-3","1.26e-1","3.03","1.00e+0","1.20e-1","1.78e-3"
"GOTERM_CC_DIRECT","melanosome","0.55%","20","3101","100","29722","7.07e-3","7.55e-2","1.92","9.99e-1","6.88e-2","3.19e-3"
"GOTERM_MF_DIRECT","protein homodimerization activity","3.09%","112","3069","834","28924","7.12e-3","1.26e-1","1.27","1.00e+0","1.20e-1","5.32e-3"
"GOTERM_BP_DIRECT","positive regulation of dendrite development","0.22%","8","3093","23","29712","7.16e-3","2.74e-1","3.34","1.00e+0","2.71e-1","1.59e-3"
"GOTERM_BP_DIRECT","glial cell proliferation","0.22%","8","3093","23","29712","7.16e-3","2.74e-1","3.34","1.00e+0","2.71e-1","1.59e-3"
"GOTERM_BP_DIRECT","positive regulation of neuron migration","0.22%","8","3093","23","29712","7.16e-3","2.74e-1","3.34","1.00e+0","2.71e-1","1.59e-3"
"GOTERM_BP_DIRECT","regulation of DNA-binding transcription factor activity","0.22%","8","3093","23","29712","7.16e-3","2.74e-1","3.34","1.00e+0","2.71e-1","1.59e-3"
"GOTERM_MF_DIRECT","nuclear estrogen receptor binding","0.36%","13","3069","52","28924","7.19e-3","1.26e-1","2.36","1.00e+0","1.21e-1","2.51e-3"
"GOTERM_CC_DIRECT","postsynaptic membrane","1.21%","44","3101","282","29722","7.24e-3","7.66e-2","1.50","1.00e+0","6.97e-2","4.42e-3"
"GOTERM_MF_DIRECT","SH2 domain binding","0.33%","12","3069","46","28924","7.48e-3","1.30e-1","2.46","1.00e+0","1.24e-1","2.47e-3"
"GOTERM_BP_DIRECT","vacuole organization","0.17%","6","3093","13","29712","7.64e-3","2.82e-1","4.43","1.00e+0","2.79e-1","1.14e-3"
"GOTERM_BP_DIRECT","regulation of cell fate specification","0.17%","6","3093","13","29712","7.64e-3","2.82e-1","4.43","1.00e+0","2.79e-1","1.14e-3"
"GOTERM_BP_DIRECT","phospholipid biosynthetic process","0.33%","12","3093","47","29712","7.70e-3","2.82e-1","2.45","1.00e+0","2.79e-1","2.56e-3"
"GOTERM_CC_DIRECT","phospholipid-translocating ATPase complex","0.17%","6","3101","13","29722","7.72e-3","8.06e-2","4.42","1.00e+0","7.35e-2","1.15e-3"
"GOTERM_BP_DIRECT","suckling behavior","0.19%","7","3093","18","29712","7.77e-3","2.82e-1","3.74","1.00e+0","2.79e-1","1.48e-3"
"GOTERM_BP_DIRECT","positive regulation of ATP biosynthetic process","0.19%","7","3093","18","29712","7.77e-3","2.82e-1","3.74","1.00e+0","2.79e-1","1.48e-3"
"GOTERM_BP_DIRECT","negative regulation of translational initiation","0.19%","7","3093","18","29712","7.77e-3","2.82e-1","3.74","1.00e+0","2.79e-1","1.48e-3"
"GOTERM_BP_DIRECT","regulation of mRNA splicing, via spliceosome","0.19%","7","3093","18","29712","7.77e-3","2.82e-1","3.74","1.00e+0","2.79e-1","1.48e-3"
"GOTERM_BP_DIRECT","cellular response to interleukin-7","0.19%","7","3093","18","29712","7.77e-3","2.82e-1","3.74","1.00e+0","2.79e-1","1.48e-3"
"GOTERM_CC_DIRECT","autophagosome","0.47%","17","3101","80","29722","7.81e-3","8.06e-2","2.04","1.00e+0","7.35e-2","3.27e-3"
"GOTERM_BP_DIRECT","stem cell population maintenance","0.39%","14","3093","60","29712","7.83e-3","2.82e-1","2.24","1.00e+0","2.79e-1","2.92e-3"
"GOTERM_CC_DIRECT","RSC-type complex","0.19%","7","3101","18","29722","7.86e-3","8.06e-2","3.73","1.00e+0","7.35e-2","1.50e-3"
"GOTERM_BP_DIRECT","negative regulation of intrinsic apoptotic signaling pathway","0.25%","9","3093","29","29712","7.89e-3","2.82e-1","2.98","1.00e+0","2.79e-1","2.04e-3"
"GOTERM_BP_DIRECT","intermembrane lipid transfer","0.25%","9","3093","29","29712","7.89e-3","2.82e-1","2.98","1.00e+0","2.79e-1","2.04e-3"
"GOTERM_CC_DIRECT","mitotic spindle pole","0.30%","11","3101","41","29722","8.13e-3","8.27e-2","2.57","1.00e+0","7.53e-2","2.55e-3"
"GOTERM_BP_DIRECT","neuron development","0.44%","16","3093","74","29712","8.50e-3","3.02e-1","2.08","1.00e+0","2.99e-1","3.47e-3"
"GOTERM_MF_DIRECT","ATP-dependent chromatin remodeler activity","0.19%","7","3069","18","28924","8.53e-3","1.47e-1","3.67","1.00e+0","1.40e-1","1.66e-3"
"GOTERM_BP_DIRECT","protein-containing complex assembly","0.66%","24","3093","131","29712","8.54e-3","3.02e-1","1.76","1.00e+0","2.99e-1","4.28e-3"
"GOTERM_MF_DIRECT","nuclear thyroid hormone receptor binding","0.25%","9","3069","29","28924","8.84e-3","1.49e-1","2.92","1.00e+0","1.43e-1","2.33e-3"
"GOTERM_MF_DIRECT","molecular condensate scaffold activity","0.33%","12","3069","47","28924","8.85e-3","1.49e-1","2.41","1.00e+0","1.43e-1","3.00e-3"
"GOTERM_MF_DIRECT","membrane scission GTPase motor activity","0.30%","11","3069","41","28924","9.13e-3","1.53e-1","2.53","1.00e+0","1.46e-1","2.91e-3"
"GOTERM_MF_DIRECT","ATPase binding","0.55%","20","3069","101","28924","9.36e-3","1.55e-1","1.87","1.00e+0","1.48e-1","4.35e-3"
"GOTERM_BP_DIRECT","neuromuscular process controlling balance","0.41%","15","3093","68","29712","9.40e-3","3.25e-1","2.12","1.00e+0","3.22e-1","3.75e-3"
"GOTERM_BP_DIRECT","cell morphogenesis","0.72%","26","3093","147","29712","9.45e-3","3.25e-1","1.70","1.00e+0","3.22e-1","4.93e-3"
"GOTERM_BP_DIRECT","negative regulation of translation","0.55%","20","3093","103","29712","9.49e-3","3.25e-1","1.87","1.00e+0","3.22e-1","4.43e-3"
"GOTERM_CC_DIRECT","ruffle","0.58%","21","3101","110","29722","9.52e-3","9.59e-2","1.83","1.00e+0","8.74e-2","4.54e-3"
"GOTERM_BP_DIRECT","cAMP-mediated signaling","0.30%","11","3093","42","29712","9.55e-3","3.25e-1","2.52","1.00e+0","3.22e-1","3.08e-3"
"GOTERM_BP_DIRECT","regulation of hormone levels","0.11%","4","3093","5","29712","9.58e-3","3.25e-1","7.68","1.00e+0","3.22e-1","5.37e-4"
"GOTERM_BP_DIRECT","regulation of cAMP/PKA signal transduction","0.11%","4","3093","5","29712","9.58e-3","3.25e-1","7.68","1.00e+0","3.22e-1","5.37e-4"
"GOTERM_BP_DIRECT","regulation of early endosome to late endosome transport","0.14%","5","3093","9","29712","9.59e-3","3.25e-1","5.34","1.00e+0","3.22e-1","1.07e-3"
"GOTERM_CC_DIRECT","chromaffin granule membrane","0.14%","5","3101","9","29722","9.67e-3","9.64e-2","5.32","1.00e+0","8.78e-2","1.08e-3"
"GOTERM_BP_DIRECT","axon guidance","0.88%","32","3093","193","29712","9.71e-3","3.28e-1","1.59","1.00e+0","3.24e-1","5.48e-3"
"GOTERM_MF_DIRECT","nuclear receptor activity","0.36%","13","3069","54","28924","9.81e-3","1.61e-1","2.27","1.00e+0","1.54e-1","3.58e-3"
"GOTERM_BP_DIRECT","positive regulation of DNA replication","0.28%","10","3093","36","29712","9.84e-3","3.28e-1","2.67","1.00e+0","3.25e-1","2.94e-3"
"GOTERM_BP_DIRECT","nucleotide-excision repair","0.28%","10","3093","36","29712","9.84e-3","3.28e-1","2.67","1.00e+0","3.25e-1","2.94e-3"
"GOTERM_MF_DIRECT","DNA polymerase binding","0.22%","8","3069","24","28924","1.02e-2","1.65e-1","3.14","1.00e+0","1.57e-1","2.45e-3"
"GOTERM_MF_DIRECT","nuclear retinoic acid receptor binding","0.22%","8","3069","24","28924","1.02e-2","1.65e-1","3.14","1.00e+0","1.57e-1","2.45e-3"
"GOTERM_BP_DIRECT","negative regulation of protein kinase activity","0.39%","14","3093","62","29712","1.04e-2","3.38e-1","2.17","1.00e+0","3.35e-1","4.01e-3"
"GOTERM_BP_DIRECT","protein branched polyubiquitination","0.19%","7","3093","19","29712","1.04e-2","3.38e-1","3.54","1.00e+0","3.35e-1","2.14e-3"
"GOTERM_BP_DIRECT","negative regulation of glycolytic process","0.19%","7","3093","19","29712","1.04e-2","3.38e-1","3.54","1.00e+0","3.35e-1","2.14e-3"
"GOTERM_BP_DIRECT","negative regulation of smooth muscle cell migration","0.19%","7","3093","19","29712","1.04e-2","3.38e-1","3.54","1.00e+0","3.35e-1","2.14e-3"
"GOTERM_CC_DIRECT","sarcoplasmic reticulum","0.39%","14","3101","62","29722","1.06e-2","1.04e-1","2.16","1.00e+0","9.50e-2","4.10e-3"
"GOTERM_BP_DIRECT","associative learning","0.33%","12","3093","49","29712","1.06e-2","3.44e-1","2.35","1.00e+0","3.41e-1","3.72e-3"
"GOTERM_BP_DIRECT","regulation of protein transport","0.17%","6","3093","14","29712","1.09e-2","3.49e-1","4.12","1.00e+0","3.46e-1","1.81e-3"
"GOTERM_BP_DIRECT","positive regulation of potassium ion transport","0.17%","6","3093","14","29712","1.09e-2","3.49e-1","4.12","1.00e+0","3.46e-1","1.81e-3"
"GOTERM_BP_DIRECT","protein autophosphorylation","0.72%","26","3093","149","29712","1.12e-2","3.56e-1","1.68","1.00e+0","3.52e-1","5.92e-3"
"GOTERM_BP_DIRECT","positive regulation of substrate adhesion-dependent cell spreading","0.30%","11","3093","43","29712","1.13e-2","3.59e-1","2.46","1.00e+0","3.55e-1","3.75e-3"
"GOTERM_MF_DIRECT","apolipoprotein binding","0.19%","7","3069","19","28924","1.14e-2","1.82e-1","3.47","1.00e+0","1.74e-1","2.39e-3"
"GOTERM_BP_DIRECT","basement membrane organization","0.22%","8","3093","25","29712","1.17e-2","3.68e-1","3.07","1.00e+0","3.64e-1","2.90e-3"
"GOTERM_MF_DIRECT","ubiquitin-ubiquitin ligase activity","0.17%","6","3069","14","28924","1.18e-2","1.87e-1","4.04","1.00e+0","1.79e-1","2.00e-3"
"GOTERM_BP_DIRECT","post-transcriptional regulation of gene expression","0.28%","10","3093","37","29712","1.18e-2","3.70e-1","2.60","1.00e+0","3.66e-1","3.66e-3"
"GOTERM_BP_DIRECT","spermatogenesis","1.98%","72","3093","522","29712","1.19e-2","3.70e-1","1.32","1.00e+0","3.66e-1","8.09e-3"
"GOTERM_MF_DIRECT","syntaxin binding","0.39%","14","3069","62","28924","1.21e-2","1.89e-1","2.13","1.00e+0","1.81e-1","4.76e-3"
"GOTERM_BP_DIRECT","retrograde transport, endosome to Golgi","0.44%","16","3093","77","29712","1.22e-2","3.80e-1","2.00","1.00e+0","3.76e-1","5.24e-3"
"GOTERM_MF_DIRECT","protein domain specific binding","1.38%","50","3069","334","28924","1.22e-2","1.91e-1","1.41","1.00e+0","1.82e-1","7.96e-3"
"GOTERM_BP_DIRECT","positive regulation of stem cell proliferation","0.33%","12","3093","50","29712","1.24e-2","3.82e-1","2.31","1.00e+0","3.78e-1","4.44e-3"
"GOTERM_MF_DIRECT","transcription factor binding","0.55%","20","3069","104","28924","1.27e-2","1.93e-1","1.81","1.00e+0","1.84e-1","6.11e-3"
"GOTERM_MF_DIRECT","RNA polymerase II-specific DNA-binding transcription factor binding","0.91%","33","3069","201","28924","1.28e-2","1.93e-1","1.55","1.00e+0","1.84e-1","7.47e-3"
"GOTERM_BP_DIRECT","mitochondrion organization","0.77%","28","3093","166","29712","1.28e-2","3.95e-1","1.62","1.00e+0","3.91e-1","7.08e-3"
"GOTERM_MF_DIRECT","phosphatidic acid binding","0.22%","8","3069","25","28924","1.29e-2","1.93e-1","3.02","1.00e+0","1.84e-1","3.28e-3"
"GOTERM_MF_DIRECT","signaling receptor complex adaptor activity","0.22%","8","3069","25","28924","1.29e-2","1.93e-1","3.02","1.00e+0","1.84e-1","3.28e-3"
"GOTERM_MF_DIRECT","K63-linked polyubiquitin modification-dependent protein binding","0.22%","8","3069","25","28924","1.29e-2","1.93e-1","3.02","1.00e+0","1.84e-1","3.28e-3"
"GOTERM_BP_DIRECT","positive regulation of TORC1 signaling","0.36%","13","3093","57","29712","1.31e-2","3.98e-1","2.19","1.00e+0","3.93e-1","4.99e-3"
"GOTERM_BP_DIRECT","protein modification process","0.36%","13","3093","57","29712","1.31e-2","3.98e-1","2.19","1.00e+0","3.93e-1","4.99e-3"
"GOTERM_CC_DIRECT","ribosome","0.85%","31","3101","189","29722","1.31e-2","1.28e-1","1.57","1.00e+0","1.16e-1","7.47e-3"
"GOTERM_BP_DIRECT","positive regulation of Wnt signaling pathway","0.30%","11","3093","44","29712","1.33e-2","4.02e-1","2.40","1.00e+0","3.97e-1","4.54e-3"
"GOTERM_CC_DIRECT","recycling endosome membrane","0.52%","19","3101","99","29722","1.34e-2","1.30e-1","1.84","1.00e+0","1.19e-1","6.35e-3"
"GOTERM_BP_DIRECT","positive regulation of endothelial cell migration","0.39%","14","3093","64","29712","1.35e-2","4.02e-1","2.10","1.00e+0","3.97e-1","5.43e-3"
"GOTERM_BP_DIRECT","hippo signaling","0.19%","7","3093","20","29712","1.35e-2","4.02e-1","3.36","1.00e+0","3.97e-1","3.00e-3"
"GOTERM_BP_DIRECT","positive regulation of ERAD pathway","0.19%","7","3093","20","29712","1.35e-2","4.02e-1","3.36","1.00e+0","3.97e-1","3.00e-3"
"GOTERM_BP_DIRECT","positive regulation of Rac protein signal transduction","0.19%","7","3093","20","29712","1.35e-2","4.02e-1","3.36","1.00e+0","3.97e-1","3.00e-3"
"GOTERM_BP_DIRECT","autophagy","0.85%","31","3093","190","29712","1.36e-2","4.02e-1","1.57","1.00e+0","3.98e-1","7.81e-3"
"GOTERM_CC_DIRECT","axolemma","0.19%","7","3101","20","29722","1.37e-2","1.30e-1","3.35","1.00e+0","1.19e-1","3.03e-3"
"GOTERM_CC_DIRECT","microtubule organizing center","0.50%","18","3101","92","29722","1.37e-2","1.30e-1","1.88","1.00e+0","1.19e-1","6.33e-3"
"GOTERM_BP_DIRECT","spindle assembly","0.28%","10","3093","38","29712","1.41e-2","4.14e-1","2.53","1.00e+0","4.10e-1","4.51e-3"
"GOTERM_MF_DIRECT","molecular adaptor activity","0.96%","35","3069","218","28924","1.42e-2","2.11e-1","1.51","1.00e+0","2.02e-1","8.51e-3"
"GOTERM_BP_DIRECT","embryonic organ development","0.33%","12","3093","51","29712","1.43e-2","4.14e-1","2.26","1.00e+0","4.10e-1","5.26e-3"
"GOTERM_BP_DIRECT","regulation of endocytosis","0.25%","9","3093","32","29712","1.46e-2","4.14e-1","2.70","1.00e+0","4.10e-1","4.30e-3"
"GOTERM_BP_DIRECT","pyramidal neuron development","0.14%","5","3093","10","29712","1.47e-2","4.14e-1","4.80","1.00e+0","4.10e-1","1.96e-3"
"GOTERM_BP_DIRECT","endothelial cell activation","0.14%","5","3093","10","29712","1.47e-2","4.14e-1","4.80","1.00e+0","4.10e-1","1.96e-3"
"GOTERM_BP_DIRECT","interleukin-15-mediated signaling pathway","0.14%","5","3093","10","29712","1.47e-2","4.14e-1","4.80","1.00e+0","4.10e-1","1.96e-3"
"GOTERM_BP_DIRECT","regulatory ncRNA-mediated heterochromatin formation","0.14%","5","3093","10","29712","1.47e-2","4.14e-1","4.80","1.00e+0","4.10e-1","1.96e-3"
"GOTERM_BP_DIRECT","regulation of stress-activated MAPK cascade","0.14%","5","3093","10","29712","1.47e-2","4.14e-1","4.80","1.00e+0","4.10e-1","1.96e-3"
"GOTERM_BP_DIRECT","ventral spinal cord development","0.14%","5","3093","10","29712","1.47e-2","4.14e-1","4.80","1.00e+0","4.10e-1","1.96e-3"
"GOTERM_CC_DIRECT","Arp2/3 protein complex","0.14%","5","3101","10","29722","1.48e-2","1.38e-1","4.79","1.00e+0","1.26e-1","1.98e-3"
"GOTERM_CC_DIRECT","eukaryotic translation initiation factor 4F complex","0.14%","5","3101","10","29722","1.48e-2","1.38e-1","4.79","1.00e+0","1.26e-1","1.98e-3"
"GOTERM_MF_DIRECT","GTPase activating protein binding","0.19%","7","3069","20","28924","1.48e-2","2.16e-1","3.30","1.00e+0","2.06e-1","3.34e-3"
"GOTERM_MF_DIRECT","clathrin adaptor activity","0.19%","7","3069","20","28924","1.48e-2","2.16e-1","3.30","1.00e+0","2.06e-1","3.34e-3"
"GOTERM_BP_DIRECT","hemopoiesis","0.50%","18","3093","93","29712","1.49e-2","4.14e-1","1.86","1.00e+0","4.10e-1","6.94e-3"
"GOTERM_BP_DIRECT","membraneless organelle assembly","0.17%","6","3093","15","29712","1.50e-2","4.14e-1","3.84","1.00e+0","4.10e-1","2.76e-3"
"GOTERM_BP_DIRECT","cell growth involved in cardiac muscle cell development","0.17%","6","3093","15","29712","1.50e-2","4.14e-1","3.84","1.00e+0","4.10e-1","2.76e-3"
"GOTERM_BP_DIRECT","postsynapse to nucleus signaling pathway","0.17%","6","3093","15","29712","1.50e-2","4.14e-1","3.84","1.00e+0","4.10e-1","2.76e-3"
"GOTERM_CC_DIRECT","synaptic vesicle membrane","0.74%","27","3101","160","29722","1.50e-2","1.39e-1","1.62","1.00e+0","1.26e-1","8.26e-3"
"GOTERM_CC_DIRECT","autolysosome","0.17%","6","3101","15","29722","1.51e-2","1.39e-1","3.83","1.00e+0","1.26e-1","2.79e-3"
"GOTERM_BP_DIRECT","learning or memory","0.47%","17","3093","86","29712","1.52e-2","4.18e-1","1.90","1.00e+0","4.14e-1","6.90e-3"
"GOTERM_MF_DIRECT","transcription cis-regulatory region binding","1.16%","42","3069","275","28924","1.60e-2","2.31e-1","1.44","1.00e+0","2.20e-1","1.01e-2"
"GOTERM_MF_DIRECT","lipid transporter activity","0.22%","8","3069","26","28924","1.61e-2","2.31e-1","2.90","1.00e+0","2.20e-1","4.30e-3"
"GOTERM_BP_DIRECT","cell migration","1.27%","46","3093","313","29712","1.62e-2","4.45e-1","1.41","1.00e+0","4.40e-1","1.05e-2"
"GOTERM_BP_DIRECT","positive regulation of neuron projection development","0.83%","30","3093","185","29712","1.65e-2","4.52e-1","1.56","1.00e+0","4.47e-1","9.54e-3"
"GOTERM_BP_DIRECT","positive regulation of excitatory postsynaptic potential","0.28%","10","3093","39","29712","1.67e-2","4.54e-1","2.46","1.00e+0","4.49e-1","5.51e-3"
"GOTERM_BP_DIRECT","positive regulation of translation","0.47%","17","3093","87","29712","1.68e-2","4.55e-1","1.88","1.00e+0","4.50e-1","7.76e-3"
"GOTERM_BP_DIRECT","positive regulation of GTPase activity","0.55%","20","3093","109","29712","1.70e-2","4.55e-1","1.76","1.00e+0","4.50e-1","8.44e-3"
"GOTERM_BP_DIRECT","translation","0.99%","36","3093","233","29712","1.71e-2","4.55e-1","1.48","1.00e+0","4.50e-1","1.04e-2"
"GOTERM_BP_DIRECT","positive regulation of autophagy","0.44%","16","3093","80","29712","1.71e-2","4.55e-1","1.92","1.00e+0","4.50e-1","7.68e-3"
"GOTERM_CC_DIRECT","phagocytic vesicle","0.47%","17","3101","87","29722","1.72e-2","1.56e-1","1.87","1.00e+0","1.43e-1","7.93e-3"
"GOTERM_BP_DIRECT","establishment or maintenance of epithelial cell apical/basal polarity","0.19%","7","3093","21","29712","1.73e-2","4.55e-1","3.20","1.00e+0","4.50e-1","4.09e-3"
"GOTERM_BP_DIRECT","postsynapse organization","0.19%","7","3093","21","29712","1.73e-2","4.55e-1","3.20","1.00e+0","4.50e-1","4.09e-3"
"GOTERM_BP_DIRECT","smooth muscle tissue development","0.19%","7","3093","21","29712","1.73e-2","4.55e-1","3.20","1.00e+0","4.50e-1","4.09e-3"
"GOTERM_BP_DIRECT","regulation of stem cell differentiation","0.19%","7","3093","21","29712","1.73e-2","4.55e-1","3.20","1.00e+0","4.50e-1","4.09e-3"
"GOTERM_MF_DIRECT","ubiquitin binding","0.52%","19","3069","100","28924","1.74e-2","2.47e-1","1.79","1.00e+0","2.36e-1","8.45e-3"
"GOTERM_CC_DIRECT","phagophore assembly site membrane","0.19%","7","3101","21","29722","1.75e-2","1.57e-1","3.19","1.00e+0","1.43e-1","4.15e-3"
"GOTERM_BP_DIRECT","regulation of neuronal synaptic plasticity","0.25%","9","3093","33","29712","1.76e-2","4.56e-1","2.62","1.00e+0","4.51e-1","5.37e-3"
"GOTERM_CC_DIRECT","presynaptic active zone membrane","0.41%","15","3101","73","29722","1.76e-2","1.57e-1","1.97","1.00e+0","1.43e-1","7.65e-3"
"GOTERM_BP_DIRECT","angiogenesis involved in coronary vascular morphogenesis","0.11%","4","3093","6","29712","1.77e-2","4.56e-1","6.40","1.00e+0","4.51e-1","1.48e-3"
"GOTERM_BP_DIRECT","intracellular sphingolipid homeostasis","0.11%","4","3093","6","29712","1.77e-2","4.56e-1","6.40","1.00e+0","4.51e-1","1.48e-3"
"GOTERM_BP_DIRECT","postsynaptic density organization","0.11%","4","3093","6","29712","1.77e-2","4.56e-1","6.40","1.00e+0","4.51e-1","1.48e-3"
"GOTERM_CC_DIRECT","origin recognition complex","0.11%","4","3101","6","29722","1.78e-2","1.57e-1","6.39","1.00e+0","1.43e-1","1.49e-3"
"GOTERM_CC_DIRECT","Flemming body","0.25%","9","3101","33","29722","1.78e-2","1.57e-1","2.61","1.00e+0","1.43e-1","5.45e-3"
"GOTERM_BP_DIRECT","neuron migration","0.72%","26","3093","155","29712","1.78e-2","4.56e-1","1.61","1.00e+0","4.51e-1","9.88e-3"
"GOTERM_BP_DIRECT","positive regulation of DNA binding","0.22%","8","3093","27","29712","1.79e-2","4.56e-1","2.85","1.00e+0","4.51e-1","4.94e-3"
"GOTERM_BP_DIRECT","regulation of G0 to G1 transition","0.22%","8","3093","27","29712","1.79e-2","4.56e-1","2.85","1.00e+0","4.51e-1","4.94e-3"
"GOTERM_BP_DIRECT","neural precursor cell proliferation","0.30%","11","3093","46","29712","1.81e-2","4.56e-1","2.30","1.00e+0","4.51e-1","6.51e-3"
"GOTERM_BP_DIRECT","positive regulation of blood vessel endothelial cell migration","0.30%","11","3093","46","29712","1.81e-2","4.56e-1","2.30","1.00e+0","4.51e-1","6.51e-3"
"GOTERM_BP_DIRECT","DNA repair","1.18%","43","3093","291","29712","1.85e-2","4.64e-1","1.42","1.00e+0","4.59e-1","1.19e-2"
"GOTERM_MF_DIRECT","sodium:bicarbonate symporter activity","0.11%","4","3069","6","28924","1.86e-2","2.63e-1","6.28","1.00e+0","2.52e-1","1.59e-3"
"GOTERM_MF_DIRECT","microtubule plus-end binding","0.19%","7","3069","21","28924","1.89e-2","2.65e-1","3.14","1.00e+0","2.53e-1","4.56e-3"
"GOTERM_BP_DIRECT","DNA replication","0.52%","19","3093","103","29712","1.93e-2","4.80e-1","1.77","1.00e+0","4.75e-1","9.52e-3"
"GOTERM_BP_DIRECT","negative regulation of canonical NF-kappaB signal transduction","0.41%","15","3093","74","29712","1.94e-2","4.80e-1","1.95","1.00e+0","4.75e-1","8.52e-3"
"GOTERM_BP_DIRECT","negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","0.41%","15","3093","74","29712","1.94e-2","4.80e-1","1.95","1.00e+0","4.75e-1","8.52e-3"
"GOTERM_MF_DIRECT","nuclear androgen receptor binding","0.25%","9","3069","33","28924","1.95e-2","2.70e-1","2.57","1.00e+0","2.58e-1","6.09e-3"
"GOTERM_BP_DIRECT","positive regulation of dendrite morphogenesis","0.28%","10","3093","40","29712","1.96e-2","4.84e-1","2.40","1.00e+0","4.79e-1","6.68e-3"
"GOTERM_MF_DIRECT","histone H2AXY142 kinase activity","0.58%","21","3069","116","28924","1.97e-2","2.70e-1","1.71","1.00e+0","2.58e-1","1.02e-2"
"GOTERM_MF_DIRECT","histone H3Y41 kinase activity","0.58%","21","3069","116","28924","1.97e-2","2.70e-1","1.71","1.00e+0","2.58e-1","1.02e-2"
"GOTERM_CC_DIRECT","SCF ubiquitin ligase complex","0.39%","14","3101","67","29722","1.98e-2","1.72e-1","2.00","1.00e+0","1.57e-1","8.42e-3"
"GOTERM_CC_DIRECT","cyclin-dependent protein kinase holoenzyme complex","0.28%","10","3101","40","29722","1.99e-2","1.72e-1","2.40","1.00e+0","1.57e-1","6.78e-3"
"GOTERM_BP_DIRECT","interleukin-6-mediated signaling pathway","0.17%","6","3093","16","29712","1.99e-2","4.90e-1","3.60","1.00e+0","4.85e-1","4.03e-3"
"GOTERM_MF_DIRECT","extracellular matrix structural constituent conferring tensile strength","0.30%","11","3069","46","28924","2.04e-2","2.78e-1","2.25","1.00e+0","2.66e-1","7.50e-3"
"GOTERM_BP_DIRECT","negative regulation of stress fiber assembly","0.25%","9","3093","34","29712","2.09e-2","5.09e-1","2.54","1.00e+0","5.04e-1","6.64e-3"
"GOTERM_CC_DIRECT","perikaryon","0.96%","35","3101","228","29722","2.11e-2","1.79e-1","1.47","1.00e+0","1.63e-1","1.30e-2"
"GOTERM_CC_DIRECT","trans-Golgi network","0.94%","34","3101","220","29722","2.11e-2","1.79e-1","1.48","1.00e+0","1.63e-1","1.29e-2"
"GOTERM_BP_DIRECT","negative regulation of neuron differentiation","0.44%","16","3093","82","29712","2.12e-2","5.09e-1","1.87","1.00e+0","5.04e-1","9.75e-3"
"GOTERM_BP_DIRECT","negative regulation of PERK-mediated unfolded protein response","0.14%","5","3093","11","29712","2.12e-2","5.09e-1","4.37","1.00e+0","5.04e-1","3.28e-3"
"GOTERM_BP_DIRECT","Golgi to lysosome transport","0.14%","5","3093","11","29712","2.12e-2","5.09e-1","4.37","1.00e+0","5.04e-1","3.28e-3"
"GOTERM_CC_DIRECT","endoplasmic reticulum exit site","0.25%","9","3101","34","29722","2.12e-2","1.79e-1","2.54","1.00e+0","1.63e-1","6.74e-3"
