"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","endothelial cell proliferation","0.29%","9","2824","34","29712","1.26e-2","4.90e-1","2.79","1.00e+0","4.86e-1","3.64e-3"
"GOTERM_BP_DIRECT","postsynaptic modulation of chemical synaptic transmission","0.29%","9","2824","34","29712","1.26e-2","4.90e-1","2.79","1.00e+0","4.86e-1","3.64e-3"
"GOTERM_CC_DIRECT","melanosome","0.58%","18","2823","100","29722","1.28e-2","1.27e-1","1.90","1.00e+0","1.17e-1","5.90e-3"
"GOTERM_CC_DIRECT","cell body","0.68%","21","2823","124","29722","1.30e-2","1.27e-1","1.78","1.00e+0","1.17e-1","6.45e-3"
"GOTERM_BP_DIRECT","negative regulation of neuron apoptotic process","1.00%","31","2824","207","29712","1.31e-2","5.00e-1","1.58","1.00e+0","4.96e-1","7.51e-3"
"GOTERM_BP_DIRECT","negative regulation of Wnt signaling pathway","0.39%","12","2824","55","29712","1.32e-2","5.00e-1","2.30","1.00e+0","4.96e-1","4.84e-3"
"GOTERM_BP_DIRECT","response to axon injury","0.32%","10","2824","41","29712","1.32e-2","5.00e-1","2.57","1.00e+0","4.96e-1","4.23e-3"
"GOTERM_MF_DIRECT","signaling adaptor activity","0.48%","15","2795","76","28924","1.33e-2","2.53e-1","2.04","1.00e+0","2.45e-1","5.60e-3"
"GOTERM_MF_DIRECT","p53 binding","0.48%","15","2795","76","28924","1.33e-2","2.53e-1","2.04","1.00e+0","2.45e-1","5.60e-3"
"GOTERM_BP_DIRECT","brain development","1.09%","34","2824","233","29712","1.33e-2","5.00e-1","1.54","1.00e+0","4.96e-1","7.89e-3"
"GOTERM_CC_DIRECT","intracellular membraneless organelle","0.26%","8","2823","28","29722","1.37e-2","1.33e-1","3.01","1.00e+0","1.22e-1","3.59e-3"
"GOTERM_BP_DIRECT","angiogenesis involved in coronary vascular morphogenesis","0.13%","4","2824","6","29712","1.37e-2","5.00e-1","7.01","1.00e+0","4.96e-1","1.04e-3"
"GOTERM_BP_DIRECT","postsynaptic density organization","0.13%","4","2824","6","29712","1.37e-2","5.00e-1","7.01","1.00e+0","4.96e-1","1.04e-3"
"GOTERM_BP_DIRECT","synapse assembly","0.45%","14","2824","70","29712","1.38e-2","5.00e-1","2.10","1.00e+0","4.96e-1","5.60e-3"
"GOTERM_BP_DIRECT","Ras protein signal transduction","0.45%","14","2824","70","29712","1.38e-2","5.00e-1","2.10","1.00e+0","4.96e-1","5.60e-3"
"GOTERM_BP_DIRECT","chondrocyte differentiation","0.45%","14","2824","70","29712","1.38e-2","5.00e-1","2.10","1.00e+0","4.96e-1","5.60e-3"
"GOTERM_BP_DIRECT","mitochondrial calcium ion transmembrane transport","0.19%","6","2824","16","29712","1.38e-2","5.00e-1","3.95","1.00e+0","4.96e-1","2.54e-3"
"GOTERM_BP_DIRECT","Wnt signaling pathway","1.06%","33","2824","225","29712","1.38e-2","5.00e-1","1.54","1.00e+0","4.96e-1","8.13e-3"
"GOTERM_CC_DIRECT","terminal bouton","0.55%","17","2823","93","29722","1.38e-2","1.33e-1","1.92","1.00e+0","1.23e-1","6.26e-3"
"GOTERM_BP_DIRECT","mitochondrion organization","0.84%","26","2824","166","29712","1.41e-2","5.08e-1","1.65","1.00e+0","5.04e-1","7.68e-3"
"GOTERM_BP_DIRECT","regulation of synapse maturation","0.23%","7","2824","22","29712","1.44e-2","5.10e-1","3.35","1.00e+0","5.06e-1","3.28e-3"
"GOTERM_BP_DIRECT","negative regulation of telomere maintenance via telomerase","0.23%","7","2824","22","29712","1.44e-2","5.10e-1","3.35","1.00e+0","5.06e-1","3.28e-3"
"GOTERM_MF_DIRECT","3',5'-cyclic-nucleotide phosphodiesterase activity","0.19%","6","2795","16","28924","1.48e-2","2.72e-1","3.88","1.00e+0","2.63e-1","2.76e-3"
"GOTERM_MF_DIRECT","phosphotyrosine residue binding","0.35%","11","2795","48","28924","1.49e-2","2.72e-1","2.37","1.00e+0","2.63e-1","5.24e-3"
"GOTERM_MF_DIRECT","molecular_function","37.50%","1166","2795","11505","28924","1.50e-2","2.72e-1","1.05","1.00e+0","2.63e-1","1.40e-2"
"GOTERM_BP_DIRECT","cardiac muscle cell proliferation","0.29%","9","2824","35","29712","1.50e-2","5.22e-1","2.71","1.00e+0","5.18e-1","4.49e-3"
"GOTERM_BP_DIRECT","negative regulation of ERK1 and ERK2 cascade","0.51%","16","2824","86","29712","1.50e-2","5.22e-1","1.96","1.00e+0","5.18e-1","6.65e-3"
"GOTERM_BP_DIRECT","cellular response to reactive oxygen species","0.39%","12","2824","56","29712","1.51e-2","5.22e-1","2.25","1.00e+0","5.18e-1","5.63e-3"
"GOTERM_BP_DIRECT","synaptic transmission, glutamatergic","0.39%","12","2824","56","29712","1.51e-2","5.22e-1","2.25","1.00e+0","5.18e-1","5.63e-3"
"GOTERM_CC_DIRECT","anchoring junction","0.45%","14","2823","71","29722","1.54e-2","1.46e-1","2.08","1.00e+0","1.35e-1","6.34e-3"
"GOTERM_MF_DIRECT","histone H3Y41 kinase activity","0.64%","20","2795","116","28924","1.54e-2","2.72e-1","1.78","1.00e+0","2.63e-1","7.61e-3"
"GOTERM_MF_DIRECT","histone H2AXY142 kinase activity","0.64%","20","2795","116","28924","1.54e-2","2.72e-1","1.78","1.00e+0","2.63e-1","7.61e-3"
"GOTERM_BP_DIRECT","associative learning","0.35%","11","2824","49","29712","1.54e-2","5.27e-1","2.36","1.00e+0","5.23e-1","5.46e-3"
"GOTERM_BP_DIRECT","endoplasmic reticulum organization","0.32%","10","2824","42","29712","1.55e-2","5.27e-1","2.51","1.00e+0","5.23e-1","5.09e-3"
"GOTERM_MF_DIRECT","fatty-acyl-CoA binding","0.23%","7","2795","22","28924","1.55e-2","2.72e-1","3.29","1.00e+0","2.63e-1","3.61e-3"
"GOTERM_MF_DIRECT","3',5'-cyclic-AMP phosphodiesterase activity","0.23%","7","2795","22","28924","1.55e-2","2.72e-1","3.29","1.00e+0","2.63e-1","3.61e-3"
"GOTERM_MF_DIRECT","3',5'-cyclic-GMP phosphodiesterase activity","0.23%","7","2795","22","28924","1.55e-2","2.72e-1","3.29","1.00e+0","2.63e-1","3.61e-3"
"GOTERM_BP_DIRECT","SREBP signaling pathway","0.16%","5","2824","11","29712","1.55e-2","5.27e-1","4.78","1.00e+0","5.23e-1","2.19e-3"
"GOTERM_BP_DIRECT","protein import into nucleus","0.64%","20","2824","118","29712","1.56e-2","5.27e-1","1.78","1.00e+0","5.23e-1","7.71e-3"
"GOTERM_MF_DIRECT","tubulin binding","0.45%","14","2795","70","28924","1.57e-2","2.72e-1","2.07","1.00e+0","2.63e-1","6.47e-3"
"GOTERM_BP_DIRECT","positive regulation of protein ubiquitination","0.48%","15","2824","79","29712","1.61e-2","5.43e-1","2.00","1.00e+0","5.38e-1","6.97e-3"
"GOTERM_BP_DIRECT","regulation of G1/S transition of mitotic cell cycle","0.42%","13","2824","64","29712","1.63e-2","5.46e-1","2.14","1.00e+0","5.42e-1","6.51e-3"
"GOTERM_MF_DIRECT","translation factor activity, RNA binding","0.16%","5","2795","11","28924","1.64e-2","2.80e-1","4.70","1.00e+0","2.71e-1","2.35e-3"
"GOTERM_MF_DIRECT","protein sequestering activity","0.29%","9","2795","35","28924","1.65e-2","2.80e-1","2.66","1.00e+0","2.71e-1","5.01e-3"
"GOTERM_CC_DIRECT","spindle midzone","0.26%","8","2823","29","29722","1.66e-2","1.57e-1","2.90","1.00e+0","1.44e-1","4.55e-3"
"GOTERM_BP_DIRECT","negative regulation of intrinsic apoptotic signaling pathway","0.26%","8","2824","29","29712","1.67e-2","5.54e-1","2.90","1.00e+0","5.50e-1","4.57e-3"
"GOTERM_CC_DIRECT","trans-Golgi network","1.03%","32","2823","220","29722","1.70e-2","1.59e-1","1.53","1.00e+0","1.46e-1","1.01e-2"
"GOTERM_MF_DIRECT","transcription coregulator binding","0.35%","11","2795","49","28924","1.72e-2","2.90e-1","2.32","1.00e+0","2.80e-1","6.17e-3"
"GOTERM_BP_DIRECT","circadian regulation of gene expression","0.45%","14","2824","72","29712","1.73e-2","5.70e-1","2.05","1.00e+0","5.66e-1","7.25e-3"
"GOTERM_BP_DIRECT","autophagy of mitochondrion","0.23%","7","2824","23","29712","1.79e-2","5.73e-1","3.20","1.00e+0","5.69e-1","4.34e-3"
"GOTERM_BP_DIRECT","glial cell proliferation","0.23%","7","2824","23","29712","1.79e-2","5.73e-1","3.20","1.00e+0","5.69e-1","4.34e-3"
"GOTERM_BP_DIRECT","locomotory exploration behavior","0.23%","7","2824","23","29712","1.79e-2","5.73e-1","3.20","1.00e+0","5.69e-1","4.34e-3"
"GOTERM_BP_DIRECT","regulation of DNA-binding transcription factor activity","0.23%","7","2824","23","29712","1.79e-2","5.73e-1","3.20","1.00e+0","5.69e-1","4.34e-3"
"GOTERM_BP_DIRECT","genomic imprinting","0.23%","7","2824","23","29712","1.79e-2","5.73e-1","3.20","1.00e+0","5.69e-1","4.34e-3"
"GOTERM_BP_DIRECT","endothelial cell migration","0.32%","10","2824","43","29712","1.80e-2","5.73e-1","2.45","1.00e+0","5.69e-1","6.08e-3"
"GOTERM_CC_DIRECT","basolateral plasma membrane","1.35%","42","2823","309","29722","1.80e-2","1.65e-1","1.43","1.00e+0","1.52e-1","1.16e-2"
"GOTERM_CC_DIRECT","SWI/SNF superfamily-type complex","0.19%","6","2823","17","29722","1.80e-2","1.65e-1","3.72","1.00e+0","1.52e-1","3.59e-3"
"GOTERM_BP_DIRECT","protein targeting to ER","0.19%","6","2824","17","29712","1.80e-2","5.73e-1","3.71","1.00e+0","5.69e-1","3.61e-3"
"GOTERM_BP_DIRECT","regulation of protein stability","0.64%","20","2824","120","29712","1.84e-2","5.80e-1","1.75","1.00e+0","5.76e-1","9.26e-3"
"GOTERM_CC_DIRECT","spindle pole","0.71%","22","2823","137","29722","1.91e-2","1.74e-1","1.69","1.00e+0","1.60e-1","1.01e-2"
"GOTERM_MF_DIRECT","SMAD binding","0.39%","12","2795","57","28924","1.91e-2","3.19e-1","2.18","1.00e+0","3.09e-1","7.43e-3"
"GOTERM_MF_DIRECT","neuropilin binding","0.19%","6","2795","17","28924","1.93e-2","3.19e-1","3.65","1.00e+0","3.09e-1","3.92e-3"
"GOTERM_BP_DIRECT","embryo development","0.39%","12","2824","58","29712","1.94e-2","6.08e-1","2.18","1.00e+0","6.03e-1","7.54e-3"
"GOTERM_CC_DIRECT","lipid droplet","0.64%","20","2823","121","29722","1.98e-2","1.76e-1","1.74","1.00e+0","1.62e-1","1.01e-2"
"GOTERM_CC_DIRECT","nucleolus","3.60%","112","2823","966","29722","1.98e-2","1.76e-1","1.22","1.00e+0","1.62e-1","1.53e-2"
"GOTERM_BP_DIRECT","regulation of cell migration","0.64%","20","2824","121","29712","1.99e-2","6.08e-1","1.74","1.00e+0","6.03e-1","1.01e-2"
"GOTERM_CC_DIRECT","smooth endoplasmic reticulum","0.26%","8","2823","30","29722","1.99e-2","1.76e-1","2.81","1.00e+0","1.62e-1","5.69e-3"
"GOTERM_BP_DIRECT","DNA damage response","1.45%","45","2824","338","29712","1.99e-2","6.08e-1","1.40","1.00e+0","6.03e-1","1.36e-2"
"GOTERM_BP_DIRECT","regulation of neuron migration","0.26%","8","2824","30","29712","2.00e-2","6.08e-1","2.81","1.00e+0","6.03e-1","5.72e-3"
"GOTERM_BP_DIRECT","regulation of synapse assembly","0.26%","8","2824","30","29712","2.00e-2","6.08e-1","2.81","1.00e+0","6.03e-1","5.72e-3"
"GOTERM_BP_DIRECT","positive regulation of synaptic transmission","0.26%","8","2824","30","29712","2.00e-2","6.08e-1","2.81","1.00e+0","6.03e-1","5.72e-3"
"GOTERM_BP_DIRECT","regulation of nucleotide-excision repair","0.26%","8","2824","30","29712","2.00e-2","6.08e-1","2.81","1.00e+0","6.03e-1","5.72e-3"
"GOTERM_BP_DIRECT","dendrite morphogenesis","0.35%","11","2824","51","29712","2.02e-2","6.08e-1","2.27","1.00e+0","6.03e-1","7.48e-3"
"GOTERM_BP_DIRECT","substrate adhesion-dependent cell spreading","0.35%","11","2824","51","29712","2.02e-2","6.08e-1","2.27","1.00e+0","6.03e-1","7.48e-3"
"GOTERM_CC_DIRECT","calyx of Held","0.29%","9","2823","37","29722","2.07e-2","1.82e-1","2.56","1.00e+0","1.67e-1","6.62e-3"
"GOTERM_BP_DIRECT","neuron migration","0.77%","24","2824","155","29712","2.11e-2","6.20e-1","1.63","1.00e+0","6.15e-1","1.16e-2"
"GOTERM_BP_DIRECT","neuron development","0.45%","14","2824","74","29712","2.14e-2","6.20e-1","1.99","1.00e+0","6.15e-1","9.25e-3"
"GOTERM_CC_DIRECT","paranodal junction","0.16%","5","2823","12","29722","2.15e-2","1.86e-1","4.39","1.00e+0","1.71e-1","3.44e-3"
"GOTERM_CC_DIRECT","juxtaparanode region of axon","0.16%","5","2823","12","29722","2.15e-2","1.86e-1","4.39","1.00e+0","1.71e-1","3.44e-3"
"GOTERM_BP_DIRECT","negative regulation of fibroblast migration","0.16%","5","2824","12","29712","2.16e-2","6.20e-1","4.38","1.00e+0","6.15e-1","3.46e-3"
"GOTERM_BP_DIRECT","integrin activation","0.16%","5","2824","12","29712","2.16e-2","6.20e-1","4.38","1.00e+0","6.15e-1","3.46e-3"
"GOTERM_BP_DIRECT","positive regulation of ubiquitin-protein transferase activity","0.16%","5","2824","12","29712","2.16e-2","6.20e-1","4.38","1.00e+0","6.15e-1","3.46e-3"
"GOTERM_BP_DIRECT","lipid translocation","0.16%","5","2824","12","29712","2.16e-2","6.20e-1","4.38","1.00e+0","6.15e-1","3.46e-3"
"GOTERM_BP_DIRECT","regulation of hemopoiesis","0.16%","5","2824","12","29712","2.16e-2","6.20e-1","4.38","1.00e+0","6.15e-1","3.46e-3"
"GOTERM_BP_DIRECT","righting reflex","0.16%","5","2824","12","29712","2.16e-2","6.20e-1","4.38","1.00e+0","6.15e-1","3.46e-3"
"GOTERM_BP_DIRECT","reelin-mediated signaling pathway","0.16%","5","2824","12","29712","2.16e-2","6.20e-1","4.38","1.00e+0","6.15e-1","3.46e-3"
"GOTERM_MF_DIRECT","protein domain specific binding","1.45%","45","2795","334","28924","2.16e-2","3.54e-1","1.39","1.00e+0","3.43e-1","1.42e-2"
"GOTERM_CC_DIRECT","filopodium","0.51%","16","2823","90","29722","2.20e-2","1.86e-1","1.87","1.00e+0","1.71e-1","1.02e-2"
"GOTERM_BP_DIRECT","negative regulation of hippo signaling","0.23%","7","2824","24","29712","2.20e-2","6.23e-1","3.07","1.00e+0","6.18e-1","5.63e-3"
"GOTERM_BP_DIRECT","regulation of dendritic spine morphogenesis","0.23%","7","2824","24","29712","2.20e-2","6.23e-1","3.07","1.00e+0","6.18e-1","5.63e-3"
"GOTERM_BP_DIRECT","inhibitory synapse assembly","0.23%","7","2824","24","29712","2.20e-2","6.23e-1","3.07","1.00e+0","6.18e-1","5.63e-3"
"GOTERM_CC_DIRECT","lateral loop","0.13%","4","2823","7","29722","2.23e-2","1.86e-1","6.02","1.00e+0","1.71e-1","2.25e-3"
"GOTERM_CC_DIRECT","dendritic branch","0.13%","4","2823","7","29722","2.23e-2","1.86e-1","6.02","1.00e+0","1.71e-1","2.25e-3"
"GOTERM_CC_DIRECT","signal peptidase complex","0.13%","4","2823","7","29722","2.23e-2","1.86e-1","6.02","1.00e+0","1.71e-1","2.25e-3"
"GOTERM_BP_DIRECT","skeletal muscle tissue growth","0.13%","4","2824","7","29712","2.24e-2","6.24e-1","6.01","1.00e+0","6.19e-1","2.25e-3"
"GOTERM_BP_DIRECT","negative regulation of actin filament bundle assembly","0.13%","4","2824","7","29712","2.24e-2","6.24e-1","6.01","1.00e+0","6.19e-1","2.25e-3"
"GOTERM_BP_DIRECT","positive regulation of epithelial cell proliferation involved in lung morphogenesis","0.13%","4","2824","7","29712","2.24e-2","6.24e-1","6.01","1.00e+0","6.19e-1","2.25e-3"
"GOTERM_MF_DIRECT","AP-2 adaptor complex binding","0.16%","5","2795","12","28924","2.28e-2","3.64e-1","4.31","1.00e+0","3.52e-1","3.72e-3"
"GOTERM_BP_DIRECT","response to calcium ion","0.42%","13","2824","67","29712","2.29e-2","6.28e-1","2.04","1.00e+0","6.23e-1","9.63e-3"
"GOTERM_BP_DIRECT","positive regulation of protein kinase activity","0.42%","13","2824","67","29712","2.29e-2","6.28e-1","2.04","1.00e+0","6.23e-1","9.63e-3"
"GOTERM_CC_DIRECT","ER to Golgi transport vesicle membrane","0.19%","6","2823","18","29722","2.30e-2","1.87e-1","3.51","1.00e+0","1.72e-1","4.96e-3"
"GOTERM_CC_DIRECT","nuclear replication fork","0.19%","6","2823","18","29722","2.30e-2","1.87e-1","3.51","1.00e+0","1.72e-1","4.96e-3"
"GOTERM_CC_DIRECT","paranode region of axon","0.19%","6","2823","18","29722","2.30e-2","1.87e-1","3.51","1.00e+0","1.72e-1","4.96e-3"
"GOTERM_MF_DIRECT","protein tyrosine phosphatase activity, metal-dependent","0.51%","16","2795","89","28924","2.30e-2","3.64e-1","1.86","1.00e+0","3.52e-1","1.08e-2"
"GOTERM_MF_DIRECT","histone H2AXY142 phosphatase activity","0.51%","16","2795","89","28924","2.30e-2","3.64e-1","1.86","1.00e+0","3.52e-1","1.08e-2"
"GOTERM_MF_DIRECT","non-membrane spanning protein tyrosine phosphatase activity","0.51%","16","2795","89","28924","2.30e-2","3.64e-1","1.86","1.00e+0","3.52e-1","1.08e-2"
"GOTERM_BP_DIRECT","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","0.19%","6","2824","18","29712","2.31e-2","6.28e-1","3.51","1.00e+0","6.23e-1","4.98e-3"
"GOTERM_BP_DIRECT","positive regulation of cholesterol biosynthetic process","0.19%","6","2824","18","29712","2.31e-2","6.28e-1","3.51","1.00e+0","6.23e-1","4.98e-3"
"GOTERM_BP_DIRECT","suckling behavior","0.19%","6","2824","18","29712","2.31e-2","6.28e-1","3.51","1.00e+0","6.23e-1","4.98e-3"
"GOTERM_MF_DIRECT","phosphatidylcholine transfer activity","0.13%","4","2795","7","28924","2.34e-2","3.67e-1","5.91","1.00e+0","3.55e-1","2.40e-3"
"GOTERM_MF_DIRECT","DNA polymerase binding","0.23%","7","2795","24","28924","2.37e-2","3.69e-1","3.02","1.00e+0","3.56e-1","6.16e-3"
"GOTERM_BP_DIRECT","regulation of Rho protein signal transduction","0.26%","8","2824","31","29712","2.38e-2","6.39e-1","2.72","1.00e+0","6.34e-1","7.08e-3"
"GOTERM_BP_DIRECT","focal adhesion assembly","0.26%","8","2824","31","29712","2.38e-2","6.39e-1","2.72","1.00e+0","6.34e-1","7.08e-3"
"GOTERM_BP_DIRECT","activation of GTPase activity","0.32%","10","2824","45","29712","2.38e-2","6.39e-1","2.34","1.00e+0","6.34e-1","8.50e-3"
"GOTERM_CC_DIRECT","vesicle","0.77%","24","2823","157","29722","2.40e-2","1.92e-1","1.61","1.00e+0","1.77e-1","1.34e-2"
"GOTERM_CC_DIRECT","recycling endosome membrane","0.55%","17","2823","99","29722","2.41e-2","1.92e-1","1.81","1.00e+0","1.77e-1","1.17e-2"
"GOTERM_BP_DIRECT","positive regulation of axonogenesis","0.29%","9","2824","38","29712","2.42e-2","6.44e-1","2.49","1.00e+0","6.39e-1","8.00e-3"
"GOTERM_BP_DIRECT","ERAD pathway","0.51%","16","2824","91","29712","2.42e-2","6.44e-1","1.85","1.00e+0","6.39e-1","1.14e-2"
"GOTERM_BP_DIRECT","negative regulation of cell population proliferation","1.64%","51","2824","397","29712","2.45e-2","6.47e-1","1.35","1.00e+0","6.42e-1","1.68e-2"
"GOTERM_MF_DIRECT","protein disulfide isomerase activity","0.19%","6","2795","18","28924","2.46e-2","3.76e-1","3.45","1.00e+0","3.64e-1","5.40e-3"
"GOTERM_MF_DIRECT","lamin binding","0.19%","6","2795","18","28924","2.46e-2","3.76e-1","3.45","1.00e+0","3.64e-1","5.40e-3"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway in response to hydrogen peroxide","0.10%","3","2824","3","29712","2.54e-2","6.59e-1","10.52","1.00e+0","6.54e-1","8.58e-4"
"GOTERM_BP_DIRECT","response to interleukin-17","0.10%","3","2824","3","29712","2.54e-2","6.59e-1","10.52","1.00e+0","6.54e-1","8.58e-4"
"GOTERM_BP_DIRECT","late endosomal microautophagy","0.10%","3","2824","3","29712","2.54e-2","6.59e-1","10.52","1.00e+0","6.54e-1","8.58e-4"
"GOTERM_BP_DIRECT","regulation of CD40 signaling pathway","0.10%","3","2824","3","29712","2.54e-2","6.59e-1","10.52","1.00e+0","6.54e-1","8.58e-4"
"GOTERM_BP_DIRECT","response to ischemia","0.42%","13","2824","68","29712","2.55e-2","6.60e-1","2.01","1.00e+0","6.55e-1","1.09e-2"
"GOTERM_BP_DIRECT","ubiquitin-dependent protein catabolic process","1.06%","33","2824","236","29712","2.58e-2","6.64e-1","1.47","1.00e+0","6.59e-1","1.60e-2"
"GOTERM_BP_DIRECT","Golgi organization","0.58%","18","2824","108","29712","2.61e-2","6.67e-1","1.75","1.00e+0","6.62e-1","1.31e-2"
"GOTERM_BP_DIRECT","protein deubiquitination","0.45%","14","2824","76","29712","2.61e-2","6.67e-1","1.94","1.00e+0","6.62e-1","1.17e-2"
"GOTERM_MF_DIRECT","oxygen sensor activity","0.10%","3","2795","3","28924","2.62e-2","3.97e-1","10.35","1.00e+0","3.84e-1","9.01e-4"
"GOTERM_BP_DIRECT","positive regulation of protein localization to cell surface","0.23%","7","2824","25","29712","2.67e-2","6.72e-1","2.95","1.00e+0","6.67e-1","7.19e-3"
"GOTERM_BP_DIRECT","protein localization to chromatin","0.23%","7","2824","25","29712","2.67e-2","6.72e-1","2.95","1.00e+0","6.67e-1","7.19e-3"
"GOTERM_BP_DIRECT","basement membrane organization","0.23%","7","2824","25","29712","2.67e-2","6.72e-1","2.95","1.00e+0","6.67e-1","7.19e-3"
"GOTERM_BP_DIRECT","lung development","0.71%","22","2824","142","29712","2.76e-2","6.87e-1","1.63","1.00e+0","6.82e-1","1.51e-2"
"GOTERM_CC_DIRECT","synaptic cleft","0.26%","8","2823","32","29722","2.79e-2","2.21e-1","2.63","1.00e+0","2.04e-1","8.63e-3"
"GOTERM_BP_DIRECT","chaperone-mediated protein folding","0.29%","9","2824","39","29712","2.80e-2","6.87e-1","2.43","1.00e+0","6.82e-1","9.54e-3"
"GOTERM_BP_DIRECT","endochondral ossification","0.29%","9","2824","39","29712","2.80e-2","6.87e-1","2.43","1.00e+0","6.82e-1","9.54e-3"
"GOTERM_BP_DIRECT","neuron cellular homeostasis","0.29%","9","2824","39","29712","2.80e-2","6.87e-1","2.43","1.00e+0","6.82e-1","9.54e-3"
"GOTERM_BP_DIRECT","protein K11-linked ubiquitination","0.29%","9","2824","39","29712","2.80e-2","6.87e-1","2.43","1.00e+0","6.82e-1","9.54e-3"
"GOTERM_BP_DIRECT","positive regulation of protein serine/threonine kinase activity","0.26%","8","2824","32","29712","2.80e-2","6.87e-1","2.63","1.00e+0","6.82e-1","8.66e-3"
"GOTERM_BP_DIRECT","positive regulation of GTPase activity","0.58%","18","2824","109","29712","2.82e-2","6.90e-1","1.74","1.00e+0","6.84e-1","1.43e-2"
"GOTERM_MF_DIRECT","signaling receptor complex adaptor activity","0.23%","7","2795","25","28924","2.87e-2","4.31e-1","2.90","1.00e+0","4.17e-1","7.86e-3"
"GOTERM_CC_DIRECT","pore complex","0.16%","5","2823","13","29722","2.88e-2","2.22e-1","4.05","1.00e+0","2.04e-1","5.16e-3"
"GOTERM_CC_DIRECT","neuron spine","0.16%","5","2823","13","29722","2.88e-2","2.22e-1","4.05","1.00e+0","2.04e-1","5.16e-3"
"GOTERM_CC_DIRECT","dendritic growth cone","0.16%","5","2823","13","29722","2.88e-2","2.22e-1","4.05","1.00e+0","2.04e-1","5.16e-3"
"GOTERM_CC_DIRECT","beta-catenin-TCF complex","0.16%","5","2823","13","29722","2.88e-2","2.22e-1","4.05","1.00e+0","2.04e-1","5.16e-3"
"GOTERM_BP_DIRECT","cellular response to epinephrine stimulus","0.16%","5","2824","13","29712","2.89e-2","6.95e-1","4.05","1.00e+0","6.89e-1","5.18e-3"
"GOTERM_BP_DIRECT","motor neuron migration","0.16%","5","2824","13","29712","2.89e-2","6.95e-1","4.05","1.00e+0","6.89e-1","5.18e-3"
"GOTERM_BP_DIRECT","embryonic camera-type eye morphogenesis","0.19%","6","2824","19","29712","2.89e-2","6.95e-1","3.32","1.00e+0","6.89e-1","6.70e-3"
"GOTERM_BP_DIRECT","mRNA splice site recognition","0.19%","6","2824","19","29712","2.89e-2","6.95e-1","3.32","1.00e+0","6.89e-1","6.70e-3"
"GOTERM_BP_DIRECT","intracellular protein transport","1.13%","35","2824","257","29712","3.04e-2","7.27e-1","1.43","1.00e+0","7.22e-1","1.94e-2"
"GOTERM_BP_DIRECT","cytoplasmic translation","0.58%","18","2824","110","29712","3.05e-2","7.27e-1","1.72","1.00e+0","7.22e-1","1.57e-2"
"GOTERM_MF_DIRECT","GTPase regulator activity","0.19%","6","2795","19","28924","3.08e-2","4.56e-1","3.27","1.00e+0","4.40e-1","7.26e-3"
"GOTERM_MF_DIRECT","glutamate receptor binding","0.19%","6","2795","19","28924","3.08e-2","4.56e-1","3.27","1.00e+0","4.40e-1","7.26e-3"
"GOTERM_BP_DIRECT","phospholipid biosynthetic process","0.32%","10","2824","47","29712","3.09e-2","7.29e-1","2.24","1.00e+0","7.24e-1","1.16e-2"
"GOTERM_BP_DIRECT","cell differentiation","2.54%","79","2824","665","29712","3.12e-2","7.29e-1","1.25","1.00e+0","7.24e-1","2.34e-2"
"GOTERM_BP_DIRECT","positive regulation of phagocytosis","0.42%","13","2824","70","29712","3.13e-2","7.29e-1","1.95","1.00e+0","7.24e-1","1.38e-2"
"GOTERM_MF_DIRECT","phospholipid binding","0.64%","20","2795","125","28924","3.14e-2","4.61e-1","1.66","1.00e+0","4.46e-1","1.68e-2"
"GOTERM_BP_DIRECT","learning or memory","0.48%","15","2824","86","29712","3.17e-2","7.29e-1","1.84","1.00e+0","7.24e-1","1.51e-2"
"GOTERM_BP_DIRECT","negative regulation of mRNA splicing, via spliceosome","0.23%","7","2824","26","29712","3.20e-2","7.29e-1","2.83","1.00e+0","7.24e-1","9.04e-3"
"GOTERM_BP_DIRECT","post-translational protein modification","0.23%","7","2824","26","29712","3.20e-2","7.29e-1","2.83","1.00e+0","7.24e-1","9.04e-3"
"GOTERM_BP_DIRECT","apoptotic mitochondrial changes","0.23%","7","2824","26","29712","3.20e-2","7.29e-1","2.83","1.00e+0","7.24e-1","9.04e-3"
"GOTERM_BP_DIRECT","stress fiber assembly","0.23%","7","2824","26","29712","3.20e-2","7.29e-1","2.83","1.00e+0","7.24e-1","9.04e-3"
"GOTERM_BP_DIRECT","regulation of small GTPase mediated signal transduction","0.23%","7","2824","26","29712","3.20e-2","7.29e-1","2.83","1.00e+0","7.24e-1","9.04e-3"
"GOTERM_BP_DIRECT","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","0.23%","7","2824","26","29712","3.20e-2","7.29e-1","2.83","1.00e+0","7.24e-1","9.04e-3"
"GOTERM_BP_DIRECT","negative regulation of cardiac muscle cell apoptotic process","0.29%","9","2824","40","29712","3.22e-2","7.29e-1","2.37","1.00e+0","7.24e-1","1.13e-2"
"GOTERM_BP_DIRECT","positive regulation of telomere maintenance via telomerase","0.29%","9","2824","40","29712","3.22e-2","7.29e-1","2.37","1.00e+0","7.24e-1","1.13e-2"
