"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","positive regulation of sodium:proton antiporter activity","0.10%","3","1512","4","19478","3.25e-2","9.97e-1","9.66","1.00e+0","9.91e-1","1.76e-3"
"GOTERM_BP_DIRECT","exosomal secretion","0.10%","3","1512","4","19478","3.25e-2","9.97e-1","9.66","1.00e+0","9.91e-1","1.76e-3"
"GOTERM_BP_DIRECT","regulation of interleukin-12 production","0.10%","3","1512","4","19478","3.25e-2","9.97e-1","9.66","1.00e+0","9.91e-1","1.76e-3"
"GOTERM_CC_DIRECT","clathrin adaptor complex","0.14%","4","1548","10","20795","3.32e-2","3.18e-1","5.37","1.00e+0","3.00e-1","4.46e-3"
"GOTERM_CC_DIRECT","nuclear pore outer ring","0.14%","4","1548","10","20795","3.32e-2","3.18e-1","5.37","1.00e+0","3.00e-1","4.46e-3"
"GOTERM_CC_DIRECT","nuclear envelope lumen","0.14%","4","1548","10","20795","3.32e-2","3.18e-1","5.37","1.00e+0","3.00e-1","4.46e-3"
"GOTERM_CC_DIRECT","perinuclear endoplasmic reticulum","0.17%","5","1548","17","20795","3.32e-2","3.18e-1","3.95","1.00e+0","3.00e-1","6.59e-3"
"GOTERM_MF_DIRECT","ubiquitin-ubiquitin ligase activity","0.17%","5","1532","16","19253","3.34e-2","5.21e-1","3.93","1.00e+0","5.11e-1","6.58e-3"
"GOTERM_MF_DIRECT","histone H2AK119 ubiquitin ligase activity","0.10%","3","1532","4","19253","3.40e-2","5.21e-1","9.43","1.00e+0","5.11e-1","1.89e-3"
"GOTERM_MF_DIRECT","voltage-gated calcium channel activity involved in cardiac muscle cell action potential","0.10%","3","1532","4","19253","3.40e-2","5.21e-1","9.43","1.00e+0","5.11e-1","1.89e-3"
"GOTERM_BP_DIRECT","neuron cellular homeostasis","0.24%","7","1512","32","19478","3.42e-2","1.00e+0","2.82","1.00e+0","9.94e-1","1.01e-2"
"GOTERM_BP_DIRECT","positive regulation of macroautophagy","0.24%","7","1512","32","19478","3.42e-2","1.00e+0","2.82","1.00e+0","9.94e-1","1.01e-2"
"GOTERM_BP_DIRECT","membrane protein ectodomain proteolysis","0.20%","6","1512","24","19478","3.43e-2","1.00e+0","3.22","1.00e+0","9.94e-1","8.63e-3"
"GOTERM_CC_DIRECT","cell cortex","0.72%","21","1548","174","20795","3.46e-2","3.28e-1","1.62","1.00e+0","3.08e-1","1.93e-2"
"GOTERM_CC_DIRECT","PML body","0.51%","15","1548","111","20795","3.59e-2","3.34e-1","1.82","1.00e+0","3.15e-1","1.76e-2"
"GOTERM_CC_DIRECT","lysosomal membrane","1.40%","41","1548","401","20795","3.60e-2","3.34e-1","1.37","1.00e+0","3.15e-1","2.41e-2"
"GOTERM_BP_DIRECT","cellular response to transforming growth factor beta stimulus","0.37%","11","1512","68","19478","3.61e-2","1.00e+0","2.08","1.00e+0","9.94e-1","1.51e-2"
"GOTERM_BP_DIRECT","axon guidance","0.78%","23","1512","189","19478","3.65e-2","1.00e+0","1.57","1.00e+0","9.94e-1","2.11e-2"
"GOTERM_BP_DIRECT","response to metal ion","0.14%","4","1512","10","19478","3.70e-2","1.00e+0","5.15","1.00e+0","9.94e-1","5.19e-3"
"GOTERM_BP_DIRECT","heart valve development","0.14%","4","1512","10","19478","3.70e-2","1.00e+0","5.15","1.00e+0","9.94e-1","5.19e-3"
"GOTERM_CC_DIRECT","nuclear body","1.33%","39","1548","379","20795","3.75e-2","3.45e-1","1.38","1.00e+0","3.25e-1","2.50e-2"
"GOTERM_MF_DIRECT","translation regulator activity","0.20%","6","1532","24","19253","3.76e-2","5.66e-1","3.14","1.00e+0","5.55e-1","9.71e-3"
"GOTERM_MF_DIRECT","dioxygenase activity","0.24%","7","1532","32","19253","3.79e-2","5.66e-1","2.75","1.00e+0","5.55e-1","1.15e-2"
"GOTERM_BP_DIRECT","protein K6-linked ubiquitination","0.17%","5","1512","17","19478","3.80e-2","1.00e+0","3.79","1.00e+0","9.94e-1","7.86e-3"
"GOTERM_MF_DIRECT","transcription coactivator binding","0.31%","9","1532","49","19253","3.81e-2","5.66e-1","2.31","1.00e+0","5.55e-1","1.41e-2"
"GOTERM_BP_DIRECT","platelet-derived growth factor receptor signaling pathway","0.24%","7","1512","33","19478","3.91e-2","1.00e+0","2.73","1.00e+0","9.94e-1","1.19e-2"
"GOTERM_BP_DIRECT","embryonic organ development","0.24%","7","1512","33","19478","3.91e-2","1.00e+0","2.73","1.00e+0","9.94e-1","1.19e-2"
"GOTERM_MF_DIRECT","retromer complex binding","0.14%","4","1532","10","19253","3.94e-2","5.80e-1","5.03","1.00e+0","5.70e-1","5.68e-3"
"GOTERM_BP_DIRECT","RNA splicing, via transesterification reactions","0.20%","6","1512","25","19478","4.02e-2","1.00e+0","3.09","1.00e+0","9.94e-1","1.06e-2"
"GOTERM_BP_DIRECT","early endosome to late endosome transport","0.20%","6","1512","25","19478","4.02e-2","1.00e+0","3.09","1.00e+0","9.94e-1","1.06e-2"
"GOTERM_CC_DIRECT","NuRD complex","0.17%","5","1548","18","20795","4.03e-2","3.66e-1","3.73","1.00e+0","3.45e-1","8.57e-3"
"GOTERM_MF_DIRECT","protein kinase activity","1.16%","34","1532","303","19253","4.05e-2","5.91e-1","1.41","1.00e+0","5.79e-1","2.63e-2"
"GOTERM_BP_DIRECT","bone development","0.34%","10","1512","60","19478","4.07e-2","1.00e+0","2.15","1.00e+0","9.94e-1","1.64e-2"
"GOTERM_BP_DIRECT","regulation of alternative mRNA splicing, via spliceosome","0.34%","10","1512","60","19478","4.07e-2","1.00e+0","2.15","1.00e+0","9.94e-1","1.64e-2"
"GOTERM_BP_DIRECT","angiogenesis","1.02%","30","1512","267","19478","4.13e-2","1.00e+0","1.45","1.00e+0","9.94e-1","2.62e-2"
"GOTERM_CC_DIRECT","membrane raft","0.82%","24","1548","211","20795","4.20e-2","3.79e-1","1.53","1.00e+0","3.56e-1","2.50e-2"
"GOTERM_MF_DIRECT","alpha-tubulin binding","0.31%","9","1532","50","19253","4.23e-2","6.11e-1","2.26","1.00e+0","6.00e-1","1.60e-2"
"GOTERM_BP_DIRECT","positive regulation of epithelial cell proliferation","0.37%","11","1512","70","19478","4.29e-2","1.00e+0","2.02","1.00e+0","9.94e-1","1.85e-2"
"GOTERM_CC_DIRECT","NSL complex","0.14%","4","1548","11","20795","4.32e-2","3.81e-1","4.88","1.00e+0","3.59e-1","6.60e-3"
"GOTERM_CC_DIRECT","endoplasmic reticulum chaperone complex","0.14%","4","1548","11","20795","4.32e-2","3.81e-1","4.88","1.00e+0","3.59e-1","6.60e-3"
"GOTERM_MF_DIRECT","protein tyrosine kinase activity","0.54%","16","1532","117","19253","4.44e-2","6.36e-1","1.72","1.00e+0","6.24e-1","2.30e-2"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","0.24%","7","1512","34","19478","4.45e-2","1.00e+0","2.65","1.00e+0","9.94e-1","1.41e-2"
"GOTERM_BP_DIRECT","membrane fusion","0.24%","7","1512","34","19478","4.45e-2","1.00e+0","2.65","1.00e+0","9.94e-1","1.41e-2"
"GOTERM_BP_DIRECT","Wnt signaling pathway","0.82%","24","1512","204","19478","4.51e-2","1.00e+0","1.52","1.00e+0","9.94e-1","2.70e-2"
"GOTERM_CC_DIRECT","endosome membrane","1.06%","31","1548","292","20795","4.55e-2","3.99e-1","1.43","1.00e+0","3.75e-1","2.93e-2"
"GOTERM_BP_DIRECT","N-glycan processing","0.17%","5","1512","18","19478","4.59e-2","1.00e+0","3.58","1.00e+0","9.94e-1","1.02e-2"
"GOTERM_BP_DIRECT","establishment of cell polarity","0.27%","8","1512","43","19478","4.59e-2","1.00e+0","2.40","1.00e+0","9.94e-1","1.63e-2"
"GOTERM_MF_DIRECT","phosphatidylinositol-3,4,5-trisphosphate binding","0.27%","8","1532","42","19253","4.60e-2","6.52e-1","2.39","1.00e+0","6.40e-1","1.63e-2"
"GOTERM_BP_DIRECT","negative regulation of Rho protein signal transduction","0.20%","6","1512","26","19478","4.67e-2","1.00e+0","2.97","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","positive regulation of cell-matrix adhesion","0.20%","6","1512","26","19478","4.67e-2","1.00e+0","2.97","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","positive regulation of telomere maintenance via telomerase","0.20%","6","1512","26","19478","4.67e-2","1.00e+0","2.97","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","protein folding in endoplasmic reticulum","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","positive regulation of macromolecule biosynthetic process","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","response to alkaloid","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","GMP metabolic process","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","CRD-mediated mRNA stabilization","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","excitatory synapse assembly","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","monoubiquitinated protein deubiquitination","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","cotranslational protein targeting to membrane","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_BP_DIRECT","astral microtubule organization","0.14%","4","1512","11","19478","4.80e-2","1.00e+0","4.68","1.00e+0","9.94e-1","7.66e-3"
"GOTERM_CC_DIRECT","vacuolar membrane","0.17%","5","1548","19","20795","4.81e-2","4.17e-1","3.54","1.00e+0","3.93e-1","1.09e-2"
"GOTERM_BP_DIRECT","chromosome segregation","0.48%","14","1512","101","19478","4.84e-2","1.00e+0","1.79","1.00e+0","9.94e-1","2.40e-2"
"GOTERM_BP_DIRECT","mRNA export from nucleus","0.34%","10","1512","62","19478","4.87e-2","1.00e+0","2.08","1.00e+0","9.94e-1","2.03e-2"
"GOTERM_MF_DIRECT","signaling receptor complex adaptor activity","0.24%","7","1532","34","19253","4.92e-2","6.65e-1","2.59","1.00e+0","6.52e-1","1.59e-2"
"GOTERM_MF_DIRECT","chromatin-protein adaptor activity","0.17%","5","1532","18","19253","4.96e-2","6.65e-1","3.49","1.00e+0","6.52e-1","1.13e-2"
"GOTERM_MF_DIRECT","deubiquitinase activity","0.17%","5","1532","18","19253","4.96e-2","6.65e-1","3.49","1.00e+0","6.52e-1","1.13e-2"
"GOTERM_MF_DIRECT","single-stranded DNA binding","0.51%","15","1532","109","19253","5.02e-2","6.65e-1","1.73","1.00e+0","6.52e-1","2.58e-2"
"GOTERM_BP_DIRECT","mitotic sister chromatid segregation","0.24%","7","1512","35","19478","5.03e-2","1.00e+0","2.58","1.00e+0","9.94e-1","1.64e-2"
"GOTERM_BP_DIRECT","regulation of heart rate","0.24%","7","1512","35","19478","5.03e-2","1.00e+0","2.58","1.00e+0","9.94e-1","1.64e-2"
"GOTERM_BP_DIRECT","positive regulation of mitotic cell cycle","0.24%","7","1512","35","19478","5.03e-2","1.00e+0","2.58","1.00e+0","9.94e-1","1.64e-2"
"GOTERM_BP_DIRECT","tRNA processing","0.31%","9","1512","53","19478","5.04e-2","1.00e+0","2.19","1.00e+0","9.94e-1","1.98e-2"
"GOTERM_BP_DIRECT","positive regulation of stress fiber assembly","0.31%","9","1512","53","19478","5.04e-2","1.00e+0","2.19","1.00e+0","9.94e-1","1.98e-2"
"GOTERM_BP_DIRECT","negative regulation of signal transduction","0.31%","9","1512","53","19478","5.04e-2","1.00e+0","2.19","1.00e+0","9.94e-1","1.98e-2"
"GOTERM_MF_DIRECT","JUN kinase binding","0.14%","4","1532","11","19253","5.11e-2","6.65e-1","4.57","1.00e+0","6.52e-1","8.36e-3"
"GOTERM_MF_DIRECT","dystroglycan binding","0.14%","4","1532","11","19253","5.11e-2","6.65e-1","4.57","1.00e+0","6.52e-1","8.36e-3"
"GOTERM_MF_DIRECT","R-SMAD binding","0.20%","6","1532","26","19253","5.11e-2","6.65e-1","2.90","1.00e+0","6.52e-1","1.45e-2"
"GOTERM_MF_DIRECT","structural constituent of nuclear pore","0.20%","6","1532","26","19253","5.11e-2","6.65e-1","2.90","1.00e+0","6.52e-1","1.45e-2"
"GOTERM_MF_DIRECT","nuclear androgen receptor binding","0.20%","6","1532","26","19253","5.11e-2","6.65e-1","2.90","1.00e+0","6.52e-1","1.45e-2"
"GOTERM_BP_DIRECT","cell motility","0.27%","8","1512","44","19478","5.11e-2","1.00e+0","2.34","1.00e+0","9.94e-1","1.86e-2"
"GOTERM_BP_DIRECT","ribosome biogenesis","0.27%","8","1512","44","19478","5.11e-2","1.00e+0","2.34","1.00e+0","9.94e-1","1.86e-2"
"GOTERM_BP_DIRECT","cell-cell adhesion","0.78%","23","1512","196","19478","5.12e-2","1.00e+0","1.51","1.00e+0","9.94e-1","3.07e-2"
"GOTERM_BP_DIRECT","response to virus","0.51%","15","1512","112","19478","5.13e-2","1.00e+0","1.73","1.00e+0","9.94e-1","2.64e-2"
"GOTERM_MF_DIRECT","nuclear receptor binding","0.27%","8","1532","43","19253","5.13e-2","6.65e-1","2.34","1.00e+0","6.52e-1","1.87e-2"
"GOTERM_BP_DIRECT","regulation of transforming growth factor beta2 production","0.10%","3","1512","5","19478","5.14e-2","1.00e+0","7.73","1.00e+0","9.94e-1","4.14e-3"
"GOTERM_BP_DIRECT","negative regulation of dendrite extension","0.10%","3","1512","5","19478","5.14e-2","1.00e+0","7.73","1.00e+0","9.94e-1","4.14e-3"
"GOTERM_BP_DIRECT","nuclear receptor-mediated glucocorticoid signaling pathway","0.10%","3","1512","5","19478","5.14e-2","1.00e+0","7.73","1.00e+0","9.94e-1","4.14e-3"
"GOTERM_BP_DIRECT","positive regulation of retinoic acid receptor signaling pathway","0.10%","3","1512","5","19478","5.14e-2","1.00e+0","7.73","1.00e+0","9.94e-1","4.14e-3"
"GOTERM_BP_DIRECT","positive regulation of protein transport","0.10%","3","1512","5","19478","5.14e-2","1.00e+0","7.73","1.00e+0","9.94e-1","4.14e-3"
"GOTERM_CC_DIRECT","cyclin-dependent protein kinase holoenzyme complex","0.27%","8","1548","46","20795","5.20e-2","4.47e-1","2.34","1.00e+0","4.21e-1","1.91e-2"
"GOTERM_BP_DIRECT","protein localization to plasma membrane","0.65%","19","1512","154","19478","5.27e-2","1.00e+0","1.59","1.00e+0","9.94e-1","2.98e-2"
"GOTERM_CC_DIRECT","calcium channel complex","0.20%","6","1548","28","20795","5.31e-2","4.51e-1","2.88","1.00e+0","4.25e-1","1.53e-2"
"GOTERM_MF_DIRECT","manganese ion binding","0.37%","11","1532","71","19253","5.36e-2","6.65e-1","1.95","1.00e+0","6.52e-1","2.40e-2"
"GOTERM_MF_DIRECT","enzyme activator activity","0.37%","11","1532","71","19253","5.36e-2","6.65e-1","1.95","1.00e+0","6.52e-1","2.40e-2"
"GOTERM_MF_DIRECT","RS domain binding","0.10%","3","1532","5","19253","5.37e-2","6.65e-1","7.54","1.00e+0","6.52e-1","4.45e-3"
"GOTERM_MF_DIRECT","ubiquitin-protein transferase regulator activity","0.10%","3","1532","5","19253","5.37e-2","6.65e-1","7.54","1.00e+0","6.52e-1","4.45e-3"
"GOTERM_MF_DIRECT","neutral L-amino acid:sodium symporter activity","0.10%","3","1532","5","19253","5.37e-2","6.65e-1","7.54","1.00e+0","6.52e-1","4.45e-3"
"GOTERM_MF_DIRECT","Rab geranylgeranyltransferase activity","0.10%","3","1532","5","19253","5.37e-2","6.65e-1","7.54","1.00e+0","6.52e-1","4.45e-3"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway by p53 class mediator","0.20%","6","1512","27","19478","5.38e-2","1.00e+0","2.86","1.00e+0","9.94e-1","1.56e-2"
"GOTERM_BP_DIRECT","regulation of nucleotide-excision repair","0.20%","6","1512","27","19478","5.38e-2","1.00e+0","2.86","1.00e+0","9.94e-1","1.56e-2"
"GOTERM_BP_DIRECT","melanosome assembly","0.17%","5","1512","19","19478","5.47e-2","1.00e+0","3.39","1.00e+0","9.94e-1","1.30e-2"
"GOTERM_BP_DIRECT","regulation of cell motility","0.17%","5","1512","19","19478","5.47e-2","1.00e+0","3.39","1.00e+0","9.94e-1","1.30e-2"
"GOTERM_BP_DIRECT","cellular response to oxidative stress","0.48%","14","1512","103","19478","5.52e-2","1.00e+0","1.75","1.00e+0","9.94e-1","2.79e-2"
"GOTERM_BP_DIRECT","lamellipodium assembly","0.24%","7","1512","36","19478","5.66e-2","1.00e+0","2.50","1.00e+0","9.94e-1","1.91e-2"
"GOTERM_BP_DIRECT","positive regulation of peptidyl-serine phosphorylation","0.27%","8","1512","45","19478","5.66e-2","1.00e+0","2.29","1.00e+0","9.94e-1","2.11e-2"
"GOTERM_BP_DIRECT","negative regulation of protein kinase activity","0.27%","8","1512","45","19478","5.66e-2","1.00e+0","2.29","1.00e+0","9.94e-1","2.11e-2"
"GOTERM_MF_DIRECT","beta-catenin binding","0.51%","15","1532","111","19253","5.70e-2","6.94e-1","1.70","1.00e+0","6.81e-1","2.98e-2"
"GOTERM_MF_DIRECT","tau protein binding","0.27%","8","1532","44","19253","5.70e-2","6.94e-1","2.28","1.00e+0","6.81e-1","2.13e-2"
"GOTERM_CC_DIRECT","synaptic membrane","0.27%","8","1548","47","20795","5.74e-2","4.84e-1","2.29","1.00e+0","4.55e-1","2.15e-2"
"GOTERM_MF_DIRECT","promoter-specific chromatin binding","0.37%","11","1532","72","19253","5.80e-2","6.96e-1","1.92","1.00e+0","6.83e-1","2.64e-2"
"GOTERM_MF_DIRECT","mRNA 5'-UTR binding","0.20%","6","1532","27","19253","5.88e-2","6.96e-1","2.79","1.00e+0","6.83e-1","1.74e-2"
"GOTERM_MF_DIRECT","protein phosphatase activator activity","0.17%","5","1532","19","19253","5.90e-2","6.96e-1","3.31","1.00e+0","6.83e-1","1.43e-2"
"GOTERM_MF_DIRECT","proline-rich region binding","0.17%","5","1532","19","19253","5.90e-2","6.96e-1","3.31","1.00e+0","6.83e-1","1.43e-2"
"GOTERM_BP_DIRECT","positive regulation of canonical NF-kappaB signal transduction","0.89%","26","1512","232","19478","5.92e-2","1.00e+0","1.44","1.00e+0","9.94e-1","3.74e-2"
"GOTERM_CC_DIRECT","recycling endosome","0.58%","17","1548","141","20795","5.97e-2","4.95e-1","1.62","1.00e+0","4.66e-1","3.31e-2"
"GOTERM_CC_DIRECT","U2-type spliceosomal complex","0.20%","6","1548","29","20795","6.04e-2","4.95e-1","2.78","1.00e+0","4.66e-1","1.81e-2"
"GOTERM_CC_DIRECT","U2 snRNP","0.20%","6","1548","29","20795","6.04e-2","4.95e-1","2.78","1.00e+0","4.66e-1","1.81e-2"
"GOTERM_BP_DIRECT","positive regulation of mRNA catabolic process","0.14%","4","1512","12","19478","6.04e-2","1.00e+0","4.29","1.00e+0","9.94e-1","1.08e-2"
"GOTERM_BP_DIRECT","positive regulation by host of viral process","0.14%","4","1512","12","19478","6.04e-2","1.00e+0","4.29","1.00e+0","9.94e-1","1.08e-2"
"GOTERM_BP_DIRECT","synaptic vesicle clustering","0.14%","4","1512","12","19478","6.04e-2","1.00e+0","4.29","1.00e+0","9.94e-1","1.08e-2"
"GOTERM_BP_DIRECT","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","0.14%","4","1512","12","19478","6.04e-2","1.00e+0","4.29","1.00e+0","9.94e-1","1.08e-2"
"GOTERM_BP_DIRECT","peroxisome fission","0.14%","4","1512","12","19478","6.04e-2","1.00e+0","4.29","1.00e+0","9.94e-1","1.08e-2"
"GOTERM_BP_DIRECT","spliceosomal complex assembly","0.20%","6","1512","28","19478","6.15e-2","1.00e+0","2.76","1.00e+0","9.94e-1","1.85e-2"
"GOTERM_BP_DIRECT","respiratory gaseous exchange by respiratory system","0.20%","6","1512","28","19478","6.15e-2","1.00e+0","2.76","1.00e+0","9.94e-1","1.85e-2"
"GOTERM_MF_DIRECT","phosphatase binding","0.31%","9","1532","54","19253","6.22e-2","7.18e-1","2.09","1.00e+0","7.05e-1","2.56e-2"
"GOTERM_BP_DIRECT","placenta development","0.24%","7","1512","37","19478","6.33e-2","1.00e+0","2.44","1.00e+0","9.94e-1","2.20e-2"
"GOTERM_CC_DIRECT","ruffle","0.44%","13","1548","99","20795","6.35e-2","5.14e-1","1.76","1.00e+0","4.85e-1","3.19e-2"
"GOTERM_MF_DIRECT","MAP-kinase scaffold activity","0.14%","4","1532","12","19253","6.42e-2","7.18e-1","4.19","1.00e+0","7.05e-1","1.18e-2"
"GOTERM_MF_DIRECT","co-SMAD binding","0.14%","4","1532","12","19253","6.42e-2","7.18e-1","4.19","1.00e+0","7.05e-1","1.18e-2"
"GOTERM_MF_DIRECT","histone H4 acetyltransferase activity","0.14%","4","1532","12","19253","6.42e-2","7.18e-1","4.19","1.00e+0","7.05e-1","1.18e-2"
"GOTERM_MF_DIRECT","transmembrane transporter binding","0.61%","18","1532","144","19253","6.52e-2","7.18e-1","1.57","1.00e+0","7.05e-1","3.72e-2"
"GOTERM_BP_DIRECT","regulation of cell shape","0.58%","17","1512","137","19478","6.53e-2","1.00e+0","1.60","1.00e+0","9.94e-1","3.66e-2"
"GOTERM_CC_DIRECT","spindle microtubule","0.24%","7","1548","39","20795","6.64e-2","5.14e-1","2.41","1.00e+0","4.85e-1","2.35e-2"
"GOTERM_CC_DIRECT","AP-3 adaptor complex","0.14%","4","1548","13","20795","6.70e-2","5.14e-1","4.13","1.00e+0","4.85e-1","1.27e-2"
"GOTERM_CC_DIRECT","beta-catenin-TCF complex","0.14%","4","1548","13","20795","6.70e-2","5.14e-1","4.13","1.00e+0","4.85e-1","1.27e-2"
"GOTERM_MF_DIRECT","DNA-binding transcription factor activity","2.04%","60","1532","610","19253","6.78e-2","7.18e-1","1.24","1.00e+0","7.05e-1","5.08e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum membrane","3.51%","103","1548","1186","20795","6.78e-2","5.14e-1","1.17","1.00e+0","4.85e-1","5.70e-2"
"GOTERM_CC_DIRECT","pICln-Sm protein complex","0.10%","3","1548","6","20795","6.78e-2","5.14e-1","6.72","1.00e+0","4.85e-1","6.94e-3"
"GOTERM_CC_DIRECT","myelin sheath abaxonal region","0.10%","3","1548","6","20795","6.78e-2","5.14e-1","6.72","1.00e+0","4.85e-1","6.94e-3"
"GOTERM_CC_DIRECT","collagen type IV trimer","0.10%","3","1548","6","20795","6.78e-2","5.14e-1","6.72","1.00e+0","4.85e-1","6.94e-3"
"GOTERM_CC_DIRECT","protein phosphatase 4 complex","0.10%","3","1548","6","20795","6.78e-2","5.14e-1","6.72","1.00e+0","4.85e-1","6.94e-3"
"GOTERM_BP_DIRECT","BMP signaling pathway","0.41%","12","1512","86","19478","6.83e-2","1.00e+0","1.80","1.00e+0","9.94e-1","3.34e-2"
"GOTERM_BP_DIRECT","post-embryonic development","0.37%","11","1512","76","19478","6.84e-2","1.00e+0","1.86","1.00e+0","9.94e-1","3.21e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","calmodulin-dependent protein phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","histone H2AXS140 phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","MAP kinase serine/threonine phosphatase activity","0.41%","12","1532","84","19253","6.85e-2","7.18e-1","1.80","1.00e+0","7.05e-1","3.35e-2"
"GOTERM_MF_DIRECT","histone demethylase activity","0.17%","5","1532","20","19253","6.93e-2","7.18e-1","3.14","1.00e+0","7.05e-1","1.79e-2"
"GOTERM_MF_DIRECT","cytoskeletal anchor activity","0.17%","5","1532","20","19253","6.93e-2","7.18e-1","3.14","1.00e+0","7.05e-1","1.79e-2"
"GOTERM_MF_DIRECT","ribonucleoprotein complex binding","0.24%","7","1532","37","19253","6.97e-2","7.18e-1","2.38","1.00e+0","7.05e-1","2.48e-2"
"GOTERM_MF_DIRECT","sodium channel regulator activity","0.24%","7","1532","37","19253","6.97e-2","7.18e-1","2.38","1.00e+0","7.05e-1","2.48e-2"
"GOTERM_MF_DIRECT","NAD binding","0.24%","7","1532","37","19253","6.97e-2","7.18e-1","2.38","1.00e+0","7.05e-1","2.48e-2"
"GOTERM_BP_DIRECT","regulation of intracellular pH","0.20%","6","1512","29","19478","6.98e-2","1.00e+0","2.67","1.00e+0","9.94e-1","2.19e-2"
"GOTERM_BP_DIRECT","response to oxidative stress","0.54%","16","1512","128","19478","7.09e-2","1.00e+0","1.61","1.00e+0","9.94e-1","3.93e-2"
"GOTERM_CC_DIRECT","Schaffer collateral - CA1 synapse","0.44%","13","1548","101","20795","7.17e-2","5.38e-1","1.73","1.00e+0","5.07e-1","3.67e-2"
"GOTERM_CC_DIRECT","microtubule cytoskeleton","0.89%","26","1548","247","20795","7.22e-2","5.38e-1","1.41","1.00e+0","5.07e-1","4.66e-2"
"GOTERM_MF_DIRECT","RNA helicase activity","0.37%","11","1532","75","19253","7.26e-2","7.43e-1","1.84","1.00e+0","7.29e-1","3.44e-2"
"GOTERM_BP_DIRECT","positive regulation of muscle contraction","0.10%","3","1512","6","19478","7.31e-2","1.00e+0","6.44","1.00e+0","9.94e-1","7.81e-3"
"GOTERM_BP_DIRECT","positive regulation of cytoplasmic mRNA processing body assembly","0.10%","3","1512","6","19478","7.31e-2","1.00e+0","6.44","1.00e+0","9.94e-1","7.81e-3"
"GOTERM_BP_DIRECT","ganglioside biosynthetic process via lactosylceramide","0.10%","3","1512","6","19478","7.31e-2","1.00e+0","6.44","1.00e+0","9.94e-1","7.81e-3"
"GOTERM_BP_DIRECT","regulation of T cell differentiation in thymus","0.10%","3","1512","6","19478","7.31e-2","1.00e+0","6.44","1.00e+0","9.94e-1","7.81e-3"
"GOTERM_BP_DIRECT","regulation of dephosphorylation","0.10%","3","1512","6","19478","7.31e-2","1.00e+0","6.44","1.00e+0","9.94e-1","7.81e-3"
