lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONHSAG040879,chr5,81851600,81852201,+,NONHSAG040879,CTD-2249K22.1
lNONHSAG040885,chr5,81987655,82254561,+,NONHSAG040885,ATG10
lNONHSAG040887,chr5,82278421,82280988,+,NONHSAG040887,NONHSAG040887
lNONHSAG040904,chr5,83201228,83202141,+,NONHSAG040904,CTD-2110K23.1
lNONHSAG040909,chr5,83509877,83581321,-,NONHSAG040909,VCAN-AS1
lNONHSAG040915,chr5,84136490,84180484,-,NONHSAG040915,EDIL3
lNONHSAG040936,chr5,86562561,86570477,-,NONHSAG040936,NONHSAG040936
lNONHSAG040937,chr5,86617966,86620764,+,NONHSAG040937,COX7C
lNONHSAG040945,chr5,87268010,87268774,+,NONHSAG040945,NONHSAG040945
lNONHSAG040947,chr5,87394266,87412876,-,NONHSAG040947,CCNH
lNONHSAG040950,chr5,87713134,87733270,-,NONHSAG040950,CTD-2316B1.2
lNONHSAG040957,chr5,88257955,88259493,-,NONHSAG040957,NONHSAG040957
lNONHSAG040958,chr5,88268849,88439490,+,NONHSAG040958,TMEM161B-AS1
lNONHSAG040959,chr5,88270523,88288177,-,NONHSAG040959,NONHSAG040959
lNONHSAG040991,chr5,90394067,90407851,-,NONHSAG040991,NONHSAG040991
lNONHSAG041000,chr5,91280079,91282702,+,NONHSAG041000,NONHSAG041000
lNONHSAG041005,chr5,91368735,91370972,+,NONHSAG041005,NONHSAG041005
lNONHSAG041011,chr5,92082596,92479426,+,NONHSAG041011,RP11-348J24.2
lNONHSAG041016,chr5,92401446,92688255,-,NONHSAG041016,CTC-529L17.2;RP11-133F8.2
lNONHSAG041023,chr5,93395507,93607053,-,NONHSAG041023,NR2F1-AS1
lNONHSAG041025,chr5,93428289,93438739,+,NONHSAG041025,NONHSAG041025
lNONHSAG041026,chr5,93541871,93575008,+,NONHSAG041026,NONHSAG041026
lNONHSAG041028,chr5,93740272,93743500,+,NONHSAG041028,NONHSAG041028
lNONHSAG041035,chr5,94611905,94618604,-,NONHSAG041035,CTC-303L1.2
lNONHSAG041036,chr5,94618686,94653328,+,NONHSAG041036,ANKRD32
lNONHSAG041043,chr5,94979150,94987519,+,NONHSAG041043,CTC-558O19.1
lNONHSAG041054,chr5,95610376,95620077,-,NONHSAG041054,NONHSAG041054
lNONHSAG041057,chr5,95701248,95732295,-,NONHSAG041057,CTD-2154I11.2
lNONHSAG041060,chr5,95813974,95822224,-,NONHSAG041060,GLRX
lNONHSAG041077,chr5,96390335,96433248,-,NONHSAG041077,NONHSAG041077
lNONHSAG041078,chr5,96433282,96435141,+,NONHSAG041078,NONHSAG041078
lNONHSAG041089,chr5,96814027,96935809,-,NONHSAG041089,CTD-2260A17.2
lNONHSAG041096,chr5,97073724,97439621,+,NONHSAG041096,RP11-155G15.2
lNONHSAG041111,chr5,98766510,98774454,-,NONHSAG041111,RGMB-AS1
lNONHSAG041118,chr5,98901150,98928971,-,NONHSAG041118,NONHSAG041118
lNONHSAG041135,chr5,100381301,100535263,-,NONHSAG041135,CTD-2001C12.1
lNONHSAG041139,chr5,100781754,100793087,+,NONHSAG041139,NONHSAG041139
lNONHSAG041156,chr5,102694105,102879709,+,NONHSAG041156,PAM
lNONHSAG041159,chr5,103097481,103118593,-,NONHSAG041159,GIN1
lNONHSAG041167,chr5,103295526,103317369,-,NONHSAG041167,NONHSAG041167
lNONHSAG041169,chr5,103430405,103461343,-,NONHSAG041169,AC010423.1
lNONHSAG041172,chr5,103559615,103562779,-,NONHSAG041172,NUDT12
lNONHSAG041175,chr5,104079910,104105404,+,NONHSAG041175,RP11-138J23.1
lNONHSAG041178,chr5,104383297,105393288,-,NONHSAG041178,RP11-6N13.1
lNONHSAG041192,chr5,107669160,107670690,+,NONHSAG041192,NONHSAG041192
lNONHSAG041198,chr5,108381507,108486170,+,NONHSAG041198,NONHSAG041198
lNONHSAG041200,chr5,108725704,108729132,+,NONHSAG041200,NONHSAG041200
lNONHSAG041208,chr5,109334780,109335172,+,NONHSAG041208,NONHSAG041208
lNONHSAG041212,chr5,109455731,109476786,+,NONHSAG041212,NONHSAG041212
lNONHSAG041219,chr5,109907494,109912266,+,NONHSAG041219,NONHSAG041219
lNONHSAG041225,chr5,110970950,111008900,-,NONHSAG041225,CTC-551A13.1
lNONHSAG041233,chr5,111277516,111302568,-,NONHSAG041233,CTC-499J9.1
lNONHSAG041241,chr5,112160525,112164277,+,NONHSAG041241,EPB41L4A-AS1
lNONHSAG041250,chr5,112419288,112420976,+,NONHSAG041250,NONHSAG041250;EPB41L4A-AS2
lNONHSAG041256,chr5,112707533,112775653,+,NONHSAG041256,APC
lNONHSAG041268,chr5,114055977,114361042,+,NONHSAG041268,RP11-371M22.1
lNONHSAG041293,chr5,115602056,115625632,+,NONHSAG041293,AC010226.4
lNONHSAG041297,chr5,115739012,115759836,+,NONHSAG041297,CTC-505O3.2
lNONHSAG041300,chr5,115815194,115832704,+,NONHSAG041300,NONHSAG041300
lNONHSAG041301,chr5,115828204,115831530,-,NONHSAG041301,ATG12
lNONHSAG041305,chr5,115956537,115961318,+,NONHSAG041305,NONHSAG041305
lNONHSAG041310,chr5,116083516,116085416,-,NONHSAG041310,NONHSAG041310
lNONHSAG041316,chr5,116444407,116445134,-,NONHSAG041316,AC010296.1
lNONHSAG041319,chr5,116497329,116574810,-,NONHSAG041319,SEMA6A
lNONHSAG041320,chr5,116552269,116554489,-,NONHSAG041320,NONHSAG041320
lNONHSAG041335,chr5,118282574,118284783,+,NONHSAG041335,CTD-3179P9.2;LINC02148
lNONHSAG041337,chr5,118575574,118581325,+,NONHSAG041337,RP11-2N5.2
lNONHSAG041341,chr5,118996311,119071204,-,NONHSAG041341,CTB-161M19.4
lNONHSAG041343,chr5,119071122,119101987,+,NONHSAG041343,DMXL1
lNONHSAG041352,chr5,119341575,119344829,+,NONHSAG041352,NONHSAG041352
lNONHSAG041381,chr5,122830236,122830756,-,NONHSAG041381,NONHSAG041381
lNONHSAG041387,chr5,123035841,123059518,+,NONHSAG041387,RP11-359P5.1
lNONHSAG041389,chr5,123079821,123090674,-,NONHSAG041389,AC106786.1
lNONHSAG041407,chr5,124648896,124701238,-,NONHSAG041407,ZNF608
lNONHSAG041409,chr5,124728830,124729393,+,NONHSAG041409,RP11-436H11.2
lNONHSAG041411,chr5,124733246,124733772,+,NONHSAG041411,RP11-436H11.4
lNONHSAG041413,chr5,124737398,124738005,+,NONHSAG041413,RP11-436H11.6
lNONHSAG041436,chr5,126008557,126285603,-,NONHSAG041436,RP11-114J13.1
lNONHSAG041440,chr5,126433504,126501128,-,NONHSAG041440,RP11-517I3.1
lNONHSAG041450,chr5,126751962,126778230,-,NONHSAG041450,RP11-434D11.4
lNONHSAG041452,chr5,126867713,126869463,-,NONHSAG041452,NONHSAG041452
lNONHSAG041454,chr5,127030760,127042496,+,NONHSAG041454,NONHSAG041454
lNONHSAG041455,chr5,127051772,127073477,-,NONHSAG041455,C5orf63
lNONHSAG041458,chr5,127229216,127232205,+,NONHSAG041458,NONHSAG041458
lNONHSAG041465,chr5,127651692,127664030,-,NONHSAG041465,CTC-548H10.2
lNONHSAG041467,chr5,127682975,127702970,-,NONHSAG041467,NONHSAG041467
lNONHSAG041471,chr5,127838485,127857804,-,NONHSAG041471,CTC-228N24.2
lNONHSAG041478,chr5,128151349,128180982,+,NONHSAG041478,SLC12A2
lNONHSAG041479,chr5,128186797,128187086,+,NONHSAG041479,NONHSAG041479
lNONHSAG041480,chr5,128339386,128369342,+,NONHSAG041480,NONHSAG041480
lNONHSAG041484,chr5,129343542,129393935,+,NONHSAG041484,NONHSAG041484
lNONHSAG041486,chr5,129762492,129905661,-,NONHSAG041486,CTC-575N7.1
lNONHSAG041492,chr5,131159309,131165230,-,NONHSAG041492,HINT1
lNONHSAG041494,chr5,131204458,131205427,+,NONHSAG041494,NONHSAG041494
lNONHSAG041500,chr5,131807230,131945698,-,NONHSAG041500,AC034228.7
lNONHSAG041501,chr5,131944407,131968220,+,NONHSAG041501,AC034228.4
lNONHSAG041505,chr5,132003591,132007023,+,NONHSAG041505,AC034228.3
lNONHSAG041506,chr5,132011447,132013199,+,NONHSAG041506,AC034228.2
lNONHSAG041510,chr5,132179233,132181129,-,NONHSAG041510,AC063976.3
lNONHSAG041511,chr5,132184875,132210002,+,NONHSAG041511,P4HA2-AS1
lNONHSAG041514,chr5,132199455,132203487,+,NONHSAG041514,AC063976.7
lNONHSAG041519,chr5,132311275,132376935,-,NONHSAG041519,AC034220.3;MIR3936HG
lNONHSAG041520,chr5,132350418,132365720,+,NONHSAG041520,NONHSAG041520
lNONHSAG041522,chr5,132419415,132426714,-,NONHSAG041522,AC116366.5
lNONHSAG041527,chr5,132541782,132556858,-,NONHSAG041527,IL5
lNONHSAG041529,chr5,132630588,132664273,-,NONHSAG041529,AC004041.2;TH2LCRR
lNONHSAG041532,chr5,132688680,132721583,+,NONHSAG041532,AC004237.1
lNONHSAG041535,chr5,132751766,132761556,-,NONHSAG041535,42255
lNONHSAG041538,chr5,132824038,132824616,-,NONHSAG041538,SHROOM1
lNONHSAG041542,chr5,132883265,132899069,+,NONHSAG041542,NONHSAG041542
lNONHSAG041546,chr5,132963040,132963610,-,NONHSAG041546,NONHSAG041546
lNONHSAG041548,chr5,132996985,133026604,-,NONHSAG041548,ZCCHC10
lNONHSAG041556,chr5,133243763,133248782,+,NONHSAG041556,CTB-49A3.5
lNONHSAG041557,chr5,133256491,133275978,+,NONHSAG041557,CTB-49A3.4
lNONHSAG041558,chr5,133333106,133334080,-,NONHSAG041558,NONHSAG041558
lNONHSAG041559,chr5,133360834,133377254,-,NONHSAG041559,NONHSAG041559
lNONHSAG041562,chr5,133799412,133820792,+,NONHSAG041562,NONHSAG041562
lNONHSAG041566,chr5,134004868,134008607,+,NONHSAG041566,NONHSAG041566
lNONHSAG041571,chr5,134226409,134227827,+,NONHSAG041571,CTD-2410N18.3
lNONHSAG041574,chr5,134374372,134390777,+,NONHSAG041574,UBE2B
lNONHSAG041576,chr5,134402082,134411881,+,NONHSAG041576,NONHSAG041576
lNONHSAG041577,chr5,134412348,134420519,+,NONHSAG041577,NONHSAG041577
lNONHSAG041580,chr5,134429050,134460616,-,NONHSAG041580,RP11-215P8.4
lNONHSAG041581,chr5,134506552,134522477,+,NONHSAG041581,AC005355.2
lNONHSAG041583,chr5,134525668,134538067,+,NONHSAG041583,PHF15
lNONHSAG041586,chr5,134647881,134648788,-,NONHSAG041586,NONHSAG041586
lNONHSAG041592,chr5,134888138,134901510,+,NONHSAG041592,TXNDC15
lNONHSAG041600,chr5,135033279,135358219,+,NONHSAG041600,CTC-349C3.1
lNONHSAG041611,chr5,135449573,135458868,+,NONHSAG041611,CTB-138E5.1
lNONHSAG041613,chr5,135559576,135672036,+,NONHSAG041613,CTC-321K16.1
lNONHSAG041615,chr5,135648583,135653935,-,NONHSAG041615,CTC-321K16.4
lNONHSAG041616,chr5,135742452,135746455,-,NONHSAG041616,AC011431.1
lNONHSAG041617,chr5,135812566,135826583,+,NONHSAG041617,RP11-119J18.1
lNONHSAG041618,chr5,135880790,135883376,+,NONHSAG041618,SLC25A48
lNONHSAG041621,chr5,135930316,135936840,+,NONHSAG041621,FBXL21
lNONHSAG041626,chr5,136129498,136134891,-,NONHSAG041626,SMAD5-AS1
lNONHSAG041629,chr5,136186874,136188693,+,NONHSAG041629,NONHSAG041629
lNONHSAG041631,chr5,136191405,136224895,+,NONHSAG041631,TRPC7-AS1
lNONHSAG041632,chr5,136303756,136316101,+,NONHSAG041632,TRPC7-AS2
lNONHSAG041645,chr5,137751385,137754350,-,NONHSAG041645,NONHSAG041645
lNONHSAG041647,chr5,137771372,137889378,-,NONHSAG041647,RP11-381K20.2
lNONHSAG041659,chr5,138032767,138039979,+,NONHSAG041659,RP11-325L7.2;RP11-325L7.1
lNONHSAG041669,chr5,138331992,138335765,+,NONHSAG041669,FAM53C
lNONHSAG041670,chr5,138347026,138349642,-,NONHSAG041670,RP11-256P1.1
lNONHSAG041676,chr5,138543475,138550077,+,NONHSAG041676,NONHSAG041676
lNONHSAG041677,chr5,138545939,138547303,-,NONHSAG041677,AC011385.1
lNONHSAG041679,chr5,138555335,138557279,-,NONHSAG041679,HSPA9
lNONHSAG041682,chr5,138744431,138753582,-,NONHSAG041682,AC034243.1
lNONHSAG041684,chr5,138764219,138764554,+,NONHSAG041684,RN7SL867P
lNONHSAG041688,chr5,138947012,139042670,-,NONHSAG041688,NONHSAG041688
lNONHSAG041691,chr5,139278279,139293525,-,NONHSAG041691,SIL1
lNONHSAG041692,chr5,139273751,139316124,+,NONHSAG041692,MATR3;SNHG4
lNONHSAG041694,chr5,139341831,139369720,+,NONHSAG041694,PAIP2
lNONHSAG041695,chr5,139364676,139369718,-,NONHSAG041695,PAIP2;CTB-43P18.1
lNONHSAG041703,chr5,139561167,139626852,+,NONHSAG041703,UBE2D2
lNONHSAG041704,chr5,139633334,139635860,+,NONHSAG041704,NONHSAG041704
lNONHSAG041706,chr5,139648932,139683095,+,NONHSAG041706,CXXC5
lNONHSAG041707,chr5,139648998,139649728,-,NONHSAG041707,CTD-3224K15.2
lNONHSAG041710,chr5,139737859,139746250,-,NONHSAG041710,CTB-35F21.2;PSD2-AS1
lNONHSAG041713,chr5,139848289,139856390,+,NONHSAG041713,CTB-35F21.4
lNONHSAG041715,chr5,140042875,140043221,-,NONHSAG041715,NONHSAG041715
lNONHSAG041716,chr5,140072856,140114769,-,NONHSAG041716,CTB-131B5.4
lNONHSAG041718,chr5,140117257,140122167,+,NONHSAG041718,NONHSAG041718
lNONHSAG041720,chr5,140136679,140145158,-,NONHSAG041720,NONHSAG041720
lNONHSAG041723,chr5,140157318,140174023,+,NONHSAG041723,CTB-131B5.5
lNONHSAG041726,chr5,140245069,140300470,-,NONHSAG041726,PFDN1
lNONHSAG041729,chr5,140347306,140357795,-,NONHSAG041729,CTC-329D1.3
lNONHSAG041731,chr5,140370890,140401466,-,NONHSAG041731,CTC-329D1.2
lNONHSAG041744,chr5,140669514,140671346,+,NONHSAG041744,NONHSAG041744
lNONHSAG041745,chr5,140670796,140673586,-,NONHSAG041745,NONHSAG041745
lNONHSAG041748,chr5,140705426,140711209,-,NONHSAG041748,NONHSAG041748
lNONHSAG041756,chr5,141100248,141174391,-,NONHSAG041756,NONHSAG041756
lNONHSAG041758,chr5,141107367,141245380,-,NONHSAG041758,NONHSAG041758
lNONHSAG041760,chr5,141320093,141320772,-,NONHSAG041760,AC005618.1
lNONHSAG041761,chr5,141326209,141329357,+,NONHSAG041761,NONHSAG041761
lNONHSAG041766,chr5,141618413,141626482,+,NONHSAG041766,AC008781.7
lNONHSAG041767,chr5,141629174,141636764,-,NONHSAG041767,HDAC3
lNONHSAG041769,chr5,141639307,141641612,-,NONHSAG041769,FCHSD1
lNONHSAG041773,chr5,141847577,141854002,+,NONHSAG041773,NONHSAG041773
lNONHSAG041780,chr5,141943578,141944221,-,NONHSAG041780,NONHSAG041780
lNONHSAG041784,chr5,142001808,142004954,-,NONHSAG041784,GNPDA1
lNONHSAG041785,chr5,142108801,142151862,+,NONHSAG041785,NDFIP1
lNONHSAG041788,chr5,142156943,142169184,-,NONHSAG041788,NONHSAG041788
lNONHSAG041790,chr5,142206378,142219141,-,NONHSAG041790,NONHSAG041790
lNONHSAG041803,chr5,142593242,142600746,-,NONHSAG041803,FGF1
lNONHSAG041805,chr5,142710908,142714050,-,NONHSAG041805,NONHSAG041805
lNONHSAG041809,chr5,142912823,142932682,+,NONHSAG041809,ARHGAP26
lNONHSAG041824,chr5,144369333,144385311,+,NONHSAG041824,CTC-218H9.1
lNONHSAG041831,chr5,145222609,145228982,-,NONHSAG041831,CTC-367F4.1
lNONHSAG041833,chr5,145389814,145396286,-,NONHSAG041833,NONHSAG041833
lNONHSAG041834,chr5,145429867,145487866,+,NONHSAG041834,CTB-73N10.1
lNONHSAG041835,chr5,145439087,145489730,-,NONHSAG041835,PRELID2
lNONHSAG041840,chr5,145997217,145998003,+,NONHSAG041840,AC005351.1
lNONHSAG041844,chr5,146099405,146120413,+,NONHSAG041844,RP11-118M9.3
lNONHSAG041845,chr5,146137754,146138381,+,NONHSAG041845,RP11-449H3.1
lNONHSAG041887,chr5,148857321,148885116,-,NONHSAG041887,NONHSAG041887
lNONHSAG041894,chr5,149163954,149276806,-,NONHSAG041894,RP11-331K21.1
lNONHSAG041899,chr5,149348115,149357643,-,NONHSAG041899,RP11-394O4.4
lNONHSAG041902,chr5,149371009,149376566,+,NONHSAG041902,RP11-394O4.3
lNONHSAG041906,chr5,149545382,149545810,-,NONHSAG041906,RPL29P14
lNONHSAG041907,chr5,149551445,149566909,+,NONHSAG041907,NONHSAG041907
lNONHSAG041924,chr5,150137007,150155873,-,NONHSAG041924,PDGFRB
lNONHSAG041928,chr5,150354826,150357504,-,NONHSAG041928,NONHSAG041928
lNONHSAG041934,chr5,150442664,150444052,-,NONHSAG041934,NONHSAG041934
lNONHSAG041935,chr5,150444230,150449756,-,NONHSAG041935,RPS14
lNONHSAG041936,chr5,150449404,150449695,+,NONHSAG041936,alpha-280/250
lNONHSAG041938,chr5,150475530,150486185,-,NONHSAG041938,CTC-367J11.1;NDST1-AS1
lNONHSAG041940,chr5,150486979,150499591,-,NONHSAG041940,NONHSAG041940
lNONHSAG041943,chr5,150607501,150624544,-,NONHSAG041943,CTB-140J7.2
lNONHSAG041944,chr5,150624653,150648523,+,NONHSAG041944,SYNPO
lNONHSAG041955,chr5,151020607,151028987,+,NONHSAG041955,GPX3
lNONHSAG041957,chr5,151029946,151087158,-,NONHSAG041957,TNIP1
lNONHSAG041960,chr5,151153723,151156702,-,NONHSAG041960,ANXA6
lNONHSAG041966,chr5,151253051,151705182,+,NONHSAG041966,CTB-113P19.4
lNONHSAG041978,chr5,151742822,151758649,-,NONHSAG041978,ATOX1
lNONHSAG041981,chr5,151769629,151771508,-,NONHSAG041981,NONHSAG041981
lNONHSAG041993,chr5,153887427,153898988,-,NONHSAG041993,AC091962.3
lNONHSAG041994,chr5,153901458,153903223,+,NONHSAG041994,RP11-461L18.1
lNONHSAG041997,chr5,154097022,154157963,+,NONHSAG041997,MFAP3
lNONHSAG041999,chr5,154309915,154310432,+,NONHSAG041999,NONHSAG041999
lNONHSAG042000,chr5,154329436,154445855,-,NONHSAG042000,SAP30L-AS1
lNONHSAG042005,chr5,154445956,154461053,+,NONHSAG042005,SAP30L
lNONHSAG042010,chr5,154682655,154725258,+,NONHSAG042010,NONHSAG042010
lNONHSAG042014,chr5,154818493,154850653,-,NONHSAG042014,FAXDC2
lNONHSAG042022,chr5,155491112,155493598,+,NONHSAG042022,CTB-95D12.1
lNONHSAG042033,chr5,157104787,157114900,+,NONHSAG042033,CTB-120L21.1
lNONHSAG042037,chr5,157259443,157266701,-,NONHSAG042037,CTC-248O19.1
lNONHSAG042042,chr5,157362614,157460088,-,NONHSAG042042,CTB-109A12.1
lNONHSAG042043,chr5,157375740,157384950,-,NONHSAG042043,CTB-47B11.3
lNONHSAG042046,chr5,157565962,157569098,-,NONHSAG042046,NONHSAG042046
lNONHSAG042053,chr5,157880151,157897189,+,NONHSAG042053,RPI002_007057
lNONHSAG042074,chr5,158983005,158984789,+,NONHSAG042074,CTD-2363C16.1
lNONHSAG042087,chr5,159698588,159761062,-,NONHSAG042087,AC008691.1
lNONHSAG042091,chr5,160061870,160065663,-,NONHSAG042091,NONHSAG042091
lNONHSAG042092,chr5,160195743,160204827,-,NONHSAG042092,CTB-127C13.1
lNONHSAG042094,chr5,160247516,160248217,+,NONHSAG042094,RP11-34P1.1
lNONHSAG042114,chr5,160685350,160692890,+,NONHSAG042114,CTC-529G1.1
lNONHSAG042128,chr5,163009691,163437322,-,NONHSAG042128,RP11-541P9.3
lNONHSAG042132,chr5,163437760,163445015,+,NONHSAG042132,CCNG1
lNONHSAG042140,chr5,163563888,163731620,+,NONHSAG042140,NONHSAG042140
lNONHSAG042143,chr5,164119097,164234097,-,NONHSAG042143,CTC-207P7.1
lNONHSAG042154,chr5,166128497,166155440,+,NONHSAG042154,RP11-67M9.1
lNONHSAG042157,chr5,167116317,167119585,-,NONHSAG042157,CTC-264O10.2
lNONHSAG042158,chr5,167164933,167168402,-,NONHSAG042158,CTC-264O10.1
lNONHSAG042159,chr5,167287319,167294274,-,NONHSAG042159,CTB-180C19.1
lNONHSAG042160,chr5,167296233,167303373,-,NONHSAG042160,CTC-286N12.1
lNONHSAG042164,chr5,167721362,167751969,+,NONHSAG042164,CTB-78F1.2
lNONHSAG042165,chr5,167937716,167953470,-,NONHSAG042165,CTC-353G13.1
lNONHSAG042170,chr5,168229583,168232445,-,NONHSAG042170,CTB-178M22.2
lNONHSAG042176,chr5,168548494,168553727,-,NONHSAG042176,SLC2A3P1
lNONHSAG042177,chr5,168556365,168561708,-,NONHSAG042177,PANK3
lNONHSAG042178,chr5,168654512,168668147,+,NONHSAG042178,CTC-558O2.2
lNONHSAG042180,chr5,168706566,168720884,+,NONHSAG042180,CTC-558O2.1
lNONHSAG042181,chr5,168992999,168995678,+,NONHSAG042181,CTB-174D11.2
lNONHSAG042183,chr5,169013066,169039476,+,NONHSAG042183,CTB-174D11.1
lNONHSAG042189,chr5,169772965,169779366,-,NONHSAG042189,CTB-37A13.1
lNONHSAG042201,chr5,170389489,170422845,+,NONHSAG042201,CTD-2270F17.1
lNONHSAG042203,chr5,170639157,170681438,-,NONHSAG042203,CTC-265N9.1
lNONHSAG042217,chr5,171390929,171391270,+,NONHSAG042217,NPM1
lNONHSAG042221,chr5,171737890,171745077,+,NONHSAG042221,NONHSAG042221
lNONHSAG042223,chr5,171854655,171865973,+,NONHSAG042225;NONHSAG042223,NONHSAG042223
lNONHSAG042227,chr5,172015070,172015609,+,NONHSAG042227,NONHSAG042227
lNONHSAG042239,chr5,172617796,172628723,+,NONHSAG042239,NONHSAG042239
lNONHSAG042241,chr5,172657248,172659337,+,NONHSAG042241,NONHSAG042241
lNONHSAG042242,chr5,172684831,172697720,-,NONHSAG042242,CTB-79E8.2
lNONHSAG042245,chr5,172762979,172782334,+,NONHSAG042245,RP11-779O18.3
lNONHSAG042246,chr5,172764523,172767299,+,NONHSAG042246,NONHSAG042246
lNONHSAG042248,chr5,172816597,172825558,+,NONHSAG042248,RP11-536N17.1
lNONHSAG042249,chr5,172926550,172951557,+,NONHSAG042249,ERGIC1
lNONHSAG042251,chr5,172953478,172959381,-,NONHSAG042251,CTC-308K20.1
lNONHSAG042252,chr5,172954906,172957163,+,NONHSAG042252,CTC-308K20.2
lNONHSAG042253,chr5,173020725,173020929,+,NONHSAG042253,SNORA74B
lNONHSAG042254,chr5,173039123,173039366,+,NONHSAG042254,NONHSAG042254
lNONHSAG042255,chr5,173057369,173080593,+,NONHSAG042255,CREBRF
lNONHSAG042257,chr5,173144161,173145040,-,NONHSAG042257,CTC-209H22.3
lNONHSAG042265,chr5,173328598,173335221,+,NONHSAG042265,NONHSAG042265
lNONHSAG042269,chr5,173574283,173576275,+,NONHSAG042269,CTB-33O18.2
lNONHSAG042271,chr5,173607907,173614779,-,NONHSAG042271,BOD1
lNONHSAG042276,chr5,173778287,173809039,+,NONHSAG042276,NONHSAG042276
lNONHSAG042280,chr5,174039750,174040240,-,NONHSAG042280,RP11-619L12.1
lNONHSAG042284,chr5,174173100,174181815,+,NONHSAG042284,CTC-229L21.1
lNONHSAG042289,chr5,174561775,174562063,+,NONHSAG042289,SUMO2P6
lNONHSAG042290,chr5,174618163,174625776,+,NONHSAG042290,RP11-267A15.3
lNONHSAG042293,chr5,174777612,174826744,+,NONHSAG042293,NONHSAG042293
lNONHSAG042314,chr5,176137156,176157080,+,NONHSAG042314,RP11-826N14.4
lNONHSAG042319,chr5,176347940,176353585,+,NONHSAG042319,RP11-843P14.2
lNONHSAG042321,chr5,176354205,176356168,+,NONHSAG042321,RP11-843P14.1
lNONHSAG042326,chr5,176448399,176480223,+,NONHSAG042326,FAF2
lNONHSAG042330,chr5,176620209,176630556,-,NONHSAG042330,SNCB
lNONHSAG042333,chr5,176726941,176739458,-,NONHSAG042333,RP11-375B1.2
lNONHSAG042336,chr5,176919201,176969707,-,NONHSAG042336,NONHSAG042336
lNONHSAG042340,chr5,177051713,177052963,+,NONHSAG042340,ZNF346-IT1
lNONHSAG042346,chr5,177305499,177312291,-,NONHSAG042346,NONHSAG042346
lNONHSAG042347,chr5,177305950,177306946,+,NONHSAG042347,PRELID1
lNONHSAG042348,chr5,177331562,177351644,-,NONHSAG042348,LMAN2
lNONHSAG042352,chr5,177367974,177380550,-,NONHSAG042352,NONHSAG042352
lNONHSAG042355,chr5,177426685,177442847,+,NONHSAG042355,NONHSAG042355
lNONHSAG042357,chr5,177437888,177455797,-,NONHSAG042357,NONHSAG042357;PRR7-AS1
lNONHSAG042359,chr5,177491040,177497587,-,NONHSAG042359,PDLIM7
lNONHSAG042360,chr5,177494994,177503647,+,NONHSAG042360,RP11-1334A24.6
lNONHSAG042363,chr5,177539104,177554540,-,NONHSAG042363,FAM193B
lNONHSAG042365,chr5,177563791,177573001,-,NONHSAG042365,NONHSAG042365
lNONHSAG042367,chr5,177595260,177596909,-,NONHSAG042367,NONHSAG042367
lNONHSAG042379,chr5,177872274,177921387,+,NONHSAG042379,RP11-423H2.1
lNONHSAG042381,chr5,177924917,177983054,+,NONHSAG042381,RP11-1252I4.2
lNONHSAG042382,chr5,177960460,177965854,-,NONHSAG042382,NONHSAG042382
lNONHSAG042384,chr5,177961395,177963143,+,NONHSAG042384,NONHSAG042384
lNONHSAG042389,chr5,178049264,178067062,+,NONHSAG042389,FAM153C
lNONHSAG042391,chr5,178131026,178148477,+,NONHSAG042391,RMND5B
lNONHSAG042393,chr5,178204532,178211182,+,NONHSAG042393,NONHSAG042393
lNONHSAG042401,chr5,178438680,178443100,-,NONHSAG042401,CTB-26E19.1
lNONHSAG042403,chr5,178619727,178619998,-,NONHSAG042403,CLK4
lNONHSAG042404,chr5,178680230,178939359,+,NONHSAG042404,NONHSAG042404
lNONHSAG042405,chr5,178749201,178751300,-,NONHSAG042405,NONHSAG042405
lNONHSAG042408,chr5,178883014,178888804,+,NONHSAG042408,ZNF354B
lNONHSAG042412,chr5,178969389,178990117,+,NONHSAG042412,RP11-281O15.4
lNONHSAG042416,chr5,179110852,179113735,-,NONHSAG042416,NONHSAG042416
lNONHSAG042418,chr5,179377504,179378866,+,NONHSAG042418,RP11-443C10.2
lNONHSAG042419,chr5,179377530,179378762,-,NONHSAG042419,RP11-443C10.1
lNONHSAG042427,chr5,179595903,179603741,-,NONHSAG042427,RP11-1379J22.2
lNONHSAG042428,chr5,179601889,179610012,+,NONHSAG042428,RUFY1
lNONHSAG042430,chr5,179614178,179623669,-,NONHSAG042430,HNRNPH1
lNONHSAG042433,chr5,179657831,179676281,+,NONHSAG042433,RP11-1379J22.5
lNONHSAG042434,chr5,179679031,179694649,+,NONHSAG042434,HMGB3P22
lNONHSAG042438,chr5,179788127,179793535,+,NONHSAG042438,NONHSAG042438
lNONHSAG042440,chr5,179797609,179799298,-,NONHSAG042440,MGAT4B
lNONHSAG042443,chr5,179836974,179858823,-,NONHSAG042443,C5orf45
lNONHSAG042445,chr5,179862109,179864133,+,NONHSAG042445,NONHSAG042445
lNONHSAG042450,chr5,179914388,179918714,-,NONHSAG042450,NONHSAG042450
lNONHSAG042455,chr5,179963614,179964419,+,NONHSAG042455,CTC-563A5.2
lNONHSAG042460,chr5,180292194,180297267,+,NONHSAG042460,CTB-129O4.1
lNONHSAG042461,chr5,180441558,180443239,+,NONHSAG042461,CTC-573N18.1
lNONHSAG042464,chr5,180580443,180581867,+,NONHSAG042464,NONHSAG042464
