lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONHSAG042914,chr6,5502271,5504407,+,NONHSAG042914,NONHSAG042914
lNONHSAG042915,chr6,5664984,5695272,-,NONHSAG042915,RP1-256G22.2
lNONHSAG042916,chr6,5788345,5788699,-,NONHSAG042916,RP1-182O16.1
lNONHSAG042920,chr6,5851473,5871150,+,NONHSAG042920,RP3-380B8.4
lNONHSAG042921,chr6,5874929,5875871,-,NONHSAG042921,NONHSAG042921
lNONHSAG042922,chr6,5892211,5986121,+,NONHSAG042922,NONHSAG042922
lNONHSAG042923,chr6,5901202,5938154,-,NONHSAG042923,NONHSAG042923
lNONHSAG042925,chr6,5918886,5922405,+,NONHSAG042925,NONHSAG042925
lNONHSAG042926,chr6,6285894,6330539,+,NONHSAG042926,NONHSAG042926
lNONHSAG042927,chr6,6346103,6622826,-,NONHSAG042927,LY86-AS1
lNONHSAG042931,chr6,6659401,6706933,+,NONHSAG042931,NONHSAG042931
lNONHSAG042932,chr6,6660441,6681371,+,NONHSAG042932,NONHSAG042932
lNONHSAG042933,chr6,6674869,6686989,-,NONHSAG042933,RP1-80N2.3
lNONHSAG042934,chr6,6680308,6750215,+,NONHSAG042935;NONHSAG042934,NONHSAG042934
lNONHSAG042941,chr6,6885634,6918716,+,NONHSAG042941,NONHSAG042941
lNONHSAG042942,chr6,6901021,6918715,-,NONHSAG042942,RP3-429O6.1
lNONHSAG042944,chr6,6938601,6938897,-,NONHSAG042944,RN7SL554P
lNONHSAG042945,chr6,6993190,6995554,+,NONHSAG042945,RP11-556O15.1
lNONHSAG042947,chr6,7183082,7185288,+,NONHSAG042947,RP11-405O10.2
lNONHSAG042949,chr6,7276030,7298873,+,NONHSAG042949,RP11-69L16.4
lNONHSAG042955,chr6,7426882,7452792,+,NONHSAG042955,NONHSAG042954
lNONHSAG042956,chr6,7506202,7506549,+,NONHSAG042956,RP11-288G3.3
lNONHSAG042957,chr6,7539833,7543117,-,NONHSAG042957,RP3-512B11.3
lNONHSAG042961,chr6,7938429,7939322,-,NONHSAG042961,RP1-303A1.1
lNONHSAG042964,chr6,8158109,8307553,+,NONHSAG042964,NONHSAG042964
lNONHSAG042966,chr6,8328150,8342456,+,NONHSAG042966,RP11-203H2.1
lNONHSAG042968,chr6,8435589,8838822,+,NONHSAG042968,RP11-314C16.1;HULC
lNONHSAG042969,chr6,8491839,8498865,+,NONHSAG042969,NONHSAG042969
lNONHSAG042970,chr6,8652137,8657428,+,NONHSAG042970,HULC
lNONHSAG042973,chr6,8906097,8931142,+,NONHSAG042973,NONHSAG042973
lNONHSAG042974,chr6,8931308,8958476,+,NONHSAG042974,NONHSAG042974
lNONHSAG042976,chr6,8984671,9046478,+,NONHSAG042976,NONHSAG042976
lNONHSAG042979,chr6,9124220,9161777,-,NONHSAG042979,RP11-354I10.1
lNONHSAG042982,chr6,9707933,10060765,-,NONHSAG042982,OFCC1
lNONHSAG042983,chr6,9841931,9864115,-,NONHSAG042983,NONHSAG042983
lNONHSAG042989,chr6,10409339,10416665,+,NONHSAG042989,RP1-290I10.6;TFAP2A-AS1
lNONHSAG042990,chr6,10423138,10426176,-,NONHSAG042990,RP1-290I10.3
lNONHSAG042991,chr6,10427784,10434875,-,NONHSAG042991,LINC00518
lNONHSAG042992,chr6,10434315,10461683,+,NONHSAG042992,RP1-290I10.7
lNONHSAG042993,chr6,10470230,10481762,-,NONHSAG042993,RP1-290I10.5
lNONHSAG042998,chr6,10574748,10575227,-,NONHSAG042998,RP11-360O19.5
lNONHSAG043001,chr6,10723091,10731128,+,NONHSAG043001,TMEM14C
lNONHSAG043002,chr6,10728043,10756535,-,NONHSAG043002,NONHSAG043002
lNONHSAG043004,chr6,10747776,10857619,+,NONHSAG043004,TMEM14B
lNONHSAG043006,chr6,10881779,10884349,+,NONHSAG043006,RP11-637O19.2
lNONHSAG043008,chr6,10932316,10954089,-,NONHSAG043008,NONHSAG043008
lNONHSAG043010,chr6,11043743,11079152,+,NONHSAG043010,ELOVL2-AS1
lNONHSAG043011,chr6,11136919,11138738,+,NONHSAG043011,NONHSAG043011
lNONHSAG043013,chr6,11173451,11259099,+,NONHSAG043013,RP3-510L9.1
lNONHSAG043014,chr6,11208517,11209015,-,NONHSAG043014,NONHSAG043014
lNONHSAG043016,chr6,11417133,11516514,+,NONHSAG043016,RP11-716O23.1
lNONHSAG043018,chr6,11713674,11766375,-,NONHSAG043018,ADTRP
lNONHSAG043020,chr6,11861625,11862970,-,NONHSAG043020,RP3-420J14.1
lNONHSAG043022,chr6,11908864,11920892,+,NONHSAG043022,NONHSAG043022
lNONHSAG043024,chr6,11933989,11960986,+,NONHSAG043024,NONHSAG043024
lNONHSAG043026,chr6,12002091,12008857,+,NONHSAG043026,RP11-456H18.2
lNONHSAG043027,chr6,12006155,12008970,-,NONHSAG043027,NONHSAG043027
lNONHSAG043030,chr6,12180056,12184397,+,NONHSAG043030,NONHSAG043030
lNONHSAG043031,chr6,12295692,12314710,-,NONHSAG043031,NONHSAG043031
lNONHSAG043035,chr6,12700302,12710784,-,NONHSAG043035,NONHSAG043035
lNONHSAG043037,chr6,12834944,12841038,+,NONHSAG043037,NONHSAG043037
lNONHSAG043039,chr6,13223588,13229834,-,NONHSAG043039,NONHSAG043039
lNONHSAG043041,chr6,13264860,13328538,-,NONHSAG043041,RP1-257A7.4
lNONHSAG043042,chr6,13328593,13330136,+,NONHSAG043042,NONHSAG043042
lNONHSAG043043,chr6,13357834,13360962,-,NONHSAG043043,NONHSAG043043
lNONHSAG043045,chr6,13486260,13487507,+,NONHSAG043045,GFOD1-AS1
lNONHSAG043047,chr6,13569917,13575309,-,NONHSAG043047,NONHSAG043047
lNONHSAG043048,chr6,13610389,13615545,-,NONHSAG043048,RP1-223E5.4
lNONHSAG043049,chr6,13622079,13644692,-,NONHSAG043049,RANBP9
lNONHSAG043050,chr6,13786744,13790413,-,NONHSAG043050,NONHSAG043050
lNONHSAG043053,chr6,13949094,13949666,+,NONHSAG043053,MRPL35P1
lNONHSAG043055,chr6,14004918,14006902,+,NONHSAG043055,RP3-380E11.2
lNONHSAG043059,chr6,14229869,14608323,+,NONHSAG043059,NONHSAG043059
lNONHSAG043060,chr6,14280126,14285746,-,NONHSAG043060,RP11-359N11.2;LINC01108
lNONHSAG043061,chr6,14286018,14296994,-,NONHSAG043061,NONHSAG043061
lNONHSAG043074,chr6,15102945,15104130,-,NONHSAG043074,RP1-190J20.2
lNONHSAG043076,chr6,15160932,15184699,-,NONHSAG043076,NONHSAG043076
lNONHSAG043077,chr6,15246541,15248696,-,NONHSAG043077,JARID2-AS1
lNONHSAG043079,chr6,15526396,15531190,+,NONHSAG043079,NONHSAG043079
lNONHSAG043080,chr6,15674238,15682105,-,NONHSAG043080,NONHSAG043080
lNONHSAG043081,chr6,15695117,15758246,-,NONHSAG043081,NONHSAG043081
lNONHSAG043082,chr6,15708501,15725998,-,NONHSAG043082,NONHSAG043082
lNONHSAG043086,chr6,16126305,16128899,-,NONHSAG043086,NONHSAG043086
lNONHSAG043087,chr6,16150762,16152842,+,NONHSAG043087,NONHSAG043087
lNONHSAG043089,chr6,16163376,16163762,-,NONHSAG043089,RP1-13D10.3
lNONHSAG043091,chr6,16226237,16227600,-,NONHSAG043091,NONHSAG043091
lNONHSAG043093,chr6,16363080,16364154,-,NONHSAG043093,NONHSAG043093
lNONHSAG043097,chr6,17092760,17108109,-,NONHSAG043097,NONHSAG043097
lNONHSAG043100,chr6,17275046,17277847,-,NONHSAG043100,NONHSAG043100
lNONHSAG043101,chr6,17284701,17293872,+,NONHSAG043101,RBM24
lNONHSAG043102,chr6,17332229,17359313,+,NONHSAG043102,NONHSAG043102
lNONHSAG043104,chr6,17501359,17511265,-,NONHSAG043104,NONHSAG043104
lNONHSAG043106,chr6,17585247,17601126,-,NONHSAG043106,NONHSAG043106
lNONHSAG043108,chr6,17706162,17711486,+,NONHSAG043108,NONHSAG043108
lNONHSAG043112,chr6,17953571,17953930,+,NONHSAG043112,RP3-525L6.2
lNONHSAG043116,chr6,18522738,18722898,+,NONHSAG043116,NONHSAG043116
lNONHSAG043117,chr6,18743775,18757467,-,NONHSAG043117,NONHSAG043117
lNONHSAG043118,chr6,19068521,19180480,-,NONHSAG043118,NONHSAG043118
lNONHSAG043119,chr6,19114185,19130129,+,NONHSAG043119,NONHSAG043119
lNONHSAG043124,chr6,19452868,19474559,+,NONHSAG043124,NONHSAG043124
lNONHSAG043134,chr6,19938968,19944147,+,NONHSAG043134,NONHSAG043134
lNONHSAG043136,chr6,20321109,20333240,+,NONHSAG043136,NONHSAG043136
lNONHSAG043137,chr6,20331236,20334452,-,NONHSAG043137,NONHSAG043137
lNONHSAG043138,chr6,20400748,20403988,-,NONHSAG043138,NONHSAG043138
lNONHSAG043139,chr6,20421580,20421887,-,NONHSAG043139,RN7SL128P
lNONHSAG043140,chr6,20429088,20441248,+,NONHSAG043140,E2F3-IT1
lNONHSAG043142,chr6,20722327,20723655,-,NONHSAG043142,RP3-348I23.3
lNONHSAG043143,chr6,20756102,20800695,-,NONHSAG043143,RP3-348I23.2
lNONHSAG043144,chr6,21354410,21355296,+,NONHSAG043144,NONHSAG043144
lNONHSAG043145,chr6,21354410,21355296,-,NONHSAG043145,RP1-135L22.1
lNONHSAG043148,chr6,21485895,21524049,-,NONHSAG043148,RP11-204E9.1;LINC00581
lNONHSAG043155,chr6,22085543,22085918,+,NONHSAG043155,RN7SKP240
lNONHSAG043159,chr6,22124464,22222644,-,NONHSAG043159,RP11-524C21.1
lNONHSAG043160,chr6,22260423,22317798,+,NONHSAG043160,RP3-404K8.2;CACS15
lNONHSAG043161,chr6,22349090,22517711,+,NONHSAG043161,NONHSAG043161
lNONHSAG043162,chr6,22587175,22717970,-,NONHSAG043162,RP1-309H15.2
lNONHSAG043163,chr6,22657975,22664217,+,NONHSAG043163,NONHSAG043163
lNONHSAG043165,chr6,22744394,23177079,-,NONHSAG043165,RP1-209A6.1
lNONHSAG043166,chr6,23337710,23346561,+,NONHSAG043166,RP11-439H9.1
lNONHSAG043169,chr6,23349433,23370274,+,NONHSAG043169,NONHSAG043169
lNONHSAG043171,chr6,23228629,23459645,+,NONHSAG043171,NONHSAG043171
lNONHSAG043175,chr6,24001823,24002430,+,NONHSAG043175,HNRNPA1P58
lNONHSAG043179,chr6,24495201,24515310,+,NONHSAG043179,NONHSAG043179
lNONHSAG043180,chr6,24533791,24539282,-,NONHSAG043180,NONHSAG043180
lNONHSAG043183,chr6,24700906,24701793,-,NONHSAG043183,NONHSAG043183
lNONHSAG043184,chr6,24742301,24751922,+,NONHSAG043184,RP3-369A17.4
lNONHSAG043187,chr6,24796716,24797863,+,NONHSAG043187,NONHSAG043187
lNONHSAG043189,chr6,25003443,25034141,+,NONHSAG043189,NONHSAG043189
lNONHSAG043191,chr6,25041838,25056665,+,NONHSAG043191,RP3-425P12.5
lNONHSAG043192,chr6,25053626,25057074,-,NONHSAG043192,RP3-425P12.1
lNONHSAG043193,chr6,25061611,25063508,-,NONHSAG043193,RP3-425P12.2
lNONHSAG043194,chr6,25081067,25084785,-,NONHSAG043194,CMAHP
lNONHSAG043195,chr6,25105811,25138359,-,NONHSAG043195,CMAHP
lNONHSAG043201,chr6,25244910,25261411,-,NONHSAG043201,RP3-522P13.3
lNONHSAG043204,chr6,25291948,25292251,+,NONHSAG043204,NONHSAG043204
lNONHSAG043205,chr6,25297149,25297810,+,NONHSAG043205,NONHSAG043205
lNONHSAG043206,chr6,25318264,25318633,-,NONHSAG043206,NONHSAG043206
lNONHSAG043210,chr6,25454236,25454846,-,NONHSAG043210,NONHSAG043210
lNONHSAG043213,chr6,25611771,25612930,+,NONHSAG043213,LRRC16A
lNONHSAG043225,chr6,25983811,26013959,-,NONHSAG043225,NONHSAG043225
lNONHSAG043227,chr6,26043988,26044357,+,NONHSAG043227,U91328.2
lNONHSAG043228,chr6,26086290,26091576,-,NONHSAG043228,NONHSAG043228
lNONHSAG043229,chr6,26087448,26095322,+,NONHSAG043229,HFE
lNONHSAG043230,chr6,26096386,26096828,+,NONHSAG043230,NONHSAG043230
lNONHSAG043231,chr6,26164071,26164363,+,NONHSAG043231,LARP1P1
lNONHSAG043232,chr6,26195565,26195771,+,NONHSAG043232,HIST1H1PS1
lNONHSAG043234,chr6,26285683,26301327,+,NONHSAG043234,NONHSAG043234
lNONHSAG043236,chr6,26317590,26321327,+,NONHSAG043236,NONHSAG043234
lNONHSAG043237,chr6,26318457,26319201,+,NONHSAG043237,RPI002_014463
lNONHSAG043239,chr6,26324841,26332137,-,NONHSAG043239,NONHSAG043239
lNONHSAG043240,chr6,26328162,26340279,+,NONHSAG043240,NONHSAG043240
lNONHSAG043243,chr6,26402312,26404824,+,NONHSAG043243,BTN3A1
lNONHSAG043245,chr6,26423551,26428671,+,NONHSAG043245,BTN2A3P
lNONHSAG043248,chr6,26471709,26522282,-,NONHSAG043248,NONHSAG043248
lNONHSAG043249,chr6,26474305,26477237,+,NONHSAG043249,NONHSAG043248
lNONHSAG043250,chr6,26521728,26528653,+,NONHSAG043250,CTA-14H9.5;HCG11
lNONHSAG043251,chr6,26569323,26574698,+,NONHSAG043251,NONHSAG043251
lNONHSAG043253,chr6,26611902,26613109,-,NONHSAG043253,RP11-457M11.6
lNONHSAG043255,chr6,26630553,26631779,-,NONHSAG043255,VN1R14P
lNONHSAG043256,chr6,26634382,26636780,-,NONHSAG043256,RP11-457M11.2
lNONHSAG043257,chr6,26673223,26687368,+,NONHSAG043257,NONHSAG043257
lNONHSAG043258,chr6,26673957,26687363,-,NONHSAG043258,NONHSAG043258
lNONHSAG043260,chr6,26871483,26956554,-,NONHSAG043260,GUSBP2
lNONHSAG043261,chr6,26897894,26900207,+,NONHSAG043261,RP11-239L20.3
lNONHSAG043263,chr6,26992378,27021637,-,NONHSAG043263,NONHSAG043263
lNONHSAG043264,chr6,27033434,27034310,-,NONHSAG043264,VN1R12P
lNONHSAG043267,chr6,27063602,27069456,-,NONHSAG043267,RP1-290I10.2
lNONHSAG043274,chr6,27230397,27230655,+,NONHSAG043274,NONHSAG043274
lNONHSAG043275,chr6,27255034,27256613,+,NONHSAG043275,PRSS16
lNONHSAG043276,chr6,27324760,27325962,+,NONHSAG043276,VN1R10P
lNONHSAG043277,chr6,27357822,27375374,-,NONHSAG043277,ZNF204P
lNONHSAG043279,chr6,27388266,27389225,-,NONHSAG043279,NONHSAG043279
lNONHSAG043281,chr6,27389938,27390923,+,NONHSAG043281,NONHSAG043281
lNONHSAG043283,chr6,27401882,27403902,+,NONHSAG043283,NONHSAG043283
lNONHSAG043287,chr6,27652601,27652825,-,NONHSAG043287,RP1-15D7.1
lNONHSAG043289,chr6,27694034,27719760,+,NONHSAG043289,NONHSAG043289
lNONHSAG043290,chr6,27705123,27713280,-,NONHSAG043290,NONHSAG043290
lNONHSAG043291,chr6,27757418,27763293,+,NONHSAG043291,NONHSAG043291
lNONHSAG043292,chr6,27807074,27807339,+,NONHSAG043292,HIST1H4PS1
lNONHSAG043294,chr6,27853719,27855804,+,NONHSAG043294,NONHSAG043294
lNONHSAG043297,chr6,28010722,28012355,+,NONHSAG043297,IQCB2P
lNONHSAG043300,chr6,28090806,28096856,+,NONHSAG043300,ZSCAN12P1
lNONHSAG043302,chr6,28115627,28116551,+,NONHSAG043302,RP1-265C24.5
lNONHSAG043303,chr6,28089898,28137670,-,NONHSAG043303,NONHSAG043303;ZSCAN16-AS1
lNONHSAG043304,chr6,28136848,28139678,+,NONHSAG043304,RP1-265C24.8
lNONHSAG043305,chr6,28160821,28166638,+,NONHSAG043305,ZNF192P1
lNONHSAG043306,chr6,28170844,28172521,+,NONHSAG043306,NONHSAG043306
lNONHSAG043307,chr6,28176187,28176674,+,NONHSAG043307,AL022393.7
lNONHSAG043310,chr6,28269759,28281445,+,NONHSAG043310,NONHSAG043310
lNONHSAG043312,chr6,28367204,28369153,+,NONHSAG043312,NONHSAG043312
lNONHSAG043315,chr6,28448907,28489654,-,NONHSAG043315,NONHSAG043315
lNONHSAG043316,chr6,28590208,28616805,-,NONHSAG043316,SCAND3
lNONHSAG043318,chr6,28587377,28591747,+,NONHSAG043318,RP5-1186N24.3
lNONHSAG043319,chr6,28613127,28629997,+,NONHSAG043319,NONHSAG043319
lNONHSAG043321,chr6,28648285,28654513,-,NONHSAG043321,LINC00533
lNONHSAG043324,chr6,28783632,28784004,-,NONHSAG043324,NONHSAG043323
lNONHSAG043326,chr6,28802571,28802815,-,NONHSAG043326,NONHSAG043326
lNONHSAG043327,chr6,28805966,28822156,-,NONHSAG043327,NONHSAG043327
lNONHSAG043328,chr6,28836254,28839023,-,NONHSAG043328,XXbac-BPG308K3.5
lNONHSAG043329,chr6,28859624,28865888,-,NONHSAG043329,XXbac-BPG308K3.6;LINC01623
lNONHSAG043335,chr6,28941045,28941321,+,NONHSAG043335,NONHSAG043335
lNONHSAG043339,chr6,28985693,28988887,+,NONHSAG043339,HCG15
lNONHSAG043343,chr6,29028508,29036164,-,NONHSAG043343,NONHSAG043343
lNONHSAG043345,chr6,29076572,29077168,-,NONHSAG043345,SAR1P1
lNONHSAG043350,chr6,29223873,29290399,+,NONHSAG043350,RPI002_002362
lNONHSAG043357,chr6,29497508,29510557,+,NONHSAG043357,XXbac-BPG13B8.10
lNONHSAG043369,chr6,29722980,29723971,-,NONHSAG043369,HCG4P11
lNONHSAG043371,chr6,29726600,29749049,-,NONHSAG043371,HLA-F-AS1
lNONHSAG043373,chr6,29748288,29748513,+,NONHSAG043373,HCG9P5
lNONHSAG043376,chr6,29887293,29888268,-,NONHSAG043376,HCG4P7
lNONHSAG043378,chr6,29896653,29897786,+,NONHSAG043378,HCG9P5
lNONHSAG043379,chr6,29899030,29902652,+,NONHSAG043379,NONHSAG043379
lNONHSAG043381,chr6,29907782,29908645,-,NONHSAG043381,MCCD1P1
lNONHSAG043383,chr6,29889435,29945885,+,NONHSAG043383,NONHSAG043383
lNONHSAG043384,chr6,29942074,29943067,-,NONHSAG043384,HCG4P5
lNONHSAG043385,chr6,29956595,29958570,+,NONHSAG043385,HLA-W
lNONHSAG043386,chr6,29970800,29972464,-,NONHSAG043386,MICD
lNONHSAG043387,chr6,29975111,29978410,+,NONHSAG043387,HCG9
lNONHSAG043388,chr6,29993208,29993605,+,NONHSAG043388,DDX39BP2
lNONHSAG043391,chr6,29890901,30067036,-,NONHSAG043391,HCG4P3;ZNRD1-AS1
lNONHSAG043392,chr6,30006595,30009956,+,NONHSAG043392,HLA-J
lNONHSAG043397,chr6,30100245,30114725,+,NONHSAG043397,TRIM31-AS1
lNONHSAG043399,chr6,30125283,30127408,-,NONHSAG043399,NONHSAG043399
lNONHSAG043403,chr6,30233388,30327352,-,NONHSAG043403,HCG17;HCG18
lNONHSAG043404,chr6,30259561,30266951,+,NONHSAG043404,HLA-L
lNONHSAG043406,chr6,30291536,30304135,+,NONHSAG043406,NONHSAG043406
lNONHSAG043410,chr6,30485939,30486269,+,NONHSAG043410,RANP1
lNONHSAG043411,chr6,30516265,30531421,+,NONHSAG043411,XXbac-BPG249D20.9
lNONHSAG043413,chr6,30557351,30563720,+,NONHSAG043413,PRR3
lNONHSAG043414,chr6,30571495,30582400,+,NONHSAG043414,ABCF1
lNONHSAG043416,chr6,30608888,30617000,-,NONHSAG043416,PPP1R10
lNONHSAG043417,chr6,30617870,30626393,+,NONHSAG043417,MRPS18B
lNONHSAG043419,chr6,30641647,30646819,+,NONHSAG043419,ATAT1
lNONHSAG043423,chr6,30671040,30672976,-,NONHSAG043423,NONHSAG043423
lNONHSAG043425,chr6,30688049,30688539,-,NONHSAG043425,NRM
lNONHSAG043427,chr6,30703066,30713185,+,NONHSAG043427,MDC1-AS1
lNONHSAG043429,chr6,30720379,30725416,+,NONHSAG043429,NONHSAG043429
lNONHSAG043431,chr6,30742790,30744609,+,NONHSAG043431,NONHSAG043431
lNONHSAG043433,chr6,30766824,30794324,+,NONHSAG043433,HCG20
lNONHSAG043435,chr6,30821627,30838674,+,NONHSAG043435,NONHSAG043435
lNONHSAG043436,chr6,30793143,30848302,-,NONHSAG043436,XXbac-BPG27H4.8;LINC00243
lNONHSAG043437,chr6,30864249,30864552,+,NONHSAG043437,RN7SKP186
lNONHSAG043438,chr6,30866981,30875918,-,NONHSAG043438,DDR1-AS1
lNONHSAG043447,chr6,30945486,30956232,-,NONHSAG043447,HCG21
lNONHSAG043451,chr6,31053449,31059890,+,NONHSAG043451,HCG22
lNONHSAG043457,chr6,31165951,31170499,-,NONHSAG043457,NONHSAG043457
lNONHSAG043461,chr6,31197759,31228648,+,NONHSAG043461,HCG27
lNONHSAG043462,chr6,31200164,31204382,-,NONHSAG043462,NONHSAG043462
lNONHSAG043466,chr6,31268752,31356332,-,NONHSAG043466,HLA-C
lNONHSAG043473,chr6,31377418,31378019,+,NONHSAG043473,FGFR3P1
lNONHSAG043476,chr6,31171608,31400764,-,NONHSAG043476,NONHSAG043476;PSORS1C3
lNONHSAG043479,chr6,31400701,31478744,+,NONHSAG043479,HCP5
lNONHSAG043480,chr6,31441589,31448577,+,NONHSAG043480,XXbac-BPG181B23.4
lNONHSAG043481,chr6,31462727,31463336,-,NONHSAG043481,XXbac-BPG181B23.6
lNONHSAG043483,chr6,31479981,31494760,-,NONHSAG043483,NONHSAG043483
lNONHSAG043485,chr6,31528113,31528693,+,NONHSAG043485,RPL15P4
lNONHSAG043488,chr6,31542303,31543138,+,NONHSAG043488,DDX39B-AS1
lNONHSAG043490,chr6,31545984,31546790,+,NONHSAG043490,NONHSAG043490
lNONHSAG043492,chr6,31560588,31561349,+,NONHSAG043492,NONHSAG043492
lNONHSAG043494,chr6,31580843,31582427,-,NONHSAG043494,NONHSAG043494
lNONHSAG043495,chr6,31586259,31588908,+,NONHSAG043495,LST1
lNONHSAG043500,chr6,31639028,31652393,-,NONHSAG043500,BAG6
lNONHSAG043504,chr6,31658328,31660721,+,NONHSAG043504,C6orf47-AS1
lNONHSAG043510,chr6,31727045,31730230,-,NONHSAG043510,DDAH2
lNONHSAG043514,chr6,31764135,31765588,-,NONHSAG043514,SAPCD1-AS1
lNONHSAG043520,chr6,31822213,31827327,+,NONHSAG043520,NONHSAG043520
lNONHSAG043523,chr6,31883405,31884204,+,NONHSAG043523,EHMT2-AS1
lNONHSAG043525,chr6,31952229,31955098,-,NONHSAG043525,NELFE
lNONHSAG043527,chr6,31971357,31972006,-,NONHSAG043527,DOM3Z
lNONHSAG043532,chr6,31999975,32003521,-,NONHSAG043532,C4A-AS1
lNONHSAG043536,chr6,32032712,32036258,-,NONHSAG043536,C4B-AS1
lNONHSAG043541,chr6,32098176,32117610,-,NONHSAG043541,TNXB
lNONHSAG043543,chr6,32128720,32129990,+,NONHSAG043543,NONHSAG043543
lNONHSAG043549,chr6,32180970,32182978,-,NONHSAG043549,AGER
lNONHSAG043550,chr6,32184732,32185882,-,NONHSAG043550,PBX2
lNONHSAG043554,chr6,32255710,32265838,+,NONHSAG043554,XXbac-BPG154L12.4
lNONHSAG043555,chr6,32255283,32350039,+,NONHSAG043555,NONHSAG043555
lNONHSAG043556,chr6,32254929,32394963,+,NONHSAG043556,HCG23
lNONHSAG043557,chr6,32405037,32407130,-,NONHSAG043557,NONHSAG043557
lNONHSAG043558,chr6,32413395,32415614,+,NONHSAG043558,NONHSAG043558
lNONHSAG043563,chr6,32519396,32582015,+,NONHSAG043563,NONHSAG043563
lNONHSAG043568,chr6,32662208,32665074,+,NONHSAG043568,NONHSAG043568
lNONHSAG043569,chr6,32664799,32665082,-,NONHSAG043569,NONHSAG043569
lNONHSAG043573,chr6,32825414,32828345,-,NONHSAG043573,NONHSAG043573
lNONHSAG043575,chr6,32840723,32851842,+,NONHSAG043575,XXbac-BPG246D15.8;PSMB8-AS1
lNONHSAG043576,chr6,32876477,32880072,+,NONHSAG043576,NONHSAG043576
lNONHSAG043578,chr6,32901567,32903758,-,NONHSAG043578,NONHSAG043578
lNONHSAG043581,chr6,32964040,32968659,-,NONHSAG043581,NONHSAG043581
lNONHSAG043582,chr6,32970231,32970886,+,NONHSAG043582,BRD2-IT1
lNONHSAG043583,chr6,32972064,32972853,-,NONHSAG043583,XXbac-BPG181M17.6
lNONHSAG043588,chr6,33076017,33086790,+,NONHSAG043588,HLA-DPB1
lNONHSAG043589,chr6,33084943,33128091,-,NONHSAG043589,NONHSAG043589
lNONHSAG043591,chr6,33131215,33143325,-,NONHSAG043591,HLA-DPA3
lNONHSAG043592,chr6,33142993,33148063,+,NONHSAG043592,HCG24
lNONHSAG043593,chr6,33186569,33194201,+,NONHSAG043593,NONHSAG043593
lNONHSAG043595,chr6,33237798,33239690,+,NONHSAG043595,HTATSF1P
lNONHSAG043596,chr6,33246074,33246856,-,NONHSAG043596,NONHSAG043596
lNONHSAG043597,chr6,33247925,33249739,-,NONHSAG043597,NONHSAG043597
lNONHSAG043598,chr6,33249533,33254989,+,NONHSAG043598,HCG25
lNONHSAG043601,chr6,33272074,33276504,+,NONHSAG043601,RPS18
lNONHSAG043602,chr6,33320458,33320977,-,NONHSAG043602,DAXX
lNONHSAG043604,chr6,33399762,33400594,+,NONHSAG043604,KIFC1
lNONHSAG043605,chr6,33411048,33416436,+,NONHSAG043605,PHF1
lNONHSAG043608,chr6,33436835,33454453,-,NONHSAG043608,NONHSAG043608
lNONHSAG043612,chr6,33564831,33565488,+,NONHSAG043612,NONHSAG043612
lNONHSAG043613,chr6,33586105,33593338,-,NONHSAG043613,LINC00336
lNONHSAG043614,chr6,33631316,33633637,-,NONHSAG043614,NONHSAG043614
lNONHSAG043615,chr6,33856275,33880101,+,NONHSAG043615,NONHSAG043615
lNONHSAG043616,chr6,33867505,33896940,-,NONHSAG043616,RP3-468B3.3;LINC01016
lNONHSAG043619,chr6,33890089,33928283,+,NONHSAG043619,RP3-468B3.2
lNONHSAG043622,chr6,33997489,34010611,-,NONHSAG043622,NONHSAG043622
lNONHSAG043625,chr6,34235620,34236694,+,NONHSAG043625,NONHSAG043625
lNONHSAG043626,chr6,34236872,34246230,+,NONHSAG043626,HMGA1
lNONHSAG043628,chr6,34263450,34282192,-,NONHSAG043628,NONHSAG043628
lNONHSAG043629,chr6,34248567,34286768,+,NONHSAG043629,RP11-513I15.6
lNONHSAG043632,chr6,34417455,34426099,-,NONHSAG043632,RPS10
lNONHSAG043633,chr6,34576257,34576656,-,NONHSAG043633,RP3-391O22.3
lNONHSAG043634,chr6,34616537,34617258,+,NONHSAG043634,RP3-391O22.2
lNONHSAG043635,chr6,34685356,34685642,-,NONHSAG043635,RN7SL200P
lNONHSAG043636,chr6,34686601,34687106,+,NONHSAG043636,RP3-391O22.1
lNONHSAG043637,chr6,34696316,34697645,+,NONHSAG043637,NONHSAG043637
lNONHSAG043639,chr6,34757918,34773784,+,NONHSAG043639,SNRPC
lNONHSAG043640,chr6,35023521,35023831,+,NONHSAG043640,RP11-527B17.2
lNONHSAG043641,chr6,35150677,35164226,+,NONHSAG043641,NONHSAG043641
lNONHSAG043649,chr6,35279176,35279819,-,NONHSAG043649,RP3-329A5.1
lNONHSAG043650,chr6,35317809,35321765,+,NONHSAG043650,DEF6
lNONHSAG043653,chr6,35426884,35427220,+,NONHSAG043653,NONHSAG043653
lNONHSAG043657,chr6,35542393,35614756,+,NONHSAG043657,RP3-340B19.3
lNONHSAG043659,chr6,35726761,35736948,-,NONHSAG043659,RP3-510O8.4
lNONHSAG043663,chr6,35989514,35990436,-,NONHSAG043663,DPRXP2
lNONHSAG043665,chr6,36116147,36123827,+,NONHSAG043665,NONHSAG043665
lNONHSAG043666,chr6,36139966,36197206,-,NONHSAG043666,RP1-179N16.6
