lncRNA_id,chr,start,end,strand,gene_id,gene_name
lENSMUSG00000085749,chr4,117295816,117297725,+,ENSMUSG00000085749,Gm12843
lENSMUSG00000085750,chr2,128189986,128204634,+,ENSMUSG00000085750,Gm14009
lENSMUSG00000085751,chr7,96339482,96341964,-,ENSMUSG00000085751,Gm15412
lENSMUSG00000085754,chr3,103771951,103789402,+,ENSMUSG00000085754,Gm15886
lENSMUSG00000085757,chrX,62510538,62527011,-,ENSMUSG00000085757,1700019B21Rik
lENSMUSG00000085760,chr2,164459895,164460955,-,ENSMUSG00000085760,Gm14302
lENSMUSG00000085761,chr4,142017897,142028996,+,ENSMUSG00000085761,4930455G09Rik
lENSMUSG00000085763,chr4,52430284,52438965,-,ENSMUSG00000085763,Smc2os
lENSMUSG00000085766,chr2,27882924,27887052,-,ENSMUSG00000085766,2810430I11Rik
lENSMUSG00000085767,chr2,26381525,26389018,+,ENSMUSG00000085767,Gm13563
lENSMUSG00000085768,chr2,73421908,73429142,+,ENSMUSG00000085768,Gm13707
lENSMUSG00000085771,chr5,105580439,105581772,+,ENSMUSG00000085771,C230066G23Rik
lENSMUSG00000085773,chr3,144947560,144954878,+,ENSMUSG00000085773,Gm16233
lENSMUSG00000085774,chr4,141261761,141266016,-,ENSMUSG00000085774,Gm13055
lENSMUSG00000085776,chr6,50566642,50594865,+,ENSMUSG00000085776,5430402O13Rik
lENSMUSG00000085782,chr6,83166151,83172755,-,ENSMUSG00000085782,Gm15624
lENSMUSG00000085785,chr6,144672867,144693834,+,ENSMUSG00000085785,Sox5os3
lENSMUSG00000085786,chr6,128951203,128975029,-,ENSMUSG00000085786,Gm15987
lENSMUSG00000085787,chr4,150315176,150315436,-,ENSMUSG00000085787,Gm13092
lENSMUSG00000085790,chr4,106088713,106105068,-,ENSMUSG00000085790,Gm12729
lENSMUSG00000085792,chr7,96596651,96629069,-,ENSMUSG00000085792,Gm15414
lENSMUSG00000085794,chr6,83692805,83712201,-,ENSMUSG00000085794,Vax2os
lENSMUSG00000085796,chr2,146542930,146546108,+,ENSMUSG00000085796,4933406D12Rik
lENSMUSG00000085797,chr2,125274563,125277172,+,ENSMUSG00000085797,A530010F05Rik
lENSMUSG00000085804,chr4,130974789,131001339,+,ENSMUSG00000085804,Gm12973
lENSMUSG00000085805,chr2,151104891,151106326,+,ENSMUSG00000085805,Gm14145
lENSMUSG00000085808,chrX,57200642,57204378,+,ENSMUSG00000085808,Gm14718
lENSMUSG00000085812,chr1,72459498,72460027,+,ENSMUSG00000085812,Gm15843
lENSMUSG00000085813,chr6,127934688,127944839,-,ENSMUSG00000085813,Gm15870
lENSMUSG00000085815,chr2,52739070,52739455,-,ENSMUSG00000085815,Gm13548
lENSMUSG00000085816,chr4,142307764,142346475,-,ENSMUSG00000085816,Gm13052
lENSMUSG00000085817,chr4,91626588,91630139,+,ENSMUSG00000085817,Gm12668
lENSMUSG00000085818,chr2,5895509,5900131,+,ENSMUSG00000085818,Gm13267
lENSMUSG00000085819,chr4,149347884,149365277,+,ENSMUSG00000085819,Ube4bos1
lENSMUSG00000085828,chr6,88842853,88847274,+,ENSMUSG00000085828,Gm15612
lENSMUSG00000085830,chr2,25291219,25298925,+,ENSMUSG00000085830,Grin1os
lENSMUSG00000085836,chr4,141347813,141350853,+,ENSMUSG00000085836,Gm13074
lENSMUSG00000085838,chr2,73658269,73660263,+,ENSMUSG00000085838,Chn1os1
lENSMUSG00000085839,chr5,66985090,66985641,-,ENSMUSG00000085839,Gm15949
lENSMUSG00000085841,chr1,166762144,166770485,+,ENSMUSG00000085841,Gm4954
lENSMUSG00000085845,chr2,77462668,77480938,+,ENSMUSG00000085845,Gm13944
lENSMUSG00000085847,chr6,33038467,33043222,+,ENSMUSG00000085847,Gm14540
lENSMUSG00000085852,chr2,93403546,93417830,+,ENSMUSG00000085852,Gm13807
lENSMUSG00000085857,chr1,121489295,121493203,-,ENSMUSG00000085857,Gm15392
lENSMUSG00000085858,chr5,77116809,77122348,-,ENSMUSG00000085858,Gm15831
lENSMUSG00000085862,chr2,50296809,50433967,+,ENSMUSG00000085862,Gm13483
lENSMUSG00000085867,chr1,139939600,139994205,-,ENSMUSG00000085867,Gm5834
lENSMUSG00000085869,chr4,150668247,150678792,-,ENSMUSG00000085869,Gm16079
lENSMUSG00000085870,chr4,114680803,114687595,+,ENSMUSG00000085870,Gm12829
lENSMUSG00000085871,chr4,100523246,100527801,-,ENSMUSG00000085871,Ube2uos
lENSMUSG00000085873,chr4,109403793,109406155,-,ENSMUSG00000085873,Ttc39aos1
lENSMUSG00000085875,chr4,123905061,123918023,-,ENSMUSG00000085875,Gm12905
lENSMUSG00000085876,chr4,45762376,45764223,-,ENSMUSG00000085876,Gm12409
lENSMUSG00000085885,chr4,24966516,25271099,+,ENSMUSG00000085885,Gm11906
lENSMUSG00000085886,chr7,4126339,4136926,-,ENSMUSG00000085886,D030047H15Rik
lENSMUSG00000085889,chr2,118304913,118308166,+,ENSMUSG00000085889,1700054M17Rik
lENSMUSG00000085892,chr7,124476540,124494301,-,ENSMUSG00000085892,Gm15339
lENSMUSG00000085894,chr1,39547569,39552002,-,ENSMUSG00000085894,Gm15832
lENSMUSG00000085898,chr8,21091365,21091846,+,ENSMUSG00000085898,Gm6689
lENSMUSG00000085899,chr7,124186717,124290270,+,ENSMUSG00000085899,Gm15338
lENSMUSG00000085900,chr5,107630249,107633850,-,ENSMUSG00000085900,A930041C12Rik
lENSMUSG00000085905,chr2,172324333,172338663,+,ENSMUSG00000085905,Gm14273
lENSMUSG00000085909,chr4,12271398,12314583,+,ENSMUSG00000085909,Gm11846
lENSMUSG00000085910,chr4,42736592,42738094,+,ENSMUSG00000085910,Gm12395
lENSMUSG00000085911,chr2,138589391,138649122,+,ENSMUSG00000085911,Gm14061
lENSMUSG00000085914,chr2,167662108,167667697,+,ENSMUSG00000085914,Gm14320
lENSMUSG00000085915,chr5,100220439,100355119,-,ENSMUSG00000085915,Gm8091
lENSMUSG00000085918,chr4,140810992,140817511,+,ENSMUSG00000085918,Gm13032
lENSMUSG00000085921,chr2,80394896,80400525,+,ENSMUSG00000085921,Gm13752
lENSMUSG00000085923,chr7,34653183,34660416,+,ENSMUSG00000085923,Gm12781
lENSMUSG00000085927,chr7,55979926,55980850,+,ENSMUSG00000085927,Gm15888
lENSMUSG00000085928,chr4,139926110,139943519,-,ENSMUSG00000085928,4933427I22Rik
lENSMUSG00000085929,chr2,27540425,27543362,+,ENSMUSG00000085929,Gm13421
lENSMUSG00000085931,chr4,94089575,94425588,-,ENSMUSG00000085931,Gm12648;ENSMUSG00000085931
lENSMUSG00000085933,chr4,106498812,106540546,-,ENSMUSG00000085933,Tmem61
lENSMUSG00000085938,chr2,173793436,173847670,-,ENSMUSG00000085938,Gm14371
lENSMUSG00000085945,chr7,112612559,112680081,-,ENSMUSG00000085945,2310014F06Rik
lENSMUSG00000085949,chr2,172288132,172290520,+,ENSMUSG00000085949,Gm14275
lENSMUSG00000085950,chr2,38424001,38455851,+,ENSMUSG00000085950,Gm13589
lENSMUSG00000085953,chr3,31285586,31316891,+,ENSMUSG00000085953,Gm15496
lENSMUSG00000085956,chr3,95015624,95020138,+,ENSMUSG00000085956,4930481B07Rik
lENSMUSG00000085958,chr2,146259285,146267160,+,ENSMUSG00000085958,A930019D19Rik
lENSMUSG00000085965,chr1,60778842,60803790,+,ENSMUSG00000085965,2310016D23Rik
lENSMUSG00000085971,chr5,148995650,149015813,-,ENSMUSG00000085971,Gm15411
lENSMUSG00000085975,chr2,60037140,60038837,+,ENSMUSG00000085975,Gm13572
lENSMUSG00000085976,chr2,92742229,92759208,+,ENSMUSG00000085976,Gm13816
lENSMUSG00000085982,chrX,153037628,153072915,+,ENSMUSG00000085982,9530051G07Rik
lENSMUSG00000085989,chrX,30373538,30422500,+,ENSMUSG00000085989,Gm7437
lENSMUSG00000085990,chr4,46535900,46539802,+,ENSMUSG00000085990,Gm16731
lENSMUSG00000085995,chr7,48877957,48913040,+,ENSMUSG00000085995,Gm2788
lENSMUSG00000085996,chr4,4138320,4188703,+,ENSMUSG00000085996,A830012C17Rik
lENSMUSG00000085998,chrX,53695854,53716773,-,ENSMUSG00000085998,AW822252
lENSMUSG00000086000,chr4,44967768,44971096,+,ENSMUSG00000086000,Gm12493
lENSMUSG00000086001,chr2,34912870,34916014,+,ENSMUSG00000086001,Gm13448
lENSMUSG00000086006,chr2,11339487,11344111,+,ENSMUSG00000086006,Gm13293
lENSMUSG00000086007,chr2,51420983,51438785,-,ENSMUSG00000086007,1700057H21Rik
lENSMUSG00000086009,chr1,61616942,61621149,-,ENSMUSG00000086009,4930587A21Rik
lENSMUSG00000086013,chr6,145250528,145251849,+,ENSMUSG00000086013,Gm15706
lENSMUSG00000086014,chr9,40718905,40719986,-,ENSMUSG00000086014,Gm16095
lENSMUSG00000086016,chr9,21091754,21128393,+,ENSMUSG00000086016,1700084C06Rik
lENSMUSG00000086021,chr6,147242526,147243801,-,ENSMUSG00000086021,Gm15767
lENSMUSG00000086026,chr4,37249402,37332515,+,ENSMUSG00000086026,Gm12374
lENSMUSG00000086027,chr4,72168767,72169449,+,ENSMUSG00000086027,Gm11250
lENSMUSG00000086029,chr2,105536079,105670330,-,ENSMUSG00000086029,Pax6os1
lENSMUSG00000086030,chr2,162867078,162868194,-,ENSMUSG00000086030,Gm14255
lENSMUSG00000086032,chr7,3666251,3670278,+,ENSMUSG00000086032,Gm15929
lENSMUSG00000086035,chr4,89421847,89463487,+,ENSMUSG00000086035,Gm12610
lENSMUSG00000086041,chr4,107349038,107351353,-,ENSMUSG00000086041,Gm12869
lENSMUSG00000086042,chr4,91646314,91651152,+,ENSMUSG00000086042,Gm12670
lENSMUSG00000086043,chr4,43631538,43641533,-,ENSMUSG00000086043,Gm12473
lENSMUSG00000086044,chr2,75147117,75177658,-,ENSMUSG00000086044,A330043C09Rik
lENSMUSG00000086047,chr5,117115217,117118723,+,ENSMUSG00000086047,9530046B11Rik
lENSMUSG00000086048,chrX,15922303,15939249,-,ENSMUSG00000086048,Drr1
lENSMUSG00000086052,chr4,6688168,6704160,+,ENSMUSG00000086052,Gm11802
lENSMUSG00000086053,chr1,75392130,75396363,-,ENSMUSG00000086053,Gm15178
lENSMUSG00000086054,chr5,114968783,114998042,+,ENSMUSG00000086054,Hnf1aos1
lENSMUSG00000086061,chr4,141398828,141411191,+,ENSMUSG00000086061,Gm13075
lENSMUSG00000086064,chr1,37329666,37334172,-,ENSMUSG00000086064,4930439A04Rik
lENSMUSG00000086065,chr8,3259703,3260641,+,ENSMUSG00000086065,Gm16180
lENSMUSG00000086067,chr8,84611201,84617184,-,ENSMUSG00000086067,Gm16183
lENSMUSG00000086069,chr2,73459704,73477602,+,ENSMUSG00000086069,Gm13708
lENSMUSG00000086070,chr4,7560687,7573801,+,ENSMUSG00000086070,8430436N08Rik
lENSMUSG00000086071,chr4,19716731,19720199,-,ENSMUSG00000086071,Gm12354
lENSMUSG00000086072,chr4,16464875,16509323,+,ENSMUSG00000086072,Gm11861
lENSMUSG00000086074,chr4,88722756,88757579,-,ENSMUSG00000086074,Gm13274
lENSMUSG00000086075,chr5,117389138,117393498,+,ENSMUSG00000086075,Gm15728
lENSMUSG00000086077,chr2,74695519,74697365,+,ENSMUSG00000086077,Gm14396
lENSMUSG00000086080,chr4,10479961,10797811,-,ENSMUSG00000086080,1700123O12Rik
lENSMUSG00000086081,chrX,74804798,74805560,+,ENSMUSG00000086081,Spin2-ps3
lENSMUSG00000086087,chr4,124293692,124299848,-,ENSMUSG00000086087,Gm12916
lENSMUSG00000086090,chr3,37052214,37060035,-,ENSMUSG00000086090,Gm12531
lENSMUSG00000086098,chr2,167201575,167202799,+,ENSMUSG00000086098,Gm14291
lENSMUSG00000086103,chr4,11611138,11615007,-,ENSMUSG00000086103,Gm11832
lENSMUSG00000086108,chr7,130861284,130866330,-,ENSMUSG00000086108,Gm5602
lENSMUSG00000086118,chr2,156609205,156613422,-,ENSMUSG00000086118,Gm14169
lENSMUSG00000086119,chr9,118890074,118926455,-,ENSMUSG00000086119,Gm2415
lENSMUSG00000086122,chr5,116243705,116254953,+,ENSMUSG00000086122,Gm14507
lENSMUSG00000086127,chr4,33303568,33310137,-,ENSMUSG00000086127,Gm11934
lENSMUSG00000086129,chr2,58705768,58735396,+,ENSMUSG00000086129,Gm13558
lENSMUSG00000086134,chr8,25548660,25556083,-,ENSMUSG00000086134,Gm16159
lENSMUSG00000086136,chr4,103382499,103492040,+,ENSMUSG00000086136,Gm12718
lENSMUSG00000086139,chr4,62723515,62727537,-,ENSMUSG00000086139,Gm11211
lENSMUSG00000086141,chr2,147944739,148040203,-,ENSMUSG00000086141,9030622O22Rik
lENSMUSG00000086145,chr1,152684025,152687501,-,ENSMUSG00000086145,Gm15479
lENSMUSG00000086150,chr4,32559679,32571708,-,ENSMUSG00000086150,Bach2os
lENSMUSG00000086155,chr7,4074124,4120728,-,ENSMUSG00000086155,9430041J12Rik
lENSMUSG00000086156,chr8,66384622,66387535,-,ENSMUSG00000086156,Gm15354
lENSMUSG00000086157,chrX,39870499,40475561,+,ENSMUSG00000086157,Gm14643
lENSMUSG00000086159,chr4,140679752,140684617,+,ENSMUSG00000086159,Gm13025
lENSMUSG00000086164,chr4,140142872,140144633,+,ENSMUSG00000086164,Gm13029
lENSMUSG00000086165,chr5,120479841,120480903,-,ENSMUSG00000086165,Gm15690
lENSMUSG00000086166,chr2,180829489,180889660,-,ENSMUSG00000086166,Gm14342
lENSMUSG00000086167,chr5,115053468,115053840,-,ENSMUSG00000086167,Gm13827
lENSMUSG00000086171,chr2,143535475,143547837,-,ENSMUSG00000086171,Pcsk2os1
lENSMUSG00000086173,chrX,52742562,52744960,-,ENSMUSG00000086173,Kis2
lENSMUSG00000086176,chr6,64990946,64991508,+,ENSMUSG00000086176,Gm15534
lENSMUSG00000086177,chr2,174856288,174866531,+,ENSMUSG00000086177,Gm14616
lENSMUSG00000086179,chr2,164550529,164559730,+,ENSMUSG00000086179,Gm14317
lENSMUSG00000086181,chr3,38874569,38888259,-,ENSMUSG00000086181,C230034O21Rik
lENSMUSG00000086184,chr7,34388664,34394779,+,ENSMUSG00000086184,Gm12764
lENSMUSG00000086186,chr2,110031249,110050479,-,ENSMUSG00000086186,Ccdc34os
lENSMUSG00000086187,chr4,120615839,120622682,+,ENSMUSG00000086187,Gm12860
lENSMUSG00000086190,chr8,47026804,47038177,-,ENSMUSG00000086190,4930579M01Rik
lENSMUSG00000086192,chr2,32016643,32017344,-,ENSMUSG00000086192,Gm13609
lENSMUSG00000086196,chr2,60338187,60371234,+,ENSMUSG00000086196,Gm13571
lENSMUSG00000086203,chr2,117806677,117812813,-,ENSMUSG00000086203,Gm13985
lENSMUSG00000086204,chr1,67249199,67323609,+,ENSMUSG00000086204,Gm15668;ENSMUSG00000086204
lENSMUSG00000086205,chr4,44970575,44978319,-,ENSMUSG00000086205,Gm12679
lENSMUSG00000086206,chr2,91195905,91202778,-,ENSMUSG00000086206,Gm13783
lENSMUSG00000086211,chr4,44664414,44685347,+,ENSMUSG00000086211,Gm12462
lENSMUSG00000086212,chr6,31366884,31398773,-,ENSMUSG00000086212,Mkln1os
lENSMUSG00000086214,chr2,137870045,137876831,-,ENSMUSG00000086214,Gm14062
lENSMUSG00000086219,chr5,116438719,116465487,+,ENSMUSG00000086219,Srrm4os
lENSMUSG00000086220,chr5,136274995,136417894,+,ENSMUSG00000086220,Gm16599
lENSMUSG00000086221,chr2,117821927,117909136,+,ENSMUSG00000086221,4930412B13Rik
lENSMUSG00000086224,chr3,5177585,5220841,-,ENSMUSG00000086224,2700069I18Rik
lENSMUSG00000086225,chr9,100624973,100625965,-,ENSMUSG00000086225,Gm8661
lENSMUSG00000086227,chr4,13076139,13096806,+,ENSMUSG00000086227,Gm11820
lENSMUSG00000086229,chr7,104821203,104822256,+,ENSMUSG00000086229,Gm4887
lENSMUSG00000086231,chr2,72244964,72248975,-,ENSMUSG00000086231,Rapgef4os3
lENSMUSG00000086232,chr7,65579997,65635913,-,ENSMUSG00000086232,Gm7546
lENSMUSG00000086233,chr4,9283971,9287391,-,ENSMUSG00000086233,Gm11816
lENSMUSG00000086234,chr5,74032267,74040003,+,ENSMUSG00000086234,Usp46os2
lENSMUSG00000086235,chr1,8468425,8468825,-,ENSMUSG00000086235,Gm16284
lENSMUSG00000086236,chr9,103423577,103461260,+,ENSMUSG00000086236,5830418P13Rik
lENSMUSG00000086239,chr6,135732869,135744311,+,ENSMUSG00000086239,Gm14329
lENSMUSG00000086240,chr1,28580498,28580772,-,ENSMUSG00000086240,Gm7846
lENSMUSG00000086244,chrX,129064296,129067146,+,ENSMUSG00000086244,4930558G05Rik
lENSMUSG00000086247,chr5,110154399,110176504,-,ENSMUSG00000086247,Gm15787
lENSMUSG00000086248,chr9,95636971,95638265,-,ENSMUSG00000086248,Gm16127
lENSMUSG00000086251,chr4,94979202,95028544,+,ENSMUSG00000086251,Gm12694
lENSMUSG00000086253,chr4,60502840,60521169,+,ENSMUSG00000086253,Gm13773
lENSMUSG00000086254,chr7,124625669,124708935,-,ENSMUSG00000086254,3100003L05Rik
lENSMUSG00000086257,chr4,26635819,26705449,-,ENSMUSG00000086257,4930548K13Rik
lENSMUSG00000086259,chr5,100077961,100095273,+,ENSMUSG00000086259,Tmem150cos
lENSMUSG00000086261,chr7,107198742,107200189,-,ENSMUSG00000086261,Gm3765
lENSMUSG00000086264,chr1,136126177,136131183,-,ENSMUSG00000086264,Gm15850
lENSMUSG00000086266,chr7,142659692,142670356,+,ENSMUSG00000086266,Igf2os
lENSMUSG00000086273,chr3,82876704,82943638,+,ENSMUSG00000086273,Rbm46os
lENSMUSG00000086275,chr4,123833621,123859513,-,ENSMUSG00000086275,1700121C08Rik
lENSMUSG00000086279,chr8,46152609,46156100,+,ENSMUSG00000086279,Gm15634
lENSMUSG00000086282,chr6,144720910,144759883,+,ENSMUSG00000086282,Sox5os4
lENSMUSG00000086284,chr4,45234722,45243990,-,ENSMUSG00000086284,Frmpd1os
lENSMUSG00000086286,chrX,151169699,151171764,+,ENSMUSG00000086286,Gm15138
lENSMUSG00000086288,chr3,94998799,95004869,-,ENSMUSG00000086288,Gm15265
lENSMUSG00000086289,chr8,25037051,25041892,+,ENSMUSG00000086289,Gm16933
lENSMUSG00000086290,chr4,132308622,132311024,+,ENSMUSG00000086290,Snhg12;SNHG12
lENSMUSG00000086291,chr5,34211809,34213802,-,ENSMUSG00000086291,Gm15513
lENSMUSG00000086296,chr9,106148686,106160201,+,ENSMUSG00000086296,D030055H07Rik
lENSMUSG00000086302,chr5,114551288,114554016,+,ENSMUSG00000086302,Gm13790
lENSMUSG00000086308,chr2,116067224,116085911,+,ENSMUSG00000086308,G630016G05Rik
lENSMUSG00000086321,chr4,83378316,83390668,-,ENSMUSG00000086321,Gm11413
lENSMUSG00000086324,chr16,35966751,35983230,-,,ENSMUSG00000086324
lENSMUSG00000086326,chr4,148356378,148359460,-,ENSMUSG00000086326,Gm13200
lENSMUSG00000086329,chr2,131298544,131299835,+,ENSMUSG00000086329,Gm14233
lENSMUSG00000086332,chr4,19933840,20005671,-,ENSMUSG00000086332,4930480G23Rik
lENSMUSG00000086336,chr4,129491968,129509746,-,ENSMUSG00000086336,Gm12979
lENSMUSG00000086340,chr2,18054192,18056613,-,ENSMUSG00000086340,1810059C17Rik
lENSMUSG00000086342,chr4,125082856,125084947,-,ENSMUSG00000086342,Gm12932
lENSMUSG00000086346,chr4,55450683,55465814,-,ENSMUSG00000086346,Gm12510
lENSMUSG00000086349,chr2,51241830,51295945,+,ENSMUSG00000086349,Gm13497
lENSMUSG00000086350,chr1,178313327,178318549,-,ENSMUSG00000086350,B230369F24Rik
lENSMUSG00000086353,chr2,48062547,48457245,-,ENSMUSG00000086353,Gm13481;ENSMUSG00000086353
lENSMUSG00000086354,chr2,76722775,76786708,+,ENSMUSG00000086354,Gm13938;ENSMUSG00000086354
lENSMUSG00000086355,chr4,40482839,40525548,-,ENSMUSG00000086355,4933428C19Rik
lENSMUSG00000086356,chr2,31886933,31892417,-,ENSMUSG00000086356,Gm13441
lENSMUSG00000086358,chr2,13271600,13325827,+,ENSMUSG00000086358,Gm13270
lENSMUSG00000086364,chr4,68023030,68137113,+,ENSMUSG00000086364,Gm11751
lENSMUSG00000086368,chr5,115301119,115319208,+,ENSMUSG00000086368,Gm13830
lENSMUSG00000086369,chr4,129906215,129919787,+,ENSMUSG00000086369,E330017L17Rik
lENSMUSG00000086370,chrX,103560906,103623790,-,ENSMUSG00000086370,Ftx
lENSMUSG00000086371,chr4,54646541,54689451,+,ENSMUSG00000086371,Gm12478
lENSMUSG00000086377,chr3,91071661,91075195,+,ENSMUSG00000086377,4930529C04Rik
lENSMUSG00000086379,chr2,132490633,132524057,+,ENSMUSG00000086379,1700026D11Rik
lENSMUSG00000086381,chr9,7669428,7695631,-,ENSMUSG00000086381,AV064505
lENSMUSG00000086384,chr2,144059137,144068806,-,ENSMUSG00000086384,Banf2os
lENSMUSG00000086385,chr4,100119620,100120841,+,ENSMUSG00000086385,Gm12701
lENSMUSG00000086387,chr9,66572000,66582059,+,ENSMUSG00000086387,Gm15563
lENSMUSG00000086389,chr3,89315438,89318907,+,ENSMUSG00000086389,Gm15998
lENSMUSG00000086390,chr8,106135399,106138525,+,ENSMUSG00000086390,1810019D21Rik
lENSMUSG00000086392,chr3,35999832,36025106,+,ENSMUSG00000086392,Mccc1os
lENSMUSG00000086396,chr2,57181830,57188257,+,ENSMUSG00000086396,4930555B11Rik
lENSMUSG00000086399,chr9,69477028,69479598,-,ENSMUSG00000086399,Gm16144
lENSMUSG00000086401,chr5,110770948,110779260,+,ENSMUSG00000086401,Gm15559
lENSMUSG00000086404,chrX,8097086,8106701,+,ENSMUSG00000086404,Gm6787
lENSMUSG00000086405,chr2,30629654,30689210,+,ENSMUSG00000086405,9330198N18Rik
lENSMUSG00000086407,chr2,150606232,150610254,+,ENSMUSG00000086407,Gm14123
lENSMUSG00000086408,chr1,61440100,61469475,+,ENSMUSG00000086408,Gm11588
lENSMUSG00000086409,chr6,17710597,17711207,-,ENSMUSG00000086409,Gm13898
lENSMUSG00000086411,chr2,168010528,168011506,+,ENSMUSG00000086411,Gm14236
lENSMUSG00000086414,chr7,105762320,105863650,+,ENSMUSG00000086414,Gm15645
lENSMUSG00000086416,chr2,125207528,125217512,-,ENSMUSG00000086416,Gm14002
lENSMUSG00000086417,chr4,116824902,116830603,+,ENSMUSG00000086417,Gm12996
lENSMUSG00000086418,chr2,20709374,20713234,-,ENSMUSG00000086418,Gm13362
lENSMUSG00000086421,chr2,118829873,118834122,-,ENSMUSG00000086421,Gm14091
lENSMUSG00000086422,chr5,38575030,38575429,+,ENSMUSG00000086422,4930421P07Rik
lENSMUSG00000086425,chr2,28095476,28127731,+,ENSMUSG00000086425,F730016J06Rik
lENSMUSG00000086426,chrX,141724837,141726163,+,ENSMUSG00000086426,Gm15295
lENSMUSG00000086427,chr6,52244392,52249799,+,ENSMUSG00000086427,Hoxa11os
lENSMUSG00000086429,chr6,113067427,113077333,-,ENSMUSG00000086429,Gt(ROSA)26Sor
lENSMUSG00000086430,chr2,5037279,5041133,+,ENSMUSG00000086430,4930551O13Rik
lENSMUSG00000086433,chr7,97598348,97645112,-,ENSMUSG00000086433,Rsf1os1
lENSMUSG00000086437,chr4,140422523,140431931,+,ENSMUSG00000086437,Gm13021
lENSMUSG00000086441,chrX,140178697,140277862,-,ENSMUSG00000086441,Gm15046;ENSMUSG00000086441
lENSMUSG00000086443,chr4,122961308,122963475,+,ENSMUSG00000086443,4933421A08Rik
lENSMUSG00000086445,chr2,3925807,3929139,-,ENSMUSG00000086445,Gm13191
lENSMUSG00000086447,chr2,52367062,52390307,+,ENSMUSG00000086447,Gm13522
lENSMUSG00000086449,chr2,35819189,35823385,+,ENSMUSG00000086449,9030204H09Rik
lENSMUSG00000086450,chr2,141230430,141286991,-,ENSMUSG00000086450,Macrod2os1
lENSMUSG00000086451,chr8,77610859,77769682,+,ENSMUSG00000086451,4933431K23Rik
lENSMUSG00000086453,chr2,164754241,164769666,-,ENSMUSG00000086453,Gm11457
lENSMUSG00000086454,chr2,104559162,104571429,+,ENSMUSG00000086454,Platr14
lENSMUSG00000086462,chr2,116848098,116877168,-,ENSMUSG00000086462,Gm13990
lENSMUSG00000086470,chr4,58648391,58658592,-,ENSMUSG00000086470,Gm12580
lENSMUSG00000086473,chrX,12670634,12670742,+,ENSMUSG00000086473,Gm16265
lENSMUSG00000086477,chr7,98682335,98702928,-,ENSMUSG00000086477,Gm15506
lENSMUSG00000086478,chr2,132958441,132959805,+,ENSMUSG00000086478,Gm14102
lENSMUSG00000086479,chr5,43876029,43877304,+,ENSMUSG00000086479,Gm16014
lENSMUSG00000086482,chr4,117213333,117213782,-,ENSMUSG00000086482,1700012C08Rik
lENSMUSG00000086483,chr4,108942842,108972077,-,ENSMUSG00000086483,8030443G20Rik
lENSMUSG00000086484,chr2,33805815,33813591,+,ENSMUSG00000086484,Nron
lENSMUSG00000086495,chr2,91044091,91053933,-,ENSMUSG00000086495,Gm13778
lENSMUSG00000086496,chr2,158595471,158610723,-,ENSMUSG00000086496,Gm14204
lENSMUSG00000086498,chr4,99146913,99161642,-,ENSMUSG00000086498,Gm12681
lENSMUSG00000086502,chr7,127448635,127460360,+,ENSMUSG00000086502,B130055M24Rik
lENSMUSG00000086504,chr2,142902964,142903572,+,ENSMUSG00000086504,Kif16bos
lENSMUSG00000086509,chr2,147184082,147331681,+,ENSMUSG00000086509,Nkx2-2os
lENSMUSG00000086512,chr4,87298361,87301270,+,ENSMUSG00000086512,Gm12600
lENSMUSG00000086515,chr2,70503432,70509199,-,ENSMUSG00000086515,Erich2os
lENSMUSG00000086517,chr3,37231332,37232469,+,ENSMUSG00000086517,Gm12534
lENSMUSG00000086518,chrX,9037156,9038320,-,ENSMUSG00000086518,Gm14503
lENSMUSG00000086524,chrX,103066667,103067180,-,ENSMUSG00000086524,Pabpc1l2a-ps
lENSMUSG00000086526,chr7,34230419,34234102,-,ENSMUSG00000086526,Gm12762
lENSMUSG00000086527,chr6,121223691,121226153,-,ENSMUSG00000086527,Gm15856
lENSMUSG00000086528,chr5,8037293,8052707,-,ENSMUSG00000086528,Gm15731;ENSMUSG00000086528
lENSMUSG00000086529,chr2,155547039,155556930,-,ENSMUSG00000086529,Acss2os
lENSMUSG00000086533,chr7,18993233,19001222,-,ENSMUSG00000086533,Mypopos
lENSMUSG00000086539,chr9,63398600,63568691,+,ENSMUSG00000086539,Gm16759
lENSMUSG00000086542,chr6,30673943,30682266,+,ENSMUSG00000086542,Gm13782
lENSMUSG00000086544,chr2,73596525,73616012,+,ENSMUSG00000086544,Chn1os3
lENSMUSG00000086546,chr2,73370908,73379297,+,ENSMUSG00000086546,Gm13709
lENSMUSG00000086549,chr4,156052714,156059802,-,ENSMUSG00000086549,ENSMUSG00000086549;Gm13648
lENSMUSG00000086554,chr4,117975035,117993972,+,ENSMUSG00000086554,9530034E10Rik
lENSMUSG00000086557,chr3,97892230,97901089,-,ENSMUSG00000086557,Gm15999
lENSMUSG00000086558,chr2,159911772,159947376,-,ENSMUSG00000086558,Gm14223
lENSMUSG00000086560,chr2,28025416,28030437,-,ENSMUSG00000086560,Gm13372
lENSMUSG00000086561,chr3,142743660,142744681,-,ENSMUSG00000086561,Gm15540
lENSMUSG00000086563,chr2,150704535,150706876,-,ENSMUSG00000086563,Platr15
lENSMUSG00000086565,chr4,154550281,154557645,+,ENSMUSG00000086565,Gm13133
lENSMUSG00000086575,chr2,132845998,132847256,-,ENSMUSG00000086575,Gm14104
