lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONMMUG034366,chr5,147949881,147957345,-,NONMMUG034366,Gm15721
lNONMMUG034389,chr5,148948896,149015815,-,NONMMUG034389,1810059H22Rik
lNONMMUG034392,chr5,148989155,148995495,-,NONMMUG034392,Katnal1
lNONMMUG034400,chr5,149119564,149184226,-,NONMMUG034400,AC122546.1
lNONMMUG034405,chr5,149229222,149238004,+,NONMMUG034405,NONMMUG034405
lNONMMUG034406,chr5,149234815,149247900,-,NONMMUG034406,NONMMUG034406
lNONMMUG034411,chr5,149367635,149430682,+,NONMMUG034411,BC028471
lNONMMUG034415,chr5,149489055,149538031,-,NONMMUG034415,Gm15997
lNONMMUG034435,chr5,150257541,150259905,-,NONMMUG034435,NONMMUG034435
lNONMMUG034454,chr5,150665174,150666183,+,NONMMUG034454,NONMMUG034454
lNONMMUG034474,chr5,151364116,151432131,+,NONMMUG034474,AC115871.1
lNONMMUG034480,chr6,3288518,3317019,+,NONMMUG034480,RPI002_012365
lNONMMUG034497,chr6,4584456,4596651,-,NONMMUG034497,NONMMUG034497
lNONMMUG034535,chr6,6456188,6484487,-,NONMMUG034535,Gm20617
lNONMMUG034545,chr6,6820542,6871593,-,NONMMUG034545,Dlx6as1
lNONMMUG034547,chr6,6859854,6860384,-,NONMMUG034547,NONMMUG034547
lNONMMUG034548,chr6,6863796,6865150,-,NONMMUG034548,Dlx6as2
lNONMMUG034571,chr6,8297145,8298613,+,NONMMUG034571,NONMMUG034571
lNONMMUG034574,chr6,8404419,8405256,+,NONMMUG034574,NONMMUG034574
lNONMMUG034580,chr6,8488794,8510431,-,NONMMUG034580,A430035B10Rik
lNONMMUG034597,chr6,9009305,9013961,+,NONMMUG034597,NONMMUG034597
lNONMMUG034612,chr6,12007991,12009823,+,NONMMUG034612,NONMMUG034612
lNONMMUG034616,chr6,12066301,12071125,+,NONMMUG034616,NONMMUG034616
lNONMMUG034638,chr6,13870802,13871465,-,NONMMUG034638,NONMMUG034638
lNONMMUG034639,chr6,13871525,14044385,+,NONMMUG034639,AC113309.1
lNONMMUG034647,chr6,14909066,14910453,+,NONMMUG034647,NONMMUG034647
lNONMMUG034651,chr6,15095412,15096836,+,NONMMUG034651,NONMMUG034651
lNONMMUG034660,chr6,15720693,15800843,+,NONMMUG034660,NONMMUG034660
lNONMMUG034674,chr6,17065009,17171834,-,NONMMUG034674,Gm4876
lNONMMUG034679,chr6,17206822,17385605,-,NONMMUG034679,Gm15581
lNONMMUG034682,chr6,17373536,17378556,+,NONMMUG034682,RPI002_008451
lNONMMUG034693,chr6,17834584,17835185,-,NONMMUG034693,RP23-479D21.2
lNONMMUG034701,chr6,18270135,18289048,-,NONMMUG034701,Gm15592
lNONMMUG034717,chr6,21245996,21248033,+,NONMMUG034717,NONMMUG034717
lNONMMUG034721,chr6,21282099,21283562,+,NONMMUG034721,NONMMUG034721
lNONMMUG034723,chr6,21315411,21320087,+,NONMMUG034723,NONMMUG034723
lNONMMUG034724,chr6,21340823,21343932,+,NONMMUG034724,NONMMUG034724
lNONMMUG034728,chr6,21436411,21437534,+,NONMMUG034728,NONMMUG034728
lNONMMUG034730,chr6,21498747,21501100,+,NONMMUG034730,NONMMUG034730
lNONMMUG034731,chr6,21512850,21513896,+,NONMMUG034731,NONMMUG034731
lNONMMUG034741,chr6,21985907,22067687,+,NONMMUG034741,Cped1
lNONMMUG034742,chr6,21985907,22067688,-,NONMMUG034742,AC117213.1
lNONMMUG034750,chr6,22115040,22116520,+,NONMMUG034750,RPI002_012228
lNONMMUG034757,chr6,23251132,23253358,+,NONMMUG034757,NONMMUG034757
lNONMMUG034758,chr6,23260259,23263242,+,NONMMUG034758,NONMMUG034758
lNONMMUG034775,chr6,24953957,25005397,+,NONMMUG034775,NONMMUG034775
lNONMMUG034796,chr6,28981633,29028922,+,NONMMUG034796,Gm3294
lNONMMUG034800,chr6,29214772,29217289,+,NONMMUG034800,NONMMUG034800
lNONMMUG034803,chr6,29275752,29281032,-,NONMMUG034803,NONMMUG034803
lNONMMUG034811,chr6,29472648,29474385,-,NONMMUG034811,NONMMUG034811
lNONMMUG034823,chr6,29762458,29768088,-,NONMMUG034823,NONMMUG034823
lNONMMUG034839,chr6,29985328,29993776,+,NONMMUG034839,1700023L04Rik
lNONMMUG034846,chr6,30176622,30178040,+,NONMMUG034846,NONMMUG034846
lNONMMUG034852,chr6,30304604,30331780,+,NONMMUG034852,1700095J07Rik
lNONMMUG034859,chr6,30460128,30463383,+,NONMMUG034859,1700012C14Rik
lNONMMUG034878,chr6,30816230,30819959,-,NONMMUG034878,NONMMUG034878
lNONMMUG034879,chr6,30862149,30863534,-,NONMMUG034879,NONMMUG034879
lNONMMUG034882,chr6,30896898,30943606,+,NONMMUG034882,4930412F09Rik
lNONMMUG034886,chr6,31063747,31220240,-,NONMMUG034886,NONMMUG034886
lNONMMUG034895,chr6,31219938,31342095,+,NONMMUG034895,2210408F21Rik
lNONMMUG034899,chr6,31366087,31398774,-,NONMMUG034899,Gm13845
lNONMMUG034900,chr6,31372466,31383878,+,NONMMUG034900,Gm13844
lNONMMUG034912,chr6,31786674,31922270,+,NONMMUG034912,Gm13849
lNONMMUG034926,chr6,32835607,32837118,-,NONMMUG034926,NONMMUG034926
lNONMMUG034948,chr6,33843108,33844950,+,NONMMUG034948,NONMMUG034948
lNONMMUG034951,chr6,33968237,33992654,-,NONMMUG034951,Gm13853
lNONMMUG034953,chr6,34151928,34174236,+,NONMMUG034953,Gm13856
lNONMMUG034956,chr6,34290264,34324250,+,NONMMUG034956,Gm14546
lNONMMUG034974,chr6,34727220,34745109,-,NONMMUG034974,Gm14547
lNONMMUG034983,chr6,34873343,34873853,+,NONMMUG034983,NONMMUG034983
lNONMMUG034985,chr6,34877590,34878000,-,NONMMUG034985,NONMMUG034985
lNONMMUG034989,chr6,34945288,34974518,-,NONMMUG034989,NONMMUG034989
lNONMMUG034999,chr6,35130642,35133183,-,NONMMUG034999,NONMMUG034999
lNONMMUG035002,chr6,35252653,35263496,+,NONMMUG035002,1810058I24Rik
lNONMMUG035013,chr6,36209619,36390191,-,NONMMUG035013,9330158H04Rik
lNONMMUG035026,chr6,37096675,37097628,-,NONMMUG035026,NONMMUG035026
lNONMMUG035032,chr6,37442177,37448579,+,NONMMUG035032,RPI002_013648
lNONMMUG035053,chr6,38299034,38303791,+,NONMMUG035053,NONMMUG035053
lNONMMUG035067,chr6,38532559,38535231,-,NONMMUG035067,NONMMUG035067
lNONMMUG035068,chr6,38532578,38533880,+,NONMMUG035068,1110001J03Rik
lNONMMUG035071,chr6,38551530,38554016,+,NONMMUG035071,Luc7l2
lNONMMUG035072,chr6,38551530,38554008,-,NONMMUG035072,AC124762.1
lNONMMUG035074,chr6,38567409,38568669,+,NONMMUG035074,NONMMUG035074
lNONMMUG035075,chr6,38577972,38582570,+,NONMMUG035075,NONMMUG035075
lNONMMUG035087,chr6,38869640,38875159,-,NONMMUG035087,NONMMUG035087
lNONMMUG035088,chr6,38917097,38984325,-,NONMMUG035088,NONMMUG035088
lNONMMUG035097,chr6,39245071,39262951,-,NONMMUG035097,NONMMUG035097
lNONMMUG035121,chr6,39810180,39810648,-,NONMMUG035121,NONMMUG035121
lNONMMUG035122,chr6,39871531,39871971,-,NONMMUG035122,RP23-380O16.4
lNONMMUG035134,chr6,40435565,40437167,+,NONMMUG035134,NONMMUG035134
lNONMMUG035135,chr6,40470542,40471280,-,NONMMUG035135,NONMMUG035135
lNONMMUG035160,chr6,42328712,42350862,-,NONMMUG035160,NONMMUG035160
lNONMMUG035161,chr6,42370670,42381215,+,NONMMUG035161,NONMMUG035161
lNONMMUG035186,chr6,45080745,45084505,+,NONMMUG035186,NONMMUG035186
lNONMMUG035187,chr6,45116963,45119087,+,NONMMUG035187,NONMMUG035187
lNONMMUG035190,chr6,45194875,45197417,+,NONMMUG035190,NONMMUG035190
lNONMMUG035193,chr6,45245636,45248434,+,NONMMUG035193,NONMMUG035193
lNONMMUG035194,chr6,45301102,45302507,+,NONMMUG035194,NONMMUG035194
lNONMMUG035196,chr6,45326401,45328665,+,NONMMUG035196,NONMMUG035196
lNONMMUG035198,chr6,45413234,45415396,+,NONMMUG035198,NONMMUG035198
lNONMMUG035200,chr6,45778036,45780322,+,NONMMUG035200,NONMMUG035200
lNONMMUG035234,chr6,47595189,47597527,+,NONMMUG035234,NONMMUG035234
lNONMMUG035236,chr6,47646569,47777275,+,NONMMUG035236,NONMMUG035236
lNONMMUG035237,chr6,47654920,47752925,-,NONMMUG035237,NONMMUG035237
lNONMMUG035241,chr6,47777951,47780491,+,NONMMUG035241,NONMMUG035241
lNONMMUG035246,chr6,47943174,47954549,+,NONMMUG035246,Zfp783
lNONMMUG035256,chr6,48130905,48396129,-,NONMMUG035256,AC162464.1
lNONMMUG035279,chr6,48787241,49210408,-,NONMMUG035279,NONMMUG035279
lNONMMUG035282,chr6,48856283,48903019,-,NONMMUG035282,RPI002_011850
lNONMMUG035293,chr6,49261068,49264013,-,NONMMUG035293,NONMMUG035293
lNONMMUG035302,chr6,50118813,50120877,+,NONMMUG035302,NONMMUG035302
lNONMMUG035314,chr6,50564291,50625559,+,NONMMUG035314,5430402O13Rik
lNONMMUG035315,chr6,50776114,50815033,+,NONMMUG035315,NONMMUG035315
lNONMMUG035335,chr6,51624016,51755634,-,NONMMUG035335,NONMMUG035335
lNONMMUG035340,chr6,52012334,52026986,+,NONMMUG035340,RPI002_008516
lNONMMUG035346,chr6,52146716,52162283,+,NONMMUG035346,Gm15051
lNONMMUG035347,chr6,52210521,52213334,-,NONMMUG035347,Hoxa3
lNONMMUG035348,chr6,52165673,52169565,+,NONMMUG035348,5730446D14Rik
lNONMMUG035350,chr6,52172880,52174060,+,NONMMUG035350,Gm15050
lNONMMUG035351,chr6,52175216,52215076,+,NONMMUG035351,2700086A05Rik
lNONMMUG035355,chr6,52228978,52233817,+,NONMMUG035355,NONMMUG035355
lNONMMUG035361,chr6,52308388,52314833,-,NONMMUG035361,5730457N03Rik
lNONMMUG035373,chr6,52634231,52640315,-,NONMMUG035373,NONMMUG035373
lNONMMUG035386,chr6,53573371,53682309,+,NONMMUG035386,NONMMUG035386
lNONMMUG035393,chr6,53815472,53817405,-,NONMMUG035393,NONMMUG035393
lNONMMUG035394,chr6,53818742,53870328,+,NONMMUG035394,NONMMUG035394
lNONMMUG035402,chr6,54269680,54430222,-,NONMMUG035402,9130019P16Rik
lNONMMUG035422,chr6,54812046,54816973,-,NONMMUG035422,NONMMUG035422
lNONMMUG035442,chr6,56479135,56568908,-,NONMMUG035442,NONMMUG035442
lNONMMUG035444,chr6,56581155,56652674,-,NONMMUG035444,NONMMUG035444
lNONMMUG035466,chr6,57476363,57626030,+,NONMMUG035466,NONMMUG035466
lNONMMUG035493,chr6,58965654,59002083,+,NONMMUG035493,BB365896
lNONMMUG035507,chr6,60824744,60826283,-,NONMMUG035507,NONMMUG035507
lNONMMUG035514,chr6,61958637,61961857,+,NONMMUG035514,NONMMUG035514
lNONMMUG035515,chr6,61974781,61977129,+,NONMMUG035515,NONMMUG035515
lNONMMUG035516,chr6,61993053,61996389,+,NONMMUG035516,NONMMUG035516
lNONMMUG035518,chr6,62103513,62106233,+,NONMMUG035518,NONMMUG035518
lNONMMUG035522,chr6,63503940,63504872,+,NONMMUG035522,Grid2
lNONMMUG035527,chr6,63546578,63549244,+,NONMMUG035527,NONMMUG035527
lNONMMUG035528,chr6,63577286,63578011,+,NONMMUG035528,NONMMUG035528
lNONMMUG035529,chr6,63623483,63625782,+,NONMMUG035529,NONMMUG035529
lNONMMUG035535,chr6,63763855,63767518,+,NONMMUG035535,NONMMUG035535
lNONMMUG035536,chr6,63792164,63794694,+,NONMMUG035536,NONMMUG035536
lNONMMUG035555,chr6,65768543,65779250,-,NONMMUG035555,Gm16838
lNONMMUG035566,chr6,67036598,67080655,+,NONMMUG035566,E230016M11Rik
lNONMMUG035570,chr6,67113785,67168427,+,NONMMUG035570,AC122296.1
lNONMMUG035641,chr6,71831084,71831710,-,NONMMUG035641,NONMMUG035641
lNONMMUG035648,chr6,72013895,72042777,-,NONMMUG035648,RPI002_013989
lNONMMUG035662,chr6,72372852,72374705,-,NONMMUG035662,NONMMUG035662
lNONMMUG035666,chr6,72438682,72440615,+,NONMMUG035666,NONMMUG035666
lNONMMUG035674,chr6,72609835,72616190,+,NONMMUG035674,Gm20536
lNONMMUG035690,chr6,73012042,73036781,+,NONMMUG035690,NONMMUG035690
lNONMMUG035708,chr6,77281109,77285834,-,NONMMUG035708,NONMMUG035708
lNONMMUG035727,chr6,79926413,80023157,-,NONMMUG035727,Gm4409
lNONMMUG035728,chr6,80048675,80051329,+,NONMMUG035728,NONMMUG035728
lNONMMUG035732,chr6,80445349,80447836,+,NONMMUG035732,NONMMUG035732
lNONMMUG035744,chr6,82042450,82047012,+,NONMMUG035744,Eva1a
lNONMMUG035766,chr6,83103042,83109980,-,NONMMUG035766,Gm15605
lNONMMUG035770,chr6,83166151,83172755,-,NONMMUG035770,Gm15624
lNONMMUG035776,chr6,83314144,83316943,-,NONMMUG035776,NONMMUG035776
lNONMMUG035783,chr6,83441754,83448323,+,NONMMUG035783,B230319C09Rik
lNONMMUG035784,chr6,83454749,83456457,-,NONMMUG035784,NONMMUG035784
lNONMMUG035787,chr6,83568038,83588126,+,NONMMUG035787,NONMMUG035787
lNONMMUG035792,chr6,83692804,83712202,-,NONMMUG035792,Vax2os
lNONMMUG035799,chr6,83795058,83805996,+,NONMMUG035799,Nagk
lNONMMUG035809,chr6,84093771,84107007,-,NONMMUG035809,Gm15475
lNONMMUG035816,chr6,84602169,84609227,-,NONMMUG035816,NONMMUG035816
lNONMMUG035841,chr6,85632863,85635161,+,NONMMUG035841,NONMMUG035841
lNONMMUG035854,chr6,85912616,85915947,-,NONMMUG035854,Cml1
lNONMMUG035863,chr6,86004048,86009355,+,NONMMUG035863,NONMMUG035863
lNONMMUG035877,chr6,86470276,86480830,-,NONMMUG035877,A430078I02Rik
lNONMMUG035881,chr6,86524493,86583475,+,NONMMUG035881,AC158662.1
lNONMMUG035888,chr6,86733469,86737806,+,NONMMUG035888,NONMMUG035888
lNONMMUG035891,chr6,86848406,86849440,-,NONMMUG035891,NONMMUG035891
lNONMMUG035913,chr6,87672381,87681025,+,NONMMUG035913,E230015B07Rik
lNONMMUG035914,chr6,87729115,87731148,-,NONMMUG035914,NONMMUG035914
lNONMMUG035931,chr6,87994344,87996546,+,NONMMUG035931,NONMMUG035931
lNONMMUG035937,chr6,88164722,88192398,-,NONMMUG035937,NONMMUG035937
lNONMMUG035948,chr6,88716421,88726871,-,NONMMUG035948,AC153860.1
lNONMMUG035989,chr6,90595475,90608334,-,NONMMUG035989,Gm15756
lNONMMUG035993,chr6,90777741,90782081,-,NONMMUG035993,NONMMUG035993
lNONMMUG036004,chr6,91411512,91412788,+,NONMMUG036004,NONMMUG036004
lNONMMUG036014,chr6,91681819,91691608,-,NONMMUG036014,NONMMUG036014
lNONMMUG036035,chr6,92269529,92339725,+,NONMMUG036035,NONMMUG036035
lNONMMUG036044,chr6,92663891,92667537,-,NONMMUG036044,NONMMUG036044
lNONMMUG036055,chr6,92940238,93273001,+,NONMMUG036055,NONMMUG036055
lNONMMUG036068,chr6,94132922,94237442,-,NONMMUG036068,NONMMUG036068
lNONMMUG036072,chr6,94517500,94603862,+,NONMMUG036072,NONMMUG036072
lNONMMUG036077,chr6,94858525,94924965,+,NONMMUG036077,NONMMUG036077
lNONMMUG036082,chr6,95114016,95117642,-,NONMMUG036082,1700010K10Rik
lNONMMUG036090,chr6,96035431,96036591,-,NONMMUG036090,NONMMUG036090
lNONMMUG036091,chr6,96039071,96117223,-,NONMMUG036091,NONMMUG036091
lNONMMUG036095,chr6,97148193,97153447,+,NONMMUG036095,NONMMUG036095
lNONMMUG036100,chr6,97253034,97272085,+,NONMMUG036100,RPI002_007860
lNONMMUG036107,chr6,97619678,97620416,+,NONMMUG036107,NONMMUG036107
lNONMMUG036120,chr6,98562805,98564306,-,NONMMUG036120,NONMMUG036120
lNONMMUG036133,chr6,99130000,99131747,-,NONMMUG036133,NONMMUG036133
lNONMMUG036150,chr6,99621879,99624296,-,NONMMUG036150,NONMMUG036150
lNONMMUG036152,chr6,99669418,99692271,-,NONMMUG036152,NONMMUG036152
lNONMMUG036153,chr6,99725770,99732553,+,NONMMUG036153,AC122929.1
lNONMMUG036154,chr6,99857146,99896845,-,NONMMUG036154,NONMMUG036154
lNONMMUG036179,chr6,101198568,101221397,+,NONMMUG036179,AC117994.1
lNONMMUG036206,chr6,105672337,105677581,-,NONMMUG036206,Gm15631
lNONMMUG036234,chr6,108577035,108660935,-,NONMMUG036234,0610040F04Rik
lNONMMUG036237,chr6,108656916,108659537,+,NONMMUG036237,Gm17055
lNONMMUG036241,chr6,108815154,108824029,+,NONMMUG036241,NONMMUG036241
lNONMMUG036248,chr6,110627815,110645916,-,NONMMUG036248,Gm20387
lNONMMUG036250,chr6,110741955,110744288,+,NONMMUG036250,NONMMUG036250
lNONMMUG036251,chr6,110853986,110856358,+,NONMMUG036251,NONMMUG036251
lNONMMUG036253,chr6,111488674,111491614,+,NONMMUG036253,NONMMUG036253
lNONMMUG036270,chr6,112696776,112704669,+,NONMMUG036270,AC153591.1
lNONMMUG036274,chr6,112928018,112930711,-,NONMMUG036274,NONMMUG036274
lNONMMUG036275,chr6,112942168,112945448,-,NONMMUG036275,NONMMUG036275
lNONMMUG036279,chr6,113067428,113077244,-,NONMMUG036279,Gt(ROSA)26Sor
lNONMMUG036288,chr6,113275836,113276930,-,NONMMUG036288,Gm16161
lNONMMUG036290,chr6,113305624,113306674,-,NONMMUG036290,NONMMUG036290
lNONMMUG036291,chr6,113275233,113326748,-,NONMMUG036291,Gm15492
lNONMMUG036295,chr6,113378165,113382480,+,NONMMUG036295,NONMMUG036295
lNONMMUG036303,chr6,113479454,113483161,-,NONMMUG036303,NONMMUG036303
lNONMMUG036317,chr6,113693612,113697053,-,NONMMUG036317,NONMMUG036317
lNONMMUG036324,chr6,114004788,114052265,+,NONMMUG036324,Gm15083
lNONMMUG036337,chr6,114881423,114884843,-,NONMMUG036337,NONMMUG036337
lNONMMUG036344,chr6,115102738,115134835,-,NONMMUG036344,AC147047.1
lNONMMUG036359,chr6,115841540,115842422,-,NONMMUG036359,NONMMUG036359
lNONMMUG036364,chr6,116104908,116110394,-,NONMMUG036364,Tmcc1
lNONMMUG036367,chr6,116107649,116127493,+,NONMMUG036367,Gm20404
lNONMMUG036374,chr6,116198685,116208033,-,NONMMUG036374,NONMMUG036374
lNONMMUG036377,chr6,116335232,116337949,-,NONMMUG036377,NONMMUG036377
lNONMMUG036393,chr6,117569550,117612901,-,NONMMUG036393,NONMMUG036393
lNONMMUG036400,chr6,117878815,117884781,+,NONMMUG036400,RPI002_011088
lNONMMUG036401,chr6,117880067,117891582,-,NONMMUG036401,NONMMUG036401
lNONMMUG036403,chr6,117916530,117917722,-,NONMMUG036403,NONMMUG036403
lNONMMUG036407,chr6,118151748,118153913,-,NONMMUG036407,NONMMUG036407
lNONMMUG036411,chr6,118444799,118455462,-,NONMMUG036411,Zfp248
lNONMMUG036441,chr6,119896158,119902654,-,NONMMUG036441,AC117667.1
lNONMMUG036446,chr6,119944329,119950154,-,NONMMUG036446,NONMMUG036446
lNONMMUG036452,chr6,120033521,120036490,-,NONMMUG036452,mmu-mir-706
lNONMMUG036453,chr6,120324328,120325199,-,NONMMUG036453,RPI002_009657
lNONMMUG036456,chr6,120362337,120364356,-,NONMMUG036456,NONMMUG036456
lNONMMUG036519,chr6,122813618,122820615,-,NONMMUG036519,AC163108.1
lNONMMUG036536,chr6,124415097,124420778,+,NONMMUG036536,NONMMUG036536
lNONMMUG036546,chr6,124715572,124718832,-,NONMMUG036546,Gm15884
lNONMMUG036551,chr6,124741224,124741491,-,NONMMUG036551,NONMMUG036551
lNONMMUG036556,chr6,124805627,124806996,+,NONMMUG036556,NONMMUG036556
lNONMMUG036566,chr6,124857774,124861532,+,NONMMUG036566,NONMMUG036566
lNONMMUG036574,chr6,124965617,124967141,-,NONMMUG036574,NONMMUG036574
lNONMMUG036575,chr6,124965620,124968062,+,NONMMUG036575,NONMMUG036575
lNONMMUG036576,chr6,124981095,124997306,-,NONMMUG036576,NONMMUG036576
lNONMMUG036580,chr6,125010172,125049851,-,NONMMUG036580,NONMMUG036580
lNONMMUG036600,chr6,125265475,125305637,+,NONMMUG036600,NONMMUG036600
lNONMMUG036607,chr6,125423627,125458955,+,NONMMUG036607,NONMMUG036607
lNONMMUG036611,chr6,125481362,125513791,+,NONMMUG036611,AC153580.1
lNONMMUG036618,chr6,125805723,125812331,-,NONMMUG036618,NONMMUG036618
lNONMMUG036619,chr6,125941923,126020521,-,NONMMUG036619,NONMMUG036619
lNONMMUG036624,chr6,126549248,126572962,-,NONMMUG036624,NONMMUG036624
lNONMMUG036630,chr6,126718683,126741601,+,NONMMUG036630,AC124756.1
lNONMMUG036634,chr6,126921930,126924405,+,NONMMUG036634,NONMMUG036634
lNONMMUG036637,chr6,127100296,127110468,+,NONMMUG036637,AC163683.1
lNONMMUG036639,chr6,127149388,127212499,+,NONMMUG036639,AC163747.1
lNONMMUG036674,chr6,128356003,128358840,+,NONMMUG036674,AC116573.1
lNONMMUG036675,chr6,128356943,128362859,-,NONMMUG036675,Rhno1
lNONMMUG036681,chr6,128438778,128489096,+,NONMMUG036681,NONMMUG036681
lNONMMUG036695,chr6,128839749,128843449,+,NONMMUG036695,NONMMUG036695
lNONMMUG036696,chr6,128843785,128846960,+,NONMMUG036696,AC102693.1
lNONMMUG036706,chr6,129047276,129049835,-,NONMMUG036706,NONMMUG036706
lNONMMUG036718,chr6,129523567,129541890,-,NONMMUG036718,AC161602.1
lNONMMUG036770,chr6,134792273,134820753,+,NONMMUG036770,NONMMUG036770
lNONMMUG036775,chr6,134877250,134897887,-,NONMMUG036775,Gpr19
lNONMMUG036777,chr6,134897960,134901108,+,NONMMUG036777,NONMMUG036777
lNONMMUG036779,chr6,134929535,134932390,+,NONMMUG036779,NONMMUG036779
lNONMMUG036794,chr6,136172641,136175665,+,NONMMUG036794,AC124500.1
lNONMMUG036809,chr6,136801804,136803991,-,NONMMUG036809,NONMMUG036809
lNONMMUG036831,chr6,138423104,138429592,+,NONMMUG036831,A830011K09Rik
lNONMMUG036858,chr6,140955608,141044134,+,NONMMUG036858,NONMMUG036858
lNONMMUG036884,chr6,142414011,142419730,+,NONMMUG036884,B230216G23Rik
lNONMMUG036887,chr6,142512968,142523051,-,NONMMUG036887,NONMMUG036887
lNONMMUG036895,chr6,142814230,142833495,+,NONMMUG036895,Gm7457
lNONMMUG036910,chr6,143233414,143316081,+,NONMMUG036910,D6Ertd474e
lNONMMUG036919,chr6,144185983,144189489,-,NONMMUG036919,NONMMUG036919
lNONMMUG036926,chr6,144672858,144694460,+,NONMMUG036926,4933425H06Rik
lNONMMUG036936,chr6,144933048,144945717,-,NONMMUG036936,NONMMUG036936
lNONMMUG036945,chr6,145211188,145215154,+,NONMMUG036945,Lyrm5
lNONMMUG036946,chr6,145212526,145214917,-,NONMMUG036946,NONMMUG036946
lNONMMUG036992,chr6,146657217,146665403,+,NONMMUG036992,4930479D17Rik
lNONMMUG037003,chr6,147089309,147092233,-,NONMMUG037003,NONMMUG037003
lNONMMUG037006,chr6,147438361,147476284,-,NONMMUG037006,Gm6288
lNONMMUG037012,chr6,147702062,147720367,-,NONMMUG037012,Gm15762
lNONMMUG037020,chr6,148211877,148245847,+,NONMMUG037020,NONMMUG037020
lNONMMUG037025,chr6,148358794,148365378,+,NONMMUG037025,NONMMUG037025
lNONMMUG037030,chr6,148601410,148614310,-,NONMMUG037030,Gm6313
lNONMMUG037036,chr6,148831451,148833112,+,NONMMUG037036,NONMMUG037036
lNONMMUG037069,chr6,149408962,149411448,+,NONMMUG037069,Gm15782
lNONMMUG037079,chr7,3370784,3404874,-,NONMMUG037079,NONMMUG037079
lNONMMUG037080,chr7,3390220,3394169,+,NONMMUG037080,NONMMUG037080
lNONMMUG037090,chr7,3632113,3652659,-,NONMMUG037090,Gm15927
lNONMMUG037091,chr7,3629785,3649385,+,NONMMUG037091,NONMMUG037091
lNONMMUG037104,chr7,4074124,4120729,-,NONMMUG037104,9430041J12Rik
lNONMMUG037106,chr7,4126339,4136926,-,NONMMUG037106,D030047H15Rik
lNONMMUG037119,chr7,4445696,4471285,-,NONMMUG037119,Gm15494
lNONMMUG037121,chr7,4467244,4470884,-,NONMMUG037121,NONMMUG037121
lNONMMUG037131,chr7,4658659,4659954,+,NONMMUG037131,NONMMUG037131
lNONMMUG037136,chr7,4812456,4815719,+,NONMMUG037136,RPI002_013326
lNONMMUG037139,chr7,4833126,4845509,+,NONMMUG037139,NONMMUG037139
lNONMMUG037140,chr7,4836466,4844696,-,NONMMUG037140,Gm15525
lNONMMUG037147,chr7,5045425,5057736,-,NONMMUG037147,Gm15510
lNONMMUG037148,chr7,5059274,5062049,-,NONMMUG037148,NONMMUG037148
lNONMMUG037157,chr7,6155788,6164918,+,NONMMUG037157,NONMMUG037157
lNONMMUG037158,chr7,6158101,6173340,-,NONMMUG037158,NONMMUG037158
lNONMMUG037247,chr7,12804804,12806219,-,NONMMUG037247,Zfp329
lNONMMUG037249,chr7,12825917,12828121,+,NONMMUG037249,NONMMUG037249
lNONMMUG037260,chr7,13023717,13024595,-,NONMMUG037260,NONMMUG037260
lNONMMUG037263,chr7,13038031,13039851,+,NONMMUG037263,NONMMUG037263
lNONMMUG037294,chr7,15946861,15949948,+,NONMMUG037294,NONMMUG037294
lNONMMUG037303,chr7,16272015,16272937,-,NONMMUG037303,NONMMUG037303
lNONMMUG037316,chr7,16613823,16634243,+,NONMMUG037316,NONMMUG037316
lNONMMUG037325,chr7,16871346,16876503,-,NONMMUG037325,AC148981.1
lNONMMUG037348,chr7,18954964,18958105,-,NONMMUG037348,NONMMUG037348
lNONMMUG037366,chr7,19256929,19271854,-,NONMMUG037366,Vasp
lNONMMUG037369,chr7,19298259,19300771,-,NONMMUG037369,AC148988.1
lNONMMUG037371,chr7,19320116,19342564,-,NONMMUG037371,NONMMUG037371
lNONMMUG037378,chr7,19417465,19421417,-,NONMMUG037378,NONMMUG037378
lNONMMUG037380,chr7,19508669,19516145,+,NONMMUG037380,NONMMUG037380
lNONMMUG037387,chr7,19715015,19721731,+,NONMMUG037387,Gm20512
lNONMMUG037390,chr7,19770610,19775404,+,NONMMUG037390,AC149282.1
lNONMMUG037394,chr7,19816491,19819150,+,NONMMUG037394,Gm16174
lNONMMUG037439,chr7,24529144,24530566,-,NONMMUG037439,NONMMUG037439
lNONMMUG037451,chr7,24953527,24954778,-,NONMMUG037451,RPI002_012330
lNONMMUG037452,chr7,25072934,25076913,-,NONMMUG037452,NONMMUG037452
lNONMMUG037453,chr7,25075681,25076935,+,NONMMUG037453,NONMMUG037453
lNONMMUG037456,chr7,25159864,25180668,-,NONMMUG037456,Pou2f2
lNONMMUG037457,chr7,25152456,25156630,+,NONMMUG037457,NONMMUG037457
lNONMMUG037464,chr7,25376818,25566417,+,NONMMUG037464,4732471J01Rik
lNONMMUG037481,chr7,25848193,25848773,+,NONMMUG037481,RPI002_013509
lNONMMUG037482,chr7,25860139,25869883,+,NONMMUG037482,RPI002_013510
lNONMMUG037506,chr7,27249262,27257932,-,NONMMUG037506,Gm15567
lNONMMUG037514,chr7,27354349,27356233,+,NONMMUG037514,NONMMUG037514
lNONMMUG037531,chr7,27674658,27677844,+,NONMMUG037531,NONMMUG037531
lNONMMUG037536,chr7,27725441,27736973,-,NONMMUG037536,NONMMUG037536
