lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONMMUG011964,chr13,111819808,111836247,+,NONMMUG011964,RPI002_009302
lNONMMUG011966,chr13,111856995,111858505,+,NONMMUG011966,Gm15324
lNONMMUG011969,chr13,111991465,111995486,+,NONMMUG011969,Gm15322
lNONMMUG011972,chr13,112165457,112172068,-,NONMMUG011972,RPI002_013395
lNONMMUG011984,chr13,112660750,112684746,+,NONMMUG011984,NONMMUG011984
lNONMMUG012003,chr13,113446287,113502844,-,NONMMUG012003,NONMMUG012003
lNONMMUG012010,chr13,113626882,113630394,+,NONMMUG012010,RPI002_009776
lNONMMUG012035,chr13,114155322,114157022,-,NONMMUG012035,NONMMUG012035
lNONMMUG012044,chr13,114607227,114697822,+,NONMMUG012044,4930544M13Rik
lNONMMUG012082,chr13,118555359,118588704,+,NONMMUG012082,NONMMUG012082
lNONMMUG012091,chr13,119386407,119389308,-,NONMMUG012091,NONMMUG012091
lNONMMUG012095,chr13,119462766,119465816,+,NONMMUG012095,NONMMUG012095
lNONMMUG012124,chr14,3820584,3823509,+,NONMMUG012124,RPI002_011502
lNONMMUG012149,chr14,5270232,5276723,-,NONMMUG012149,RPI002_012167
lNONMMUG012183,chr14,8090928,8091389,+,NONMMUG012183,NONMMUG012183
lNONMMUG012195,chr14,9400609,9429560,+,NONMMUG012195,RPI002_009926
lNONMMUG012230,chr14,14345296,14348927,-,NONMMUG012230,NONMMUG012230
lNONMMUG012234,chr14,14685953,14702906,+,NONMMUG012234,RPI002_010863
lNONMMUG012237,chr14,15015188,15065216,-,NONMMUG012237,RPI002_012155
lNONMMUG012249,chr14,15797759,15911211,-,NONMMUG012249,NONMMUG012249
lNONMMUG012260,chr14,16430655,16432638,+,NONMMUG012260,NONMMUG012260
lNONMMUG012270,chr14,17662214,17668504,+,NONMMUG012270,NONMMUG012270
lNONMMUG012326,chr14,20546078,20570688,+,NONMMUG012326,1810062O18Rik
lNONMMUG012340,chr14,21052610,21053921,+,NONMMUG012340,NONMMUG012340
lNONMMUG012345,chr14,21204202,21209190,+,NONMMUG012345,NONMMUG012345
lNONMMUG012352,chr14,21282812,21290611,-,NONMMUG012352,NONMMUG012352
lNONMMUG012377,chr14,22428336,22542982,-,NONMMUG012377,NONMMUG012377
lNONMMUG012382,chr14,23037739,23094572,-,NONMMUG012382,Gm10248
lNONMMUG012416,chr14,25063814,25074522,-,NONMMUG012416,RPI002_007830
lNONMMUG012419,chr14,25139782,25143251,-,NONMMUG012419,RPI002_007831
lNONMMUG012463,chr14,26629975,26630892,+,NONMMUG012463,NONMMUG012463
lNONMMUG012466,chr14,26659961,26663982,-,NONMMUG012466,NONMMUG012466
lNONMMUG012476,chr14,27238061,27240494,+,NONMMUG012476,NONMMUG012476
lNONMMUG012483,chr14,27430188,27432725,+,NONMMUG012483,NONMMUG012483
lNONMMUG012516,chr14,29786840,29805291,-,NONMMUG012516,RPI002_012445
lNONMMUG012520,chr14,29958053,29968664,-,NONMMUG012520,NONMMUG012520
lNONMMUG012550,chr14,31119226,31121591,+,NONMMUG012550,NONMMUG012550
lNONMMUG012566,chr14,31530628,31531930,-,NONMMUG012566,RPI002_013769
lNONMMUG012625,chr14,34313421,34314489,+,NONMMUG012625,NONMMUG012625
lNONMMUG012670,chr14,38897796,38958819,+,NONMMUG012670,4930529F24Rik
lNONMMUG012687,chr14,39592813,39655515,-,NONMMUG012687,RPI002_012875
lNONMMUG012731,chr14,43121771,43122101,-,NONMMUG012731,Gm7236
lNONMMUG012744,chr14,43713382,43715573,+,NONMMUG012744,Gm17208
lNONMMUG012790,chr14,45587739,45598513,+,NONMMUG012790,Gm15601
lNONMMUG012801,chr14,46084026,46084957,+,NONMMUG012801,Gm1821
lNONMMUG012857,chr14,48453061,48455578,+,NONMMUG012857,NONMMUG012857
lNONMMUG012887,chr14,49722550,49744577,+,NONMMUG012887,NONMMUG012887
lNONMMUG012902,chr14,50928515,50929258,-,NONMMUG012902,Tmem55b
lNONMMUG012919,chr14,51924117,51938399,-,NONMMUG012919,RPI002_009547
lNONMMUG012936,chr14,52198150,52198600,-,NONMMUG012936,NONMMUG012936
lNONMMUG012968,chr14,53786321,53799378,-,NONMMUG012968,RPI002_008546
lNONMMUG012981,chr14,54246150,54252750,-,NONMMUG012981,NONMMUG012981
lNONMMUG012992,chr14,54650510,54655100,+,NONMMUG012992,4930579G18Rik
lNONMMUG013006,chr14,54948308,54954965,+,NONMMUG013006,NONMMUG013006
lNONMMUG013014,chr14,55015572,55016771,+,NONMMUG013014,NONMMUG013014
lNONMMUG013093,chr14,59345938,59370675,+,NONMMUG013093,NONMMUG013087
lNONMMUG013100,chr14,60141062,60141410,+,NONMMUG013100,Gm6913
lNONMMUG013105,chr14,60218039,60219654,-,NONMMUG013105,NONMMUG013105
lNONMMUG013111,chr14,60343575,60350948,+,NONMMUG013111,RPI002_007929
lNONMMUG013149,chr14,61707046,61709781,+,NONMMUG013149,RPI002_012398
lNONMMUG013164,chr14,62750401,62753880,-,NONMMUG013164,NONMMUG013164
lNONMMUG013166,chr14,62762510,62764286,+,NONMMUG013166,NONMMUG013166
lNONMMUG013227,chr14,65172353,65202175,+,NONMMUG013227,NONMMUG013227
lNONMMUG013236,chr14,65396889,65398927,+,NONMMUG013236,NONMMUG013236
lNONMMUG013270,chr14,67427667,67471943,-,NONMMUG013270,Gm10860
lNONMMUG013273,chr14,67680472,67683842,-,NONMMUG013273,RPI002_013427
lNONMMUG013307,chr14,69695305,69695833,+,NONMMUG013307,RPI002_009486
lNONMMUG013347,chr14,70710736,70712381,-,NONMMUG013347,NONMMUG013347
lNONMMUG013358,chr14,70852932,70873954,+,NONMMUG013358,RPI002_008632
lNONMMUG013370,chr14,71844422,71845695,-,NONMMUG013370,RPI002_012364
lNONMMUG013374,chr14,72038517,72042911,-,NONMMUG013374,NONMMUG013374
lNONMMUG013376,chr14,72528922,72529879,-,NONMMUG013376,RPI002_008848
lNONMMUG013387,chr14,72802572,72861229,+,NONMMUG013387,NONMMUG013387
lNONMMUG013401,chr14,73239921,73241958,+,NONMMUG013401,NONMMUG013401
lNONMMUG013451,chr14,75358527,75400425,-,NONMMUG013451,NONMMUG013449
lNONMMUG013471,chr14,76056082,76057007,+,NONMMUG013471,RPI002_013682
lNONMMUG013478,chr14,76418829,76421188,+,NONMMUG013478,NONMMUG013478
lNONMMUG013480,chr14,76436336,76438268,+,NONMMUG013480,Tsc22d1
lNONMMUG013483,chr14,76515876,76530770,+,NONMMUG013483,linc1288
lNONMMUG013488,chr14,76647103,76665308,-,NONMMUG013488,RPI002_011844
lNONMMUG013489,chr14,76638387,76687182,+,NONMMUG013489,NONMMUG013489
lNONMMUG013501,chr14,77456226,77458084,+,NONMMUG013501,NONMMUG013501
lNONMMUG013521,chr14,78677948,78683593,-,NONMMUG013521,NONMMUG013521
lNONMMUG013579,chr14,87412360,87415258,-,NONMMUG013579,NONMMUG013579
lNONMMUG013582,chr14,87512055,87515192,+,NONMMUG013582,NONMMUG013582
lNONMMUG013626,chr14,96924632,97052982,-,NONMMUG013626,RPI002_010908
lNONMMUG013642,chr14,98163999,98166085,-,NONMMUG013642,NONMMUG013642
lNONMMUG013661,chr14,99866182,99866860,-,NONMMUG013661,NONMMUG013661
lNONMMUG013669,chr14,100213141,100263012,+,NONMMUG013669,4930517O19Rik
lNONMMUG013699,chr14,103074321,103077591,+,NONMMUG013699,NONMMUG013699
lNONMMUG013700,chr14,103081879,103082860,-,NONMMUG013700,NONMMUG013700
lNONMMUG013729,chr14,105224619,105259272,-,NONMMUG013729,NONMMUG013729
lNONMMUG013732,chr14,105427558,105437716,+,NONMMUG013732,NONMMUG013732
lNONMMUG013770,chr14,112029641,112031238,+,NONMMUG013770,RPI002_008617
lNONMMUG013773,chr14,114094916,114106953,-,NONMMUG013773,RPI002_012497
lNONMMUG013774,chr14,114766719,114796213,-,NONMMUG013774,NONMMUG013774
lNONMMUG013798,chr14,117337413,117339934,+,NONMMUG013798,NONMMUG013798
lNONMMUG013858,chr14,120669376,120806300,-,NONMMUG013858,NONMMUG013858
lNONMMUG013884,chr14,122224203,122234602,-,NONMMUG013884,NONMMUG013884
lNONMMUG013944,chr15,3995867,4016561,+,NONMMUG013944,AC137902.1
lNONMMUG013946,chr15,4060710,4072033,-,NONMMUG013946,Gm15632
lNONMMUG013968,chr15,6230170,6279320,+,NONMMUG013968,NONMMUG013968
lNONMMUG013973,chr15,6405686,6409136,+,NONMMUG013973,RPI002_012291
lNONMMUG014014,chr15,8337857,8342787,-,NONMMUG014014,NONMMUG014014
lNONMMUG014031,chr15,8792375,8864487,+,NONMMUG014031,NONMMUG014031
lNONMMUG014032,chr15,8993330,8994477,+,NONMMUG014032,RPI002_010166
lNONMMUG014059,chr15,10568978,10569247,-,NONMMUG014059,NONMMUG014059
lNONMMUG014085,chr15,12168354,12172956,+,NONMMUG014085,Zfr
lNONMMUG014116,chr15,16181490,16286384,+,NONMMUG014116,RPI002_011909
lNONMMUG014154,chr15,24281962,24375779,-,NONMMUG014154,NONMMUG014154
lNONMMUG014165,chr15,25281920,25332900,-,NONMMUG014165,NONMMUG014165
lNONMMUG014231,chr15,31397024,31400267,+,NONMMUG014231,RPI002_011755
lNONMMUG014322,chr15,36331694,36368120,-,NONMMUG014322,NONMMUG014322
lNONMMUG014329,chr15,36606466,36606815,-,NONMMUG014329,RPI002_008176
lNONMMUG014333,chr15,36703824,36726298,-,NONMMUG014333,NONMMUG014333
lNONMMUG014358,chr15,37700703,37720854,+,NONMMUG014358,Gm15942
lNONMMUG014386,chr15,39028897,39035144,-,NONMMUG014386,NONMMUG014386
lNONMMUG014418,chr15,40986557,40989742,+,NONMMUG014418,NONMMUG014418
lNONMMUG014444,chr15,42620572,42623276,-,NONMMUG014444,RPI002_009354
lNONMMUG014449,chr15,42858061,42983243,-,NONMMUG014449,NONMMUG014449
lNONMMUG014454,chr15,43261691,43268487,-,NONMMUG014454,NONMMUG014454
lNONMMUG014462,chr15,44428146,44429349,+,NONMMUG014462,NONMMUG014462
lNONMMUG014469,chr15,44760380,44788052,-,NONMMUG014469,NONMMUG014469
lNONMMUG014472,chr15,45979577,46275684,+,NONMMUG014472,NONMMUG014472
lNONMMUG014476,chr15,46324320,46373902,+,NONMMUG014476,RPI002_009246
lNONMMUG014477,chr15,46435865,46496207,-,NONMMUG014477,RPI002_013892
lNONMMUG014478,chr15,46623304,46639858,+,NONMMUG014478,RPI002_012496
lNONMMUG014503,chr15,51231639,51395610,-,NONMMUG014503,NONMMUG014503
lNONMMUG014504,chr15,51626806,51635043,+,NONMMUG014504,RPI002_012987
lNONMMUG014509,chr15,51983815,51985590,-,NONMMUG014509,NONMMUG014509
lNONMMUG014511,chr15,52428657,52465427,+,NONMMUG014511,NONMMUG014511
lNONMMUG014533,chr15,54764531,54765513,-,NONMMUG014533,RP23-197P10.1
lNONMMUG014562,chr15,56880408,57006624,-,NONMMUG014562,NONMMUG014562
lNONMMUG014570,chr15,57708113,57708928,-,NONMMUG014570,Gm16006
lNONMMUG014577,chr15,58031102,58033672,-,NONMMUG014577,NONMMUG014577
lNONMMUG014580,chr15,58108254,58112158,-,NONMMUG014580,NONMMUG014580
lNONMMUG014581,chr15,58126964,58129011,-,NONMMUG014581,RPI002_010885
lNONMMUG014590,chr15,58496148,58497890,-,NONMMUG014590,RPI002_012544
lNONMMUG014614,chr15,59246202,59260057,+,NONMMUG014614,RPI002_013896
lNONMMUG014637,chr15,61444767,61513606,+,NONMMUG014637,RPI002_007928
lNONMMUG014640,chr15,61534675,61774451,-,NONMMUG014640,NONMMUG014640
lNONMMUG014646,chr15,62235584,62236490,+,NONMMUG014646,RPI002_008763
lNONMMUG014701,chr15,66607475,66609362,+,NONMMUG014701,NONMMUG014700
lNONMMUG014702,chr15,66642783,66643315,+,NONMMUG014702,NONMMUG014702
lNONMMUG014729,chr15,68878320,68883576,+,NONMMUG014729,RPI002_013546
lNONMMUG014748,chr15,73095843,73096684,-,NONMMUG014748,Ago2
lNONMMUG014756,chr15,73370028,73372946,-,NONMMUG014756,NONMMUG014756
lNONMMUG014758,chr15,73400762,73403174,-,NONMMUG014758,NONMMUG014758
lNONMMUG014766,chr15,73675311,73698294,+,NONMMUG014766,NONMMUG014766
lNONMMUG014855,chr15,76696731,76699674,+,NONMMUG014855,NONMMUG014855
lNONMMUG014865,chr15,76851290,76852920,-,NONMMUG014865,NONMMUG014865
lNONMMUG014876,chr15,77159001,77163359,-,NONMMUG014876,NONMMUG014876
lNONMMUG014922,chr15,78775136,78776851,+,NONMMUG014922,NONMMUG014922
lNONMMUG014927,chr15,78862955,78868533,-,NONMMUG014927,AL592169.1
lNONMMUG015002,chr15,80916680,80919833,-,NONMMUG015002,NONMMUG015002
lNONMMUG015030,chr15,81650611,81652069,+,NONMMUG015030,NONMMUG015030
lNONMMUG015092,chr15,83353645,83370107,-,NONMMUG015092,1700001L05Rik
lNONMMUG015134,chr15,85230241,85234260,+,NONMMUG015134,RPI002_013299
lNONMMUG015153,chr15,85758968,85762561,+,NONMMUG015153,NONMMUG015153
lNONMMUG015177,chr15,87097531,87254046,+,NONMMUG015177,NONMMUG015177
lNONMMUG015187,chr15,88222256,88315668,-,NONMMUG015187,NONMMUG015187
lNONMMUG015194,chr15,88687034,88687833,-,NONMMUG015194,NONMMUG015194
lNONMMUG015216,chr15,89242154,89243483,+,NONMMUG015216,NONMMUG015216
lNONMMUG015241,chr15,89776983,89779168,-,NONMMUG015241,NONMMUG015241
lNONMMUG015257,chr15,91145883,91147336,-,NONMMUG015257,NONMMUG015257
lNONMMUG015277,chr15,92344358,92378103,+,NONMMUG015277,AC125460.1
lNONMMUG015309,chr15,93760860,93765991,+,NONMMUG015309,RPI002_013726
lNONMMUG015311,chr15,93847806,93850288,+,NONMMUG015311,RPI002_013756
lNONMMUG015312,chr15,93880354,93883618,+,NONMMUG015312,RPI002_013757
lNONMMUG015319,chr15,94247201,94255606,+,NONMMUG015319,RPI002_013739
lNONMMUG015320,chr15,94566788,94567692,+,NONMMUG015320,RPI002_013176
lNONMMUG015336,chr15,95689094,95780436,-,NONMMUG015336,NONMMUG015336
lNONMMUG015351,chr15,96177792,96181568,-,NONMMUG015351,linc1294
lNONMMUG015362,chr15,96402962,96405518,-,NONMMUG015362,NONMMUG015362
lNONMMUG015373,chr15,96738362,96747835,-,NONMMUG015373,RPI002_012707
lNONMMUG015377,chr15,97070076,97086456,-,NONMMUG015377,RPI002_009740
lNONMMUG015399,chr15,98038745,98041190,-,NONMMUG015399,NONMMUG015399
lNONMMUG015460,chr15,99778472,99778921,-,NONMMUG015460,RPI002_012070
lNONMMUG015487,chr15,100311186,100361391,-,NONMMUG015487,NONMMUG015487
lNONMMUG015491,chr15,100469117,100471989,+,NONMMUG015491,NONMMUG015491
lNONMMUG015549,chr15,102455525,102483723,-,NONMMUG015549,AC137156.1
lNONMMUG015559,chr15,102634978,102635336,+,NONMMUG015559,Rpl39-ps
lNONMMUG015576,chr15,103228871,103231563,-,NONMMUG015576,NONMMUG015576
lNONMMUG015602,chr16,3861733,3864712,-,NONMMUG015602,Zfp597
lNONMMUG015609,chr16,3927788,3929358,-,NONMMUG015609,Gm15537
lNONMMUG015753,chr16,10247409,10254392,+,NONMMUG015753,RPI002_008914
lNONMMUG015769,chr16,10827926,10833508,+,NONMMUG015769,CT010583.1
lNONMMUG015802,chr16,12951514,12965247,+,NONMMUG015802,RPI002_011032
lNONMMUG015803,chr16,13029653,13040328,+,NONMMUG015803,RPI002_008292
lNONMMUG015864,chr16,14957676,14969274,+,NONMMUG015864,RPI002_013150
lNONMMUG015868,chr16,15592023,15593850,-,NONMMUG015868,NONMMUG015868
lNONMMUG015874,chr16,16312244,16313744,-,NONMMUG015874,NONMMUG015874
lNONMMUG015898,chr16,17047519,17049112,+,NONMMUG015898,1700056N10Rik
lNONMMUG015903,chr16,17091831,17100642,+,NONMMUG015903,Gm15585
lNONMMUG015912,chr16,17263106,17263422,+,NONMMUG015912,RPI002_013565
lNONMMUG015930,chr16,17682274,17722912,-,NONMMUG015930,NONMMUG015930
lNONMMUG015954,chr16,18416681,18421998,+,NONMMUG015954,Gm15764
lNONMMUG015982,chr16,20102054,20104603,+,NONMMUG015982,NONMMUG015982
lNONMMUG015983,chr16,20123495,20127583,+,NONMMUG015983,NONMMUG015983
lNONMMUG016039,chr16,21843450,21846201,-,NONMMUG016039,AC114990.2
lNONMMUG016048,chr16,22134082,22136170,-,NONMMUG016048,RPI002_009671
lNONMMUG016049,chr16,22153687,22157114,-,NONMMUG016049,RPI002_009670
lNONMMUG016054,chr16,22381309,22382629,-,NONMMUG016054,NONMMUG016054
lNONMMUG016115,chr16,24983716,24984308,+,NONMMUG016115,NONMMUG016115
lNONMMUG016116,chr16,24989361,24992572,+,NONMMUG016116,NONMMUG016116
lNONMMUG016121,chr16,25684191,25700341,+,NONMMUG016121,NONMMUG016121
lNONMMUG016128,chr16,26031809,26040871,-,NONMMUG016128,AU015336
lNONMMUG016135,chr16,26503655,26526830,-,NONMMUG016135,RPI002_013496
lNONMMUG016214,chr16,31251550,31252386,-,NONMMUG016214,NONMMUG016214
lNONMMUG016261,chr16,32300174,32301409,+,NONMMUG016261,NONMMUG016261
lNONMMUG016267,chr16,32392585,32393746,+,NONMMUG016267,NONMMUG016267
lNONMMUG016309,chr16,33460475,33463846,+,NONMMUG016309,NONMMUG016309
lNONMMUG016351,chr16,34999302,35004701,-,NONMMUG016351,NONMMUG016351
lNONMMUG016363,chr16,35781602,35783486,+,NONMMUG016363,RPI002_007962
lNONMMUG016429,chr16,38017200,38054526,+,NONMMUG016429,NONMMUG016429
lNONMMUG016449,chr16,38523196,38525507,-,NONMMUG016449,NONMMUG016449
lNONMMUG016450,chr16,38522728,38526951,+,NONMMUG016450,NONMMUG016450
lNONMMUG016459,chr16,38615382,38634354,+,NONMMUG016459,NONMMUG016459
lNONMMUG016525,chr16,42493228,42495140,-,NONMMUG016525,RPI002_009085
lNONMMUG016526,chr16,42509461,42510879,-,NONMMUG016526,RPI002_009084
lNONMMUG016539,chr16,43345886,43363667,-,NONMMUG016539,Gm9968
lNONMMUG016542,chr16,43410517,43420197,-,NONMMUG016542,Gm15713
lNONMMUG016546,chr16,43508595,43512454,+,NONMMUG016546,NONMMUG016546
lNONMMUG016574,chr16,44329996,44333051,+,NONMMUG016574,AC125191.1
lNONMMUG016589,chr16,45119462,45120561,+,NONMMUG016589,RPI002_012298
lNONMMUG016612,chr16,45746243,45747457,-,NONMMUG016612,NONMMUG016612
lNONMMUG016615,chr16,45792569,45796053,-,NONMMUG016615,NONMMUG016615
lNONMMUG016630,chr16,46442724,46446483,-,NONMMUG016630,NONMMUG016630
lNONMMUG016631,chr16,46447163,46448689,-,NONMMUG016631,NONMMUG016631
lNONMMUG016652,chr16,49548237,49616452,-,NONMMUG016652,NONMMUG016652
lNONMMUG016680,chr16,50590502,50660181,+,NONMMUG016680,NONMMUG016680
lNONMMUG016714,chr16,55961308,55965054,+,NONMMUG016714,RPI002_013845
lNONMMUG016720,chr16,56020845,56023956,-,NONMMUG016720,NONMMUG016720
lNONMMUG016731,chr16,56689113,56690128,+,NONMMUG016731,NONMMUG016731
lNONMMUG016739,chr16,57167400,57174413,+,NONMMUG016739,AC154625.1
lNONMMUG016748,chr16,57361713,57365079,-,NONMMUG016748,NONMMUG016748
lNONMMUG016753,chr16,57624265,57625495,-,NONMMUG016753,NONMMUG016753
lNONMMUG016754,chr16,57750850,57754715,-,NONMMUG016754,NONMMUG016754
lNONMMUG016771,chr16,58733794,58734238,+,NONMMUG016771,NONMMUG016771
lNONMMUG016821,chr16,64911272,64912278,+,NONMMUG016821,RP24-80O2.1
lNONMMUG016824,chr16,65665087,65671670,+,NONMMUG016824,RPI002_013579
lNONMMUG016833,chr16,66660036,66661304,-,NONMMUG016833,NONMMUG016833
lNONMMUG016902,chr16,73072364,73204012,+,NONMMUG016902,NONMMUG016902
lNONMMUG016941,chr16,76122587,76156086,+,NONMMUG016941,NONMMUG016941
lNONMMUG016944,chr16,76287405,76288645,-,NONMMUG016944,NONMMUG016944
lNONMMUG016953,chr16,76585333,76635181,-,NONMMUG016953,NONMMUG016953
lNONMMUG016984,chr16,77739824,77789524,+,NONMMUG016984,NONMMUG016984
lNONMMUG016994,chr16,78338304,78340751,+,NONMMUG016994,NONMMUG016994
lNONMMUG017052,chr16,85470376,85474076,-,NONMMUG017052,NONMMUG017052
lNONMMUG017058,chr16,86132460,86150933,-,NONMMUG017058,RPI002_008639
lNONMMUG017059,chr16,86236163,86341718,+,NONMMUG017059,NONMMUG017059
lNONMMUG017075,chr16,87599700,87616442,-,NONMMUG017075,NONMMUG017075
lNONMMUG017076,chr16,87731516,87733340,+,NONMMUG017076,NONMMUG017076
lNONMMUG017092,chr16,88610922,88637456,+,NONMMUG017092,NONMMUG017092
lNONMMUG017131,chr16,90983906,90987237,+,NONMMUG017131,Gm15965
lNONMMUG017157,chr16,91672681,91675614,+,NONMMUG017157,Son
lNONMMUG017252,chr16,95183638,95261840,-,NONMMUG017252,NONMMUG017252
lNONMMUG017254,chr16,95297183,95301661,-,NONMMUG017254,NONMMUG017254
lNONMMUG017306,chr16,98010112,98011504,+,NONMMUG017306,NONMMUG017306
lNONMMUG017307,chr16,98012038,98012655,+,NONMMUG017307,NONMMUG017307
lNONMMUG017311,chr16,98063876,98082501,-,NONMMUG017311,NONMMUG017311
lNONMMUG017313,chr17,3060377,3076483,+,NONMMUG017313,NONMMUG017313
lNONMMUG017314,chr17,3062028,3076498,-,NONMMUG017314,NONMMUG017314
lNONMMUG017315,chr17,3062435,3084579,-,NONMMUG017315,NONMMUG017315
lNONMMUG017340,chr17,4184787,4192385,-,NONMMUG017340,RPI002_013125
lNONMMUG017398,chr17,6798389,6828138,-,NONMMUG017398,AC168090.1
lNONMMUG017421,chr17,8284459,8288738,+,NONMMUG017421,NONMMUG017421
lNONMMUG017437,chr17,9147718,9168022,-,NONMMUG017437,CT025573.1
lNONMMUG017449,chr17,10206757,10209206,-,NONMMUG017449,NONMMUG017449
lNONMMUG017455,chr17,10313186,10315366,-,NONMMUG017455,NONMMUG017455
lNONMMUG017503,chr17,12971019,12973876,-,NONMMUG017503,NONMMUG017503
lNONMMUG017514,chr17,13487020,13554094,-,NONMMUG017514,Tcte2
lNONMMUG017542,chr17,14947735,14948823,-,NONMMUG017542,NONMMUG017542
lNONMMUG017551,chr17,15231584,15247107,-,NONMMUG017551,AC154507.1
lNONMMUG017579,chr17,16968046,16970499,+,NONMMUG017579,NONMMUG017579
lNONMMUG017581,chr17,17039649,17267023,-,NONMMUG017581,NONMMUG017581
lNONMMUG017585,chr17,17202049,17267023,+,NONMMUG017585,NONMMUG017585
lNONMMUG017588,chr17,17394335,17394896,+,NONMMUG017588,NONMMUG017588
lNONMMUG017600,chr17,17832953,17834631,+,NONMMUG017600,Ncrna00085
lNONMMUG017601,chr17,17849965,17870936,+,NONMMUG017601,NONMMUG017601
lNONMMUG017620,chr17,20729660,20732814,+,NONMMUG017620,NONMMUG017620
lNONMMUG017637,chr17,21485176,21489376,-,NONMMUG017637,CT010433.1
lNONMMUG017649,chr17,21746734,21748968,+,NONMMUG017649,RPI002_012474
lNONMMUG017653,chr17,21838004,21845729,-,NONMMUG017653,RPI002_013051
lNONMMUG017656,chr17,21926968,21928298,-,NONMMUG017656,NONMMUG017656
lNONMMUG017664,chr17,22198296,22288904,+,NONMMUG017664,NONMMUG017664
lNONMMUG017666,chr17,22288674,22314946,-,NONMMUG017666,NONMMUG017666
lNONMMUG017668,chr17,22342417,22361414,-,NONMMUG017668,NONMMUG017668
lNONMMUG017675,chr17,22710417,22739910,-,NONMMUG017675,NONMMUG017675
lNONMMUG017676,chr17,22710466,22716019,+,NONMMUG017676,NONMMUG017676
lNONMMUG017678,chr17,22752241,22817800,-,NONMMUG017678,AC154486.1
lNONMMUG017689,chr17,23173892,23193210,-,NONMMUG017689,Zfp40
lNONMMUG017705,chr17,23824216,23824736,+,NONMMUG017705,NONMMUG017705
lNONMMUG017710,chr17,24073683,24074999,-,NONMMUG017710,NONMMUG017710
lNONMMUG017711,chr17,24083213,24086306,-,NONMMUG017711,NONMMUG017711
lNONMMUG017747,chr17,24947544,24948637,-,NONMMUG017747,RPI002_011277
lNONMMUG017776,chr17,25698104,25698849,-,NONMMUG017776,RPI002_008092
lNONMMUG017789,chr17,25901855,25902227,-,NONMMUG017789,NONMMUG017789
lNONMMUG017818,chr17,26620357,26625100,-,NONMMUG017818,Gm17218
lNONMMUG017849,chr17,27530066,27530409,+,NONMMUG017849,Gm9703
lNONMMUG017882,chr17,28397934,28399353,-,NONMMUG017882,RPI002_011605
lNONMMUG017935,chr17,29615784,29619124,+,NONMMUG017935,NONMMUG017935
lNONMMUG017950,chr17,30030139,30040921,+,NONMMUG017950,NONMMUG017950
lNONMMUG017967,chr17,30938869,30940706,+,NONMMUG017967,RPI002_011444
lNONMMUG017973,chr17,31247252,31253793,+,NONMMUG017973,RPI002_010226
lNONMMUG018014,chr17,32369611,32371532,+,NONMMUG018014,RPI002_010655
lNONMMUG018030,chr17,32815454,32819351,-,NONMMUG018030,NONMMUG018030
lNONMMUG018068,chr17,33823051,33824494,-,NONMMUG018068,Rps28
lNONMMUG018073,chr17,33877586,33880553,-,NONMMUG018073,RPI002_013148
lNONMMUG018149,chr17,34859057,34859746,+,NONMMUG018149,RPI002_009742
lNONMMUG018156,chr17,34976898,34982099,-,NONMMUG018156,Gm10501
lNONMMUG018213,chr17,35772449,35780687,+,NONMMUG018213,4833427F10Rik
lNONMMUG018219,chr17,35854054,35867837,-,NONMMUG018219,NONMMUG018219
lNONMMUG018246,chr17,36157613,36160072,-,NONMMUG018246,NONMMUG018246
lNONMMUG018270,chr17,36497317,36513881,-,NONMMUG018270,RPI002_012115
lNONMMUG018322,chr17,37995858,38014729,+,NONMMUG018322,NONMMUG018322
lNONMMUG018332,chr17,40455942,40495548,-,NONMMUG018332,RPI002_011889
lNONMMUG018374,chr17,44105897,44125370,+,NONMMUG018374,NONMMUG018374
lNONMMUG018414,chr17,46016996,46018672,-,NONMMUG018414,NONMMUG018414
lNONMMUG018500,chr17,48828355,48831234,-,NONMMUG018500,RPI002_012190
lNONMMUG018501,chr17,48885064,48887561,-,NONMMUG018501,RPI002_012191
lNONMMUG018526,chr17,50815021,50819074,-,NONMMUG018526,NONMMUG018526
lNONMMUG018531,chr17,51092133,51094725,-,NONMMUG018531,NONMMUG018531
lNONMMUG018536,chr17,51425208,51448269,-,NONMMUG018536,RPI002_012666
lNONMMUG018552,chr17,51929302,51931776,+,NONMMUG018552,RPI002_012311
lNONMMUG018576,chr17,53689467,53692865,+,NONMMUG018576,RPI002_009865
lNONMMUG018627,chr17,56990391,56990825,+,NONMMUG018627,NONMMUG018627
lNONMMUG018642,chr17,58680346,58836066,-,NONMMUG018642,NONMMUG018642
lNONMMUG018651,chr17,62602956,62604516,-,NONMMUG018651,NONMMUG018651
lNONMMUG018660,chr17,62826759,62829928,-,NONMMUG018660,NONMMUG018660
lNONMMUG018700,chr17,64748849,64754096,-,NONMMUG018700,Gm17133
lNONMMUG018723,chr17,66085249,66086847,-,NONMMUG018723,NONMMUG018723
lNONMMUG018779,chr17,69252582,69256607,-,NONMMUG018779,NONMMUG018779
lNONMMUG018794,chr17,69893759,69923995,-,NONMMUG018794,RPI002_012550
lNONMMUG018808,chr17,70834244,70839139,+,NONMMUG018808,Gm20703
lNONMMUG018814,chr17,70862981,70865282,+,NONMMUG018814,RPI002_013263
lNONMMUG018857,chr17,73030522,73042267,+,NONMMUG018857,RPI002_011569
lNONMMUG018885,chr17,74519583,74617120,-,NONMMUG018885,NONMMUG018885
