lncRNA_id,chr,start,end,strand,gene_id,gene_name
lENSMUSG00000099715,chr7,37299264,37305225,+,ENSMUSG00000099715,Gm28077
lENSMUSG00000099718,chr9,83431546,83454573,+,ENSMUSG00000099718,Gm2087
lENSMUSG00000099752,chr1,59014223,59059481,+,ENSMUSG00000099752,Gm29018
lENSMUSG00000099765,chr7,38567161,38570962,-,ENSMUSG00000099765,Gm4454
lENSMUSG00000099784,chr1,42750711,42752881,+,ENSMUSG00000099784,Dalir
lENSMUSG00000099803,chr7,110626280,110639358,-,ENSMUSG00000099803,Gm28863
lENSMUSG00000099823,chr9,92895831,92915791,+,ENSMUSG00000099823,Gm28054
lENSMUSG00000099825,chr8,22398720,22399596,+,ENSMUSG00000099825,1810012K16Rik
lENSMUSG00000099843,chr1,105979349,105990282,-,ENSMUSG00000099843,Gm7160
lENSMUSG00000099850,chr1,45833799,45836788,-,ENSMUSG00000099850,Gm28906
lENSMUSG00000099853,chr7,71264274,71379972,+,ENSMUSG00000099853,Gm29328
lENSMUSG00000099860,chr1,119305345,119326833,-,ENSMUSG00000099860,Gm29456
lENSMUSG00000099868,chr1,152731205,152751824,-,ENSMUSG00000099868,Gm28792
lENSMUSG00000099869,chr6,117646692,117751769,-,ENSMUSG00000099869,1700030F04Rik
lENSMUSG00000099871,chrY,90837412,90844040,+,ENSMUSG00000099871,Gm21742
lENSMUSG00000099874,chr1,132139503,132142800,+,ENSMUSG00000099874,Gm29629
lENSMUSG00000099879,chr9,106309943,106335833,-,ENSMUSG00000099879,Gm29123
lENSMUSG00000099881,chr8,123042465,123044602,+,ENSMUSG00000099881,2810013P06Rik
lENSMUSG00000099890,chr8,7855846,7863406,+,ENSMUSG00000099890,Gm28262
lENSMUSG00000099906,chr1,20669881,20684298,+,ENSMUSG00000099906,Gm28653
lENSMUSG00000099930,chr9,88878993,88937342,-,ENSMUSG00000099930,Gm2396
lENSMUSG00000099931,chr1,74295602,74298867,+,ENSMUSG00000099931,Gm29358
lENSMUSG00000099936,chr1,118357311,118363449,+,ENSMUSG00000099936,Gm28867
lENSMUSG00000099938,chr1,89360341,89406133,-,ENSMUSG00000099938,C030007H22Rik
lENSMUSG00000099945,chr1,57127339,57129400,+,ENSMUSG00000099945,1700126A01Rik
lENSMUSG00000099957,chr1,120621739,120690403,+,ENSMUSG00000099957,2610027F03Rik
lENSMUSG00000099959,chr1,131447439,131447695,-,ENSMUSG00000099959,Gm29487
lENSMUSG00000099960,chr1,122205144,122252180,+,ENSMUSG00000099960,Gm28590
lENSMUSG00000099964,chr1,146419435,146495060,-,ENSMUSG00000099964,Gm29514
lENSMUSG00000099969,chr1,153066480,153089507,-,ENSMUSG00000099969,Gm28960
lENSMUSG00000099996,chr1,76016657,76018756,-,ENSMUSG00000099996,Gm29065
lENSMUSG00000100002,chr9,25152113,25175561,+,ENSMUSG00000100002,Gm29642
lENSMUSG00000100005,chr7,70364909,70489972,+,ENSMUSG00000100005,B130024G19Rik
lENSMUSG00000100009,chr1,98589516,98607384,+,ENSMUSG00000100009,Gm7967
lENSMUSG00000100010,chr3,7925302,7954889,-,ENSMUSG00000100010,1700010I02Rik
lENSMUSG00000100037,chr1,131962953,132014486,+,ENSMUSG00000100037,Gm29103
lENSMUSG00000100039,chr9,106452180,106452918,-,ENSMUSG00000100039,Gm28959
lENSMUSG00000100046,chr2,118253254,118279430,-,ENSMUSG00000100046,Gm29232
lENSMUSG00000100053,chr1,17615083,17641081,-,ENSMUSG00000100053,Gm28154
lENSMUSG00000100062,chr1,95990658,96021758,-,ENSMUSG00000100062,1700063A18Rik
lENSMUSG00000100094,chr7,65803110,65806449,+,ENSMUSG00000100094,1810008I18Rik
lENSMUSG00000100106,chr1,130766383,130784433,+,ENSMUSG00000100106,Gm28856
lENSMUSG00000100108,chr1,85972364,85986917,-,ENSMUSG00000100108,Gm28100
lENSMUSG00000100121,chr6,39063877,39067598,-,ENSMUSG00000100121,1700025N23Rik
lENSMUSG00000100155,chr9,83691474,83693223,+,ENSMUSG00000100155,Gm2109
lENSMUSG00000100157,chr5,100210691,100218049,+,ENSMUSG00000100157,2310034O05Rik
lENSMUSG00000100164,chr6,86848398,86849440,-,ENSMUSG00000100164,2610306M01Rik
lENSMUSG00000100166,chr6,138580623,138599314,+,ENSMUSG00000100166,B230110G15Rik
lENSMUSG00000100182,chr1,98131455,98144655,+,ENSMUSG00000100182,1810006J02Rik
lENSMUSG00000100197,chr2,66125316,66175250,+,ENSMUSG00000100197,Gm28638
lENSMUSG00000100213,chr1,46849528,46850479,-,ENSMUSG00000100213,Gm28151
lENSMUSG00000100221,chr1,154255688,154270416,+,ENSMUSG00000100221,4930532M18Rik
lENSMUSG00000100225,chr1,86764943,86765365,-,ENSMUSG00000100225,Gm29097
lENSMUSG00000100252,chr3,17789920,17808970,+,ENSMUSG00000100252,Mir124-2hg
lENSMUSG00000100257,chr1,130670260,130684071,-,ENSMUSG00000100257,C4bp-ps1
lENSMUSG00000100280,chr1,34468833,34473148,-,ENSMUSG00000100280,Gm28417
lENSMUSG00000100294,chr9,92979913,93005739,-,ENSMUSG00000100294,1700034K08Rik
lENSMUSG00000100301,chr1,73618087,73864466,-,ENSMUSG00000100301,6030407O03Rik
lENSMUSG00000100302,chr1,52702271,52704762,-,ENSMUSG00000100302,Gm29670
lENSMUSG00000100303,chr2,75138842,75317820,+,ENSMUSG00000100303,2600014E21Rik
lENSMUSG00000100313,chr1,51877109,51879608,-,ENSMUSG00000100313,Gm28323
lENSMUSG00000100334,chr1,153721239,153737829,-,ENSMUSG00000100334,C230024C17Rik
lENSMUSG00000100341,chr9,91404473,91562818,+,ENSMUSG00000100341,Gm29478
lENSMUSG00000100372,chr1,56018977,56020203,+,ENSMUSG00000100372,1700003I22Rik
lENSMUSG00000100393,chr1,186705694,186707033,+,ENSMUSG00000100393,Gm29491
lENSMUSG00000100398,chr1,17394957,17395429,+,ENSMUSG00000100398,Gm5251
lENSMUSG00000100426,chr1,62821354,62832370,-,ENSMUSG00000100426,Gm4208
lENSMUSG00000100444,chr1,73522094,73529790,-,ENSMUSG00000100444,C530043A13Rik
lENSMUSG00000100455,chr1,143777641,143781307,+,ENSMUSG00000100455,Gm29170
lENSMUSG00000100457,chr1,107917258,108028337,+,ENSMUSG00000100457,D830032E09Rik
lENSMUSG00000100458,chr2,86397075,86398018,-,ENSMUSG00000100458,Olfr1060-ps1
lENSMUSG00000100459,chr1,138640094,138682077,-,ENSMUSG00000100459,Gm5833
lENSMUSG00000100465,chr5,149234815,149247682,-,ENSMUSG00000100465,Gm29264
lENSMUSG00000100484,chr1,97162859,97310664,+,ENSMUSG00000100484,Gm7133
lENSMUSG00000100487,chr9,58370503,58374183,+,ENSMUSG00000100487,1700072B07Rik
lENSMUSG00000100490,chr7,39489437,39498801,+,ENSMUSG00000100490,Gm28455
lENSMUSG00000100502,chr1,154027362,154034301,-,ENSMUSG00000100502,Gm28286
lENSMUSG00000100510,chr8,57281116,57324233,-,ENSMUSG00000100510,AV026068
lENSMUSG00000100511,chrX,69929258,70143588,-,ENSMUSG00000100511,1700111N16Rik
lENSMUSG00000100515,chr1,115668987,115684624,-,ENSMUSG00000100515,Gm17916
lENSMUSG00000100516,chr1,60267401,60267628,-,ENSMUSG00000100516,Gm29332
lENSMUSG00000100546,chr1,92714233,92717202,-,ENSMUSG00000100546,Gm29483
lENSMUSG00000100556,chr1,75272604,75275652,+,ENSMUSG00000100556,Gm28902
lENSMUSG00000100573,chr5,119108233,119114543,+,ENSMUSG00000100573,1700081H04Rik
lENSMUSG00000100580,chr1,83659549,83911644,-,ENSMUSG00000100580,4933436I20Rik
lENSMUSG00000100583,chr7,16613823,16632643,+,ENSMUSG00000100583,Gm29443
lENSMUSG00000100594,chr1,151748948,151755018,-,ENSMUSG00000100594,2810414N06Rik
lENSMUSG00000100600,chr7,40818475,40900937,-,ENSMUSG00000100600,A230077H06Rik
lENSMUSG00000100627,chr1,154037596,154117951,-,ENSMUSG00000100627,A830008E24Rik
lENSMUSG00000100632,chr1,92933525,92950590,-,ENSMUSG00000100632,9430060I03Rik
lENSMUSG00000100664,chr7,71217048,71224409,+,ENSMUSG00000100664,6030442E23Rik
lENSMUSG00000100665,chr7,47611388,47612340,-,ENSMUSG00000100665,Mrgprc1-ps
lENSMUSG00000100666,chr3,58141706,58163807,-,ENSMUSG00000100666,1700007F19Rik
lENSMUSG00000100672,chr1,105564125,105564578,-,ENSMUSG00000100672,Gm28404
lENSMUSG00000100685,chr1,151875418,151887063,+,ENSMUSG00000100685,Gm28610
lENSMUSG00000100691,chr8,70776814,70777823,+,ENSMUSG00000100691,2010320M18Rik
lENSMUSG00000100706,chr8,48843664,48869901,+,ENSMUSG00000100706,Gm19744
lENSMUSG00000100707,chr6,141246919,141250009,-,ENSMUSG00000100707,Gm28523
lENSMUSG00000100714,chrX,13234640,13247736,-,ENSMUSG00000100714,2010308F09Rik
lENSMUSG00000100717,chr7,135191763,135196002,-,ENSMUSG00000100717,1700120G07Rik
lENSMUSG00000100747,chr2,30236794,30238223,-,ENSMUSG00000100747,1700084E18Rik
lENSMUSG00000100781,chr1,92820957,92837896,-,ENSMUSG00000100781,Gm29481
lENSMUSG00000100807,chr9,101770368,101862489,-,ENSMUSG00000100807,Gm29521
lENSMUSG00000100811,chr1,62714722,62718073,-,ENSMUSG00000100811,Gm29083
lENSMUSG00000100812,chr8,125897913,125908144,+,ENSMUSG00000100812,A730098A19Rik
lENSMUSG00000100813,chr4,132265707,132268841,+,ENSMUSG00000100813,Gm28874
lENSMUSG00000100819,chr1,21178987,21187427,+,ENSMUSG00000100819,Gm2693
lENSMUSG00000100830,chr1,133835188,133838372,+,ENSMUSG00000100830,Gm28441
lENSMUSG00000100832,chr1,41781807,41939560,+,ENSMUSG00000100832,Gm29260
lENSMUSG00000100837,chr9,41192445,41217990,+,ENSMUSG00000100837,1700063D05Rik
lENSMUSG00000100860,chr2,158070366,158091797,-,ENSMUSG00000100860,2010009K17Rik
lENSMUSG00000100868,chr1,16228505,16244062,+,ENSMUSG00000100868,Gm28095
lENSMUSG00000100872,chr1,192841660,192842740,+,ENSMUSG00000100872,1700065J18Rik
lENSMUSG00000100876,chr6,134897960,134901108,+,ENSMUSG00000100876,2810454H06Rik
lENSMUSG00000100893,chr1,61265290,61271514,-,ENSMUSG00000100893,Gm28083
lENSMUSG00000100908,chr1,88459682,88465558,+,ENSMUSG00000100908,Gm28888
lENSMUSG00000100927,chr1,93635192,93636509,+,ENSMUSG00000100927,Gm28536
lENSMUSG00000100954,chr1,151339603,151345231,-,ENSMUSG00000100954,Gm10138
lENSMUSG00000100955,chr1,103171925,103268593,+,ENSMUSG00000100955,Gm18728
lENSMUSG00000100980,chr1,91798527,91802937,-,ENSMUSG00000100980,Gm29100
lENSMUSG00000101011,chr1,149413259,149449951,-,ENSMUSG00000101011,Gm29398
lENSMUSG00000101013,chr5,20950988,20956398,+,ENSMUSG00000101013,A630072M18Rik
lENSMUSG00000101029,chr7,30872732,30873333,+,ENSMUSG00000101029,Gm29439
lENSMUSG00000101037,chr9,95512150,95513469,+,ENSMUSG00000101037,Gm28424
lENSMUSG00000101062,chr7,143135030,143140608,-,ENSMUSG00000101062,Gm28821
lENSMUSG00000101102,chr1,133050127,133068405,-,ENSMUSG00000101102,Gm28609
lENSMUSG00000101104,chr1,44091462,44110790,-,ENSMUSG00000101104,Gm29247
lENSMUSG00000101156,chr1,69513931,69547707,+,ENSMUSG00000101156,Gm29114
lENSMUSG00000101162,chr6,125494423,125509135,+,ENSMUSG00000101162,Gm26728
lENSMUSG00000101166,chr7,44246725,44262720,+,ENSMUSG00000101166,Gm28496
lENSMUSG00000101172,chr1,93305963,93317309,+,ENSMUSG00000101172,Gm28535
lENSMUSG00000101179,chr1,119329199,119385581,+,ENSMUSG00000101179,Gm29455
lENSMUSG00000101191,chr6,125481362,125484678,+,ENSMUSG00000101191,Gm28809
lENSMUSG00000101211,chr1,71894067,71917125,-,ENSMUSG00000101211,Gm28818
lENSMUSG00000101214,chr1,105382259,105569139,-,ENSMUSG00000101214,Gm28403
lENSMUSG00000101225,chr7,127510437,127512869,-,ENSMUSG00000101225,1700008J07Rik
lENSMUSG00000101227,chr1,23048294,23235673,-,ENSMUSG00000101227,Gm29506
lENSMUSG00000101233,chrX,46473584,46774099,-,ENSMUSG00000101233,Gm29242
lENSMUSG00000101242,chr1,51138280,51141222,-,ENSMUSG00000101242,Gm28319
lENSMUSG00000101268,chr6,42370670,42381215,+,ENSMUSG00000101268,2010310C07Rik
lENSMUSG00000101270,chr7,31915239,31917385,-,ENSMUSG00000101270,Scgb2b9-ps
lENSMUSG00000101275,chr1,120435804,120438455,+,ENSMUSG00000101275,1700012E03Rik
lENSMUSG00000101288,chr1,89302718,89358144,-,ENSMUSG00000101288,Gm28342
lENSMUSG00000101304,chr9,50488794,50507823,-,ENSMUSG00000101304,Plet1os
lENSMUSG00000101348,chr1,97346474,97573015,+,ENSMUSG00000101348,Gm7135
lENSMUSG00000101360,chr7,143322772,143364625,-,ENSMUSG00000101360,4933417O13Rik
lENSMUSG00000101365,chr9,97047443,97067307,-,ENSMUSG00000101365,Gm19325
lENSMUSG00000101373,chr1,117625521,117628027,+,ENSMUSG00000101373,Zfp813-ps
lENSMUSG00000101397,chr6,122176014,122248563,+,ENSMUSG00000101397,Mug-ps1
lENSMUSG00000101411,chr9,106640927,106643564,+,ENSMUSG00000101411,Gm28111
lENSMUSG00000101414,chr1,91822514,91823985,+,ENSMUSG00000101414,Gm29101
lENSMUSG00000101429,chr1,57200644,57214993,-,ENSMUSG00000101429,BC055402
lENSMUSG00000101448,chr2,114897915,115220708,-,ENSMUSG00000101448,Gm28494
lENSMUSG00000101450,chr1,82739690,82740707,+,ENSMUSG00000101450,Gm28941
lENSMUSG00000101493,chr4,137387265,137388382,-,ENSMUSG00000101493,2810405F17Rik
lENSMUSG00000101503,chr1,74281160,74281866,+,ENSMUSG00000101503,Gm28364
lENSMUSG00000101553,chr6,100527399,100533426,+,ENSMUSG00000101553,1700049E22Rik
lENSMUSG00000101554,chr7,31263756,31265768,+,ENSMUSG00000101554,Scgb2b1
lENSMUSG00000101555,chr9,69988399,69989968,-,ENSMUSG00000101555,Gm28731
lENSMUSG00000101581,chr9,96765561,96782477,+,ENSMUSG00000101581,C430002N11Rik
lENSMUSG00000101583,chr1,106152624,106171524,-,ENSMUSG00000101583,Gm20753
lENSMUSG00000101585,chr7,109998375,110151202,-,ENSMUSG00000101585,1600010M07Rik
lENSMUSG00000101595,chr9,94667207,94668818,-,ENSMUSG00000101595,Gm29395
lENSMUSG00000101603,chrX,53051193,53053159,-,ENSMUSG00000101603,Gm28730
lENSMUSG00000101609,chr7,143203457,143296549,-,ENSMUSG00000101609,Kcnq1ot1
lENSMUSG00000101613,chr8,92024441,92038438,+,ENSMUSG00000101613,Gm28516
lENSMUSG00000101628,chr1,52077260,52156087,+,ENSMUSG00000101628,Gm28177
lENSMUSG00000101634,chr1,39839174,39847334,-,ENSMUSG00000101634,1700066B17Rik
lENSMUSG00000101640,chr1,16898184,17091631,+,ENSMUSG00000101640,Gm28376
lENSMUSG00000101651,chr6,54680929,54681917,-,ENSMUSG00000101651,Gm28402
lENSMUSG00000101655,chr6,86483375,86488227,-,ENSMUSG00000101655,2310040G24Rik
lENSMUSG00000101662,chr1,89568764,89576602,+,ENSMUSG00000101662,Gm28499
lENSMUSG00000101693,chr1,133250397,133269808,-,ENSMUSG00000101693,Gm19461
lENSMUSG00000101701,chr1,44739675,44744949,-,ENSMUSG00000101701,4930521E06Rik
lENSMUSG00000101705,chr1,91611405,91624500,+,ENSMUSG00000101705,Gm28380
lENSMUSG00000101711,chr1,34439510,34444730,-,ENSMUSG00000101711,Gm28306
lENSMUSG00000101717,chr1,18048099,18058269,-,ENSMUSG00000101717,Gm28756
lENSMUSG00000101734,chr9,92717455,92795711,+,ENSMUSG00000101734,4933400C23Rik
lENSMUSG00000101741,chr1,51696323,51746943,-,ENSMUSG00000101741,Gm28055
lENSMUSG00000101755,chr7,113729653,113752166,+,ENSMUSG00000101755,Gm29507
lENSMUSG00000101759,chr7,47915321,47916234,-,ENSMUSG00000101759,Gm5734
lENSMUSG00000101768,chr1,156972759,157054034,-,ENSMUSG00000101768,Gm28694
lENSMUSG00000101778,chr1,131406811,131409213,-,ENSMUSG00000101778,Gm29488
lENSMUSG00000101791,chr1,121355115,121359900,-,ENSMUSG00000101791,2210011K15Rik
lENSMUSG00000101799,chr1,51218385,51333779,-,ENSMUSG00000101799,9330175M20Rik
lENSMUSG00000101832,chr1,64617783,64626033,+,ENSMUSG00000101832,Gm28982
lENSMUSG00000101840,chr1,75252321,75257427,+,ENSMUSG00000101840,Gm28294
lENSMUSG00000101849,chr1,77515279,77517128,+,ENSMUSG00000101849,Gm28386
lENSMUSG00000101854,chr8,70948245,71085758,-,ENSMUSG00000101854,1700026F02Rik
lENSMUSG00000101856,chr5,25530012,25531466,+,ENSMUSG00000101856,1700096K18Rik
lENSMUSG00000101869,chr1,163607376,163610269,+,ENSMUSG00000101869,Gm29500
lENSMUSG00000101880,chr1,155011331,155057179,-,ENSMUSG00000101880,Gm29282
lENSMUSG00000101895,chr1,64185990,64303043,-,ENSMUSG00000101895,Gm28981
lENSMUSG00000101903,chr1,154003395,154006221,-,ENSMUSG00000101903,Gm29291
lENSMUSG00000101942,chr1,87853346,87854299,-,ENSMUSG00000101942,Gm19582
lENSMUSG00000101952,chr1,93731103,93751072,+,ENSMUSG00000101952,Gm10550
lENSMUSG00000101964,chr1,156835286,156837924,-,ENSMUSG00000101964,Gm28693
lENSMUSG00000101968,chr1,72984843,73025507,+,ENSMUSG00000101968,1700027A15Rik
lENSMUSG00000101970,chr7,73539800,73558395,-,ENSMUSG00000101970,1810026B05Rik
lENSMUSG00000102001,chr1,18005960,18016186,-,ENSMUSG00000102001,Gm28755
lENSMUSG00000102004,chr7,40674736,40691273,+,ENSMUSG00000102004,4933402C06Rik
lENSMUSG00000102009,chr1,89650528,89683908,-,ENSMUSG00000102009,4933400F21Rik
lENSMUSG00000102013,chr9,98748598,98820087,-,ENSMUSG00000102013,E330023G01Rik
lENSMUSG00000102014,chr1,127753615,127774092,-,ENSMUSG00000102014,2900009J06Rik
lENSMUSG00000102046,chr8,41827266,42046202,+,ENSMUSG00000102046,2810404M03Rik
lENSMUSG00000102052,chr1,77942965,77972376,-,ENSMUSG00000102052,Gm28387
lENSMUSG00000102055,chr1,131263329,131266749,+,ENSMUSG00000102055,Gm28913
lENSMUSG00000102059,chr1,58652640,58655831,+,ENSMUSG00000102059,Gm20257
lENSMUSG00000102060,chr9,110986200,110987804,+,ENSMUSG00000102060,1700061E17Rik
lENSMUSG00000102097,chr9,96705827,96711449,+,ENSMUSG00000102097,A930006L05Rik
lENSMUSG00000102124,chr7,51750795,51772726,-,ENSMUSG00000102124,Gm29296
lENSMUSG00000102191,chr3,79859292,79886806,-,ENSMUSG00000102191,Gm36569
lENSMUSG00000102202,chr1,36132041,36138746,+,ENSMUSG00000102202,Gm33280
lENSMUSG00000102203,chr3,23461049,23521398,+,ENSMUSG00000102203,4930412E21Rik
lENSMUSG00000102215,chr3,13470438,13471829,-,ENSMUSG00000102215,Gm2464
lENSMUSG00000102224,chr9,108133717,108138567,+,ENSMUSG00000102224,4930447F24Rik
lENSMUSG00000102234,chr1,182484178,182492473,+,ENSMUSG00000102234,Gm37885
lENSMUSG00000102329,chr2,11521705,11530836,+,ENSMUSG00000102329,Gm10851
lENSMUSG00000102331,chr1,3647308,3658904,-,ENSMUSG00000102331,Gm19938
lENSMUSG00000102336,chr1,34427001,34433264,-,ENSMUSG00000102336,Gm37233
lENSMUSG00000102343,chr1,3905738,3986215,-,ENSMUSG00000102343,Gm37381
lENSMUSG00000102357,chr2,4217080,4219353,+,ENSMUSG00000102357,Gm38348
lENSMUSG00000102362,chr3,73351205,73481651,-,ENSMUSG00000102362,4930509J09Rik
lENSMUSG00000102368,chr1,140570175,140656404,-,ENSMUSG00000102368,4930590L20Rik
lENSMUSG00000102408,chr1,165064023,165091928,-,ENSMUSG00000102408,4930568G15Rik
lENSMUSG00000102413,chr1,172322993,172323661,+,ENSMUSG00000102413,Gm36937
lENSMUSG00000102432,chr1,177458965,177461204,+,ENSMUSG00000102432,Gm29856
lENSMUSG00000102476,chr3,93306467,93465359,-,ENSMUSG00000102476,Gm37245
lENSMUSG00000102483,chr1,177808430,177962678,+,ENSMUSG00000102483,Gm7068
lENSMUSG00000102494,chr2,4316478,4318886,+,ENSMUSG00000102494,Gm36988
lENSMUSG00000102517,chr2,4103876,4106938,+,ENSMUSG00000102517,Gm38085
lENSMUSG00000102531,chr1,35879844,35881119,+,ENSMUSG00000102531,1110002O04Rik
lENSMUSG00000102539,chr3,51812950,51819309,+,ENSMUSG00000102539,Gm37229
lENSMUSG00000102544,chr3,51378023,51386324,+,ENSMUSG00000102544,Gm5103
lENSMUSG00000102545,chr3,79287172,79289848,+,ENSMUSG00000102545,6430573P05Rik
lENSMUSG00000102548,chr1,166974022,166999728,-,ENSMUSG00000102548,Gm16701
lENSMUSG00000102558,chr1,155818493,155859591,+,ENSMUSG00000102558,Gm37571
lENSMUSG00000102564,chr3,61001638,61003786,-,ENSMUSG00000102564,Gm37035
lENSMUSG00000102574,chr3,29773465,29893177,-,ENSMUSG00000102574,Gm33206
lENSMUSG00000102590,chr3,29891013,29924191,+,ENSMUSG00000102590,Mannr
lENSMUSG00000102595,chr3,82926664,83008488,-,ENSMUSG00000102595,Gm30097
lENSMUSG00000102608,chr1,180508777,180519727,-,ENSMUSG00000102608,Gm37267
lENSMUSG00000102644,chr5,91962388,91972066,+,ENSMUSG00000102644,Thap6
lENSMUSG00000102674,chr2,11338365,11398501,-,ENSMUSG00000102674,8030442B05Rik
lENSMUSG00000102679,chr3,49325679,49367359,+,ENSMUSG00000102679,Gm20557
lENSMUSG00000102682,chr1,184358328,184394271,+,ENSMUSG00000102682,Gm37223
lENSMUSG00000102784,chr1,184923135,184942500,+,ENSMUSG00000102784,Gm38251
lENSMUSG00000102785,chr3,52739715,52776656,+,ENSMUSG00000102785,Gm2447
lENSMUSG00000102802,chr6,40778710,40868164,+,ENSMUSG00000102802,Mgam2-ps
lENSMUSG00000102840,chr1,191820369,191821993,-,ENSMUSG00000102840,Gm38037
lENSMUSG00000102861,chr9,98590494,98591750,+,ENSMUSG00000102861,Gm37637
lENSMUSG00000102862,chr3,32610860,32613513,+,ENSMUSG00000102862,Gm37640
lENSMUSG00000102864,chr1,161040619,161041414,+,ENSMUSG00000102864,Gm37634
lENSMUSG00000102892,chr3,50001971,50010783,+,ENSMUSG00000102892,Gm37854
lENSMUSG00000102893,chr3,87157692,87162455,+,ENSMUSG00000102893,Gm37855
lENSMUSG00000102897,chr1,164640952,164698233,-,ENSMUSG00000102897,Gm37853
lENSMUSG00000102909,chr1,167285067,167289856,+,ENSMUSG00000102909,Gm2453
lENSMUSG00000102923,chr1,180256428,180274963,+,ENSMUSG00000102923,Gm31728
lENSMUSG00000102930,chr1,36913600,36916539,-,ENSMUSG00000102930,Gm38115
lENSMUSG00000102941,chr1,136252670,136255846,-,ENSMUSG00000102941,Gm37552
lENSMUSG00000103041,chr3,65957757,65962036,+,ENSMUSG00000103041,Gm37305
lENSMUSG00000103051,chr1,173712734,173715660,-,ENSMUSG00000103051,Gm7871
lENSMUSG00000103103,chr9,108567532,108569174,+,ENSMUSG00000103103,4833445I07Rik
lENSMUSG00000103114,chr1,191436339,191465048,-,ENSMUSG00000103114,Gm32200
lENSMUSG00000103139,chr1,167242456,167251492,+,ENSMUSG00000103139,Gm37982
lENSMUSG00000103156,chr1,180763496,180768656,-,ENSMUSG00000103156,Gm38293
lENSMUSG00000103170,chr3,52198247,52200489,+,ENSMUSG00000103170,Gm37170
lENSMUSG00000103174,chr1,191267177,191288714,+,ENSMUSG00000103174,Gm37168
lENSMUSG00000103181,chr3,80054891,80213085,+,ENSMUSG00000103181,A330069K06Rik
lENSMUSG00000103204,chr3,154656700,154680269,+,ENSMUSG00000103204,Gm38139
lENSMUSG00000103211,chr3,59469670,59474095,-,ENSMUSG00000103211,Gm38288
lENSMUSG00000103217,chr2,25180780,25183339,-,ENSMUSG00000103217,Gm38287
lENSMUSG00000103288,chr1,162983013,163066682,+,ENSMUSG00000103288,Gm37273
lENSMUSG00000103338,chr1,173097996,173098248,-,ENSMUSG00000103338,Olfr1409-ps1
lENSMUSG00000103346,chr3,8732869,8736360,-,ENSMUSG00000103346,C230057A21Rik
lENSMUSG00000103380,chr1,172089909,172092679,-,ENSMUSG00000103380,Gm37756
lENSMUSG00000103393,chr1,161969199,162027106,+,ENSMUSG00000103393,Gm38304
lENSMUSG00000103400,chr1,166377877,166380493,-,ENSMUSG00000103400,Gm15853
lENSMUSG00000103409,chr9,107592629,107597075,-,ENSMUSG00000103409,Lsmem2
lENSMUSG00000103428,chr3,73066315,73594830,+,ENSMUSG00000103428,Gm20754
lENSMUSG00000103436,chrX,7558601,7605381,-,ENSMUSG00000103436,Gm36995
lENSMUSG00000103441,chr3,21753528,21800773,-,ENSMUSG00000103441,7530428D23Rik
lENSMUSG00000103449,chr1,186177337,186223789,+,ENSMUSG00000103449,Gm37134
lENSMUSG00000103473,chr3,61358548,61361897,-,ENSMUSG00000103473,Gm37696
lENSMUSG00000103499,chr3,31644795,31690585,-,ENSMUSG00000103499,Gm6558
lENSMUSG00000103502,chr3,62337523,62340532,-,ENSMUSG00000103502,9330121J05Rik
lENSMUSG00000103503,chr1,186926932,186930112,+,ENSMUSG00000103503,1700023G09Rik
lENSMUSG00000103542,chr2,11900081,11910310,+,ENSMUSG00000103542,Gm34768
lENSMUSG00000103586,chr6,41055882,41063102,+,ENSMUSG00000103586,5830405F06Rik
lENSMUSG00000103587,chr3,60788360,60794730,+,ENSMUSG00000103587,Gm38326
lENSMUSG00000103613,chr1,185243712,185247889,-,ENSMUSG00000103613,Gm34882
lENSMUSG00000103620,chr3,65829115,65872281,-,ENSMUSG00000103620,Gm37359
lENSMUSG00000103655,chr3,52134046,52221997,-,ENSMUSG00000103655,Gm37202
lENSMUSG00000103659,chr1,164803968,164899591,-,ENSMUSG00000103659,Gm32569
lENSMUSG00000103668,chr3,59344270,59351167,+,ENSMUSG00000103668,Gm38186
lENSMUSG00000103676,chr1,170973372,170977746,+,ENSMUSG00000103676,Gm38204
lENSMUSG00000103719,chr1,159928389,159931726,-,ENSMUSG00000103719,Gm38039
lENSMUSG00000103827,chr3,28802803,28805336,-,ENSMUSG00000103827,Gm32950
lENSMUSG00000103835,chr9,106870673,106871501,+,ENSMUSG00000103835,Gm37612
lENSMUSG00000103843,chr3,41562278,41563698,-,ENSMUSG00000103843,Gm31266
lENSMUSG00000103844,chr1,139379451,139402852,+,ENSMUSG00000103844,4933436E23Rik
lENSMUSG00000103878,chr1,182546249,182555480,+,ENSMUSG00000103878,Gm8197
lENSMUSG00000103908,chr1,170175381,170177772,-,ENSMUSG00000103908,Gm37502
lENSMUSG00000103961,chr1,187616851,187651824,-,ENSMUSG00000103961,Gm36388
lENSMUSG00000103963,chr1,190594325,190604548,+,ENSMUSG00000103963,Gm30932
lENSMUSG00000104000,chr3,10022310,10025539,-,ENSMUSG00000104000,Gm38335
lENSMUSG00000104004,chr3,84349375,84379921,-,ENSMUSG00000104004,4930565D16Rik
lENSMUSG00000104014,chr1,159134271,159166387,+,ENSMUSG00000104014,4930562F17Rik
lENSMUSG00000104015,chr3,11823228,11844359,-,ENSMUSG00000104015,Gm10745
lENSMUSG00000104016,chr1,161030581,161031456,+,ENSMUSG00000104016,Gm37362
